Open_Time,Open,Close,High,Low,Volume,ema_8_15m,ema_18_15m,ema_38_15m,rsi_15m,atr,ema_8_1h
2023-05-11 21:15:00,1814.16,1814.07,1817.39,1813.0,6812.58,1819.405049268807,1820.7247058908076,1820.8661548376874,,6.187448979591825,
2023-05-11 21:30:00,1814.07,1821.54,1823.59,1810.48,8707.6,1819.8794827646277,1820.8105263233542,1820.9007109998572,,6.681916909620973,
2023-05-11 21:45:00,1821.54,1807.45,1822.78,1801.0,19581.07,1817.1173754835993,1819.4041551314222,1820.2109309485825,,7.760351416076617,
2023-05-11 22:00:00,1807.46,1808.18,1810.3,1792.24,19586.44,1815.1312920427995,1818.2226651175883,1819.5939601307064,36.34924387649954,8.49604060064257,1814.0531611034903
2023-05-11 22:15:00,1808.19,1806.29,1810.07,1805.3,6049.7,1813.166560477733,1816.9665951052104,1818.911705765029,34.7643445981637,8.229894843453813,
2023-05-11 22:30:00,1806.29,1799.48,1807.98,1798.2,7013.73,1810.1251025937922,1815.1259008836093,1817.915208033489,29.806174542193233,8.340616640349968,
2023-05-11 22:45:00,1799.47,1798.59,1801.6,1785.5,16799.6,1807.5617464618385,1813.3852797379664,1816.9241717240793,29.229311864569908,8.894858308896392,
2023-05-11 23:00:00,1798.58,1795.82,1804.62,1795.15,8136.89,1804.9524694703189,1811.5363029234436,1815.8419065074597,27.476857912101266,8.935939858260921,1812.641347524937
2023-05-11 23:15:00,1795.82,1803.4,1804.86,1794.96,6936.87,1804.6074762546923,1810.6798499841336,1815.2038600198975,38.2106814247834,9.00480129695656,
2023-05-11 23:30:00,1803.4,1807.35,1808.73,1803.39,5513.1,1805.2169259758716,1810.329339459488,1814.801097967595,42.87566848150559,8.743029775745372,
2023-05-11 23:45:00,1807.36,1807.7,1809.08,1803.78,4678.92,1805.7687202034558,1810.052566884805,1814.4369390974618,43.277447575384464,8.497099077477843,
2023-05-12 00:00:00,1807.7,1805.63,1810.0,1805.09,6575.23,1805.7378934915769,1809.5870335285097,1813.985301195028,41.45172535644788,8.240877714800861,1810.8854925193953
2023-05-12 00:15:00,1805.64,1804.94,1810.48,1802.53,4706.46,1805.560583826782,1809.097872104456,1813.5214395952828,40.843591317235024,8.220100735172233,
2023-05-12 00:30:00,1804.94,1806.06,1808.19,1803.46,3532.24,1805.6715651986083,1808.7780960934606,1813.1388016673195,42.29850190841138,7.970807825517075,
2023-05-12 00:45:00,1806.06,1804.74,1808.4,1802.8,3609.67,1805.4645507100286,1808.3530333467804,1812.708093889508,41.038966412044914,7.801464409408722,
2023-05-12 01:00:00,1804.74,1798.8,1804.75,1797.51,6361.62,1803.9835394411334,1807.3474508892245,1811.9948583054306,35.939820634802786,7.761359808736671,1804.6709386261964
2023-05-12 01:15:00,1798.79,1781.4,1801.32,1772.68,34275.74,1798.9649751208817,1804.6161402693062,1810.4258912128444,25.942240698881946,9.252691250969757,
2023-05-12 01:30:00,1781.41,1776.2,1786.2,1776.0,12033.74,1793.9060917606857,1801.6249676093794,1808.6707173044933,23.843464997578067,9.320356161614779,
2023-05-12 01:45:00,1776.21,1782.92,1783.44,1775.69,8578.67,1791.4647380360889,1799.6560236504974,1807.3501676991345,31.433755833578743,9.20818786435658,
2023-05-12 02:00:00,1782.92,1784.82,1784.98,1779.91,5335.15,1789.9881295836246,1798.094336950445,1806.1947744837942,33.420312265080355,8.912603016902533,1801.277396709264
2023-05-12 02:15:00,1784.82,1784.35,1785.55,1776.72,7418.44,1788.7352118983747,1796.647564639872,1805.0745296384712,33.16861084305165,8.906702801409491,
2023-05-12 02:30:00,1784.35,1785.84,1788.69,1782.48,7068.82,1788.0918314765136,1795.5099262567276,1804.088143503165,34.81648830477734,8.714081172737387,
2023-05-12 02:45:00,1785.84,1789.4,1790.32,1785.15,5173.4,1788.3825355928439,1794.8667761244405,1803.3349053747975,38.643769810585844,8.460932517541849,
2023-05-12 03:00:00,1789.41,1797.17,1797.53,1787.12,4543.06,1790.3353054611007,1795.1092207429206,1803.018756381218,45.97448241634216,8.600151623431723,1797.5401974405386
2023-05-12 03:15:00,1797.18,1788.6,1797.18,1788.31,5892.26,1789.9496820253005,1794.4240396120867,1802.279332977053,40.34508912046965,8.619426507472323,
2023-05-12 03:30:00,1788.6,1779.43,1788.61,1778.6,4893.61,1787.6119749085672,1792.8457196529196,1801.107572311563,35.43003383224445,8.718753185510014,
2023-05-12 03:45:00,1779.42,1784.46,1788.15,1776.36,7254.0,1786.9115360399967,1791.9630123210334,1800.2538506545598,39.69681355479255,8.938127957973597,
2023-05-12 04:00:00,1784.47,1789.89,1790.31,1782.39,4110.75,1787.5734169199975,1791.7448004977666,1799.7223711338129,43.93170644359896,8.865404532404044,1797.0334868981968
2023-05-12 04:15:00,1789.88,1790.4,1790.41,1787.0,2696.09,1788.2015464933315,1791.6032425506335,1799.2443008192583,44.32056434174454,8.475732780089476,
2023-05-12 04:30:00,1790.41,1794.47,1795.71,1790.4,4553.88,1789.5945361614802,1791.9050064926719,1798.9994648798092,47.402921935363395,8.24960901008308,
2023-05-12 04:45:00,1794.46,1795.26,1799.76,1794.02,4890.56,1790.8535281255959,1792.2581637039698,1798.8076974500752,47.99461001454092,8.070351223648576,
2023-05-12 05:00:00,1795.27,1795.3,1800.3,1793.62,4367.58,1791.8416329865745,1792.5783569982889,1798.6278155295583,48.025955442191886,7.971040421959396,1796.1504898097085
2023-05-12 05:15:00,1795.3,1795.69,1796.49,1793.22,2471.5,1792.6968256562245,1792.9058983668901,1798.4771583229142,48.34735597961042,7.635251820390866,
2023-05-12 05:30:00,1795.69,1793.95,1795.89,1793.51,1962.34,1792.9753088437303,1793.0158038019545,1798.2449963576364,46.97509726586353,7.259876690362954,
2023-05-12 05:45:00,1793.94,1793.06,1796.35,1791.82,1289.7,1792.994129100679,1793.0204560333277,1797.9790991085267,46.26393262115253,7.06488549819417,
2023-05-12 06:00:00,1793.05,1795.93,1797.68,1793.05,2396.54,1793.6465448560837,1793.3267238192934,1797.8740171029613,48.90509752719227,6.890965105466023,1794.7126031853288
2023-05-12 06:15:00,1795.94,1796.89,1800.12,1795.86,2236.33,1794.3673126658427,1793.7018055225258,1797.8235546874246,49.77932629332159,6.703039026504164,
2023-05-12 06:30:00,1796.88,1791.27,1798.32,1788.34,3566.96,1793.679020962322,1793.445825993839,1797.4874749598641,45.0061443090168,6.937107667468154,
2023-05-12 06:45:00,1791.26,1789.68,1792.29,1789.4,2097.38,1792.7903496373617,1793.0494232576452,1797.087091628589,43.749488479532374,6.648028548363277,
2023-05-12 07:00:00,1789.67,1787.67,1791.19,1784.43,2753.02,1791.6524941623925,1792.4831681778933,1796.6041638527638,42.17331226226778,6.65602650919447,1794.620913588589
2023-05-12 07:15:00,1787.67,1791.05,1791.81,1787.67,1866.35,1791.5186065707499,1792.332308369694,1796.3193349372373,45.65911437862109,6.476310329966284,
2023-05-12 07:30:00,1791.05,1799.01,1799.16,1790.74,2908.15,1793.1833606661387,1793.0352232781472,1796.4573177609686,52.75988252518375,6.6151453063972685,
2023-05-12 07:45:00,1799.02,1794.3,1801.2,1794.3,3315.37,1793.4315027403302,1793.1683576699213,1796.346686080919,48.76742870769851,6.635492070226042,
2023-05-12 08:00:00,1794.31,1793.58,1795.95,1792.1,2668.39,1793.464502131368,1793.2116884415086,1796.2048047434357,48.177344337886005,6.436528350924192,1795.5540439022361
2023-05-12 08:15:00,1793.58,1794.19,1796.44,1792.7,1741.95,1793.6257238799528,1793.3146686055604,1796.1014814232594,48.73380727227692,6.243919183001036,
2023-05-12 08:30:00,1794.18,1798.6,1799.44,1791.86,1900.04,1794.7311185732967,1793.8710192786593,1796.229610581041,52.627612204035756,6.339353527072402,
2023-05-12 08:45:00,1798.6,1798.82,1800.0,1796.71,1872.87,1795.639758890342,1794.3919646177478,1796.3624510640645,52.8169063628284,6.121542560852943,
2023-05-12 09:00:00,1798.81,1799.0,1800.0,1797.36,2351.78,1796.3864791369326,1794.8770209737745,1796.4977099838559,52.979675091261505,5.872860949363454,1794.0487008128503
2023-05-12 09:15:00,1799.0,1789.88,1801.99,1789.68,4613.44,1794.940594884281,1794.3510187660088,1796.158340241094,44.70603493754543,6.33265659583749,
2023-05-12 09:30:00,1789.87,1790.42,1791.67,1788.08,2599.4,1793.9360182433295,1793.9372273169552,1795.8640663825763,45.24214782571834,6.136752553277679,
2023-05-12 09:45:00,1790.42,1788.78,1790.94,1786.25,2901.1,1792.7902364114784,1793.3943612835915,1795.5007809270594,43.87422485443281,6.03341308518642,
2023-05-12 10:00:00,1788.78,1788.4,1789.52,1786.71,2288.43,1791.8146283200388,1792.8686390432133,1795.1366383154154,43.5511660748155,5.803169293387386,1788.7378784099947
2023-05-12 10:15:00,1788.41,1786.48,1788.53,1784.78,2069.62,1790.6291553600302,1792.196150722875,1794.6927081453941,41.90059767914648,5.656514343859716,
2023-05-12 10:30:00,1786.48,1781.85,1786.49,1777.69,6163.61,1788.6782319466902,1791.1070822257302,1794.0341077276814,38.203660579419974,5.881049033584019,
2023-05-12 10:45:00,1781.84,1770.15,1783.25,1760.0,22287.45,1784.560847069648,1788.90107357039,1792.8092816903645,30.90723098868932,7.1216883883280175,
2023-05-12 11:00:00,1770.15,1765.99,1773.93,1763.23,9046.36,1780.4339921652818,1786.4893816156123,1791.4339339113715,28.834028176975977,7.377282074876019,1783.0739054299959
2023-05-12 11:15:00,1765.99,1771.42,1771.83,1765.16,6815.6,1778.4308827952193,1784.903130919232,1790.4075783261728,34.87185283906574,7.326761926670578,
2023-05-12 11:30:00,1771.43,1769.43,1771.43,1766.4,4786.65,1776.430686618504,1783.274380296155,1789.3318050786768,33.76039631508456,7.1627075033369625,
2023-05-12 11:45:00,1769.43,1763.25,1769.44,1758.21,6697.36,1773.5016451477254,1781.1665507912967,1787.9942766131035,30.55782454257472,7.453228395955753,
2023-05-12 12:00:00,1763.25,1762.52,1763.59,1755.0,12262.24,1771.061279559342,1779.2037559711603,1786.687903453457,30.19952242154359,7.534426367673193,1779.9663708899968
2023-05-12 12:15:00,1762.51,1765.01,1766.3,1761.01,3811.96,1769.7165507683771,1777.7096763952486,1785.5762160968693,33.035304886237356,7.374110198553677,
2023-05-12 12:30:00,1765.01,1765.4,1766.12,1762.68,2763.63,1768.7573172642933,1776.4139209852224,1784.5415383483119,33.483464772706895,7.093102327228403,
2023-05-12 12:45:00,1765.4,1769.09,1770.03,1764.39,4241.81,1768.831246761117,1775.6429819341463,1783.749151766347,37.66291284288024,6.989309303854936,
2023-05-12 13:00:00,1769.08,1765.19,1769.4,1764.78,3784.02,1768.0220808142021,1774.5426680463415,1782.7974003937138,35.18860788862246,6.820072925008163,1772.9671773588866
2023-05-12 13:15:00,1765.19,1766.33,1766.34,1763.82,2053.08,1767.6460628554905,1773.6781766730423,1781.9529183222412,36.480161775806806,6.512924858936151,
2023-05-12 13:30:00,1766.33,1762.86,1766.68,1762.09,1759.26,1766.5824933320482,1772.5394212337746,1780.973794305716,34.27859243552004,6.375573083297865,
2023-05-12 13:45:00,1762.87,1748.47,1762.87,1740.0,25635.1,1762.557494813815,1770.005797946009,1779.3069330592689,27.097902272262246,7.553746434490867,
2023-05-12 14:00:00,1748.47,1744.55,1751.95,1741.83,7800.7,1758.5558292996338,1767.3262402674818,1777.5245262357166,25.55389557406943,7.737050260598671,1769.0700268346898
2023-05-12 14:15:00,1744.55,1744.85,1749.14,1743.17,8294.42,1755.5100894552706,1764.960320239326,1775.8489095056798,25.896043314714376,7.610832384841625,
2023-05-12 14:30:00,1744.85,1753.12,1753.53,1744.4,13552.33,1754.9789584652103,1763.7139707404497,1774.6833244028244,34.66103998638516,7.719344357352929,
2023-05-12 14:45:00,1753.12,1755.43,1757.88,1753.0,17067.64,1755.079189917386,1762.8419738204025,1773.6959744334488,36.869451364155836,7.516534046113442,
2023-05-12 15:00:00,1755.43,1756.39,1763.01,1755.0,17742.6,1755.3704810468557,1762.1628186814128,1772.8084885650667,37.794615049037,7.551781614248195,1766.936687538092
2023-05-12 15:15:00,1756.4,1760.04,1761.88,1755.66,7763.38,1756.408151925332,1761.9393640833694,1772.1536942796786,41.26005037752677,7.456654356087611,
2023-05-12 15:30:00,1760.04,1760.02,1761.32,1757.46,10374.35,1757.210784830814,1761.737325758804,1771.5314535473874,41.24671884926021,7.199750473509917,
2023-05-12 15:45:00,1760.03,1759.47,1762.45,1758.67,7436.01,1757.7128326461886,1761.4986598894563,1770.912917468034,40.86227843177354,6.955482582544922,
2023-05-12 16:00:00,1759.48,1761.01,1761.62,1759.16,3706.28,1758.445536502591,1761.4472220063558,1770.4050755465964,42.4524646215929,6.634376683791699,1765.5529791962938
2023-05-12 16:15:00,1761.02,1756.46,1762.0,1756.46,5092.77,1758.004306168682,1760.9222512688445,1769.6899434672837,39.15846665741665,6.556206920663718,
2023-05-12 16:30:00,1756.46,1762.78,1763.64,1755.29,4577.02,1759.0655714645304,1761.1178037668608,1769.3355873920382,45.39034692378152,6.684334997759177,
2023-05-12 16:45:00,1762.79,1760.71,1762.79,1760.71,1701.42,1759.4310000279681,1761.0748770545597,1768.8932495770619,43.83330599727089,6.35545392649066,
2023-05-12 17:00:00,1760.71,1765.88,1767.53,1760.71,7403.22,1760.864111132864,1761.5806794698692,1768.7387239577251,48.50471381674584,6.38863578888418,1765.7456504860063
2023-05-12 17:15:00,1765.89,1763.21,1767.4,1762.1,3945.51,1761.3854197700055,1761.7521868940935,1768.4551996522007,46.39471721677263,6.310876089678181,
2023-05-12 17:30:00,1763.21,1765.36,1765.68,1760.95,4319.01,1762.2686598211153,1762.1319566947152,1768.2964714649083,48.31179630868357,6.197956368986884,
2023-05-12 17:45:00,1765.37,1766.42,1769.1,1763.8,4637.45,1763.1911798608676,1762.583329674219,1768.2002421590155,49.25908365132132,6.13381662834496,
2023-05-12 18:00:00,1766.42,1769.09,1769.18,1765.0,2782.71,1764.5020287806747,1763.2682423400906,1768.2458707662454,51.62365450487261,5.994258297748897,1765.6377281557827
2023-05-12 18:15:00,1769.09,1766.87,1771.87,1764.77,4049.7,1765.0282446071915,1763.6473747253442,1768.1753132910533,49.58920700896919,6.073239847909684,
2023-05-12 18:30:00,1766.86,1767.01,1767.74,1765.36,2380.16,1765.4686346944823,1764.001335280571,1768.1155536351018,49.7215127191574,5.809437001630428,
2023-05-12 18:45:00,1767.0,1765.26,1769.72,1764.68,4152.42,1765.4222714290418,1764.1338263036687,1767.9691149871478,48.0523328714831,5.754477215799681,
2023-05-12 19:00:00,1765.26,1766.76,1767.16,1764.62,1827.53,1765.7195444448103,1764.4102656401246,1767.907109090371,49.58824857214717,5.5248717003854315,1765.4648996767198
2023-05-12 19:15:00,1766.77,1764.66,1768.92,1763.31,3607.86,1765.4840901237412,1764.4365534674798,1767.7405906754802,47.506143111982354,5.530952293215052,
2023-05-12 19:30:00,1764.67,1764.56,1765.44,1762.91,2083.73,1765.2787367629098,1764.4495478393242,1767.577483461353,47.40578336215787,5.316598557985404,
2023-05-12 19:45:00,1764.56,1764.86,1767.19,1763.47,2336.49,1765.1856841489298,1764.4927533299217,1767.4381253351298,47.756364083254205,5.20255580384359,
2023-05-12 20:00:00,1764.86,1767.8,1767.8,1763.96,1663.47,1765.7666432269455,1764.8408845583508,1767.4566830102513,51.136136816132115,5.105230389283328,1767.0371441930042
2023-05-12 20:15:00,1767.79,1767.69,1769.64,1763.84,3486.9,1766.1940558431797,1765.1407914469453,1767.4686479840843,51.00541762556686,5.154856790048817,
2023-05-12 20:30:00,1767.68,1773.63,1776.47,1767.68,6532.39,1767.8464878780287,1766.0343923472667,1767.7846147541313,57.25328150915628,5.4145098764738995,
2023-05-12 20:45:00,1773.62,1772.54,1777.34,1770.48,3849.83,1768.8894905718,1766.7191931528175,1768.0284806641757,55.86901985580627,5.517759171011471,
2023-05-12 21:00:00,1772.53,1770.31,1774.72,1769.3,2744.94,1769.2051593336223,1767.097172820942,1768.1454816557564,53.08853524026517,5.510776373082085,1768.4755565945588
2023-05-12 21:15:00,1770.31,1772.43,1774.4,1768.6,3097.38,1769.9217905928172,1767.6585230503165,1768.3652005452047,55.326503735769805,5.531435203576235,
2023-05-12 21:30:00,1772.42,1774.97,1777.59,1770.28,4687.86,1771.0436149055245,1768.4281522029148,1768.7039082095532,57.87584301257179,5.658475546177928,
2023-05-12 21:45:00,1774.97,1773.51,1777.45,1771.64,5208.96,1771.5917004820744,1768.9630835499763,1768.9503744552171,55.933212608762986,5.669298721450929,
2023-05-12 22:00:00,1773.51,1779.71,1782.2,1769.3,8950.16,1773.3957670416135,1770.0943379131368,1769.5021501241802,61.71178304277558,6.185777384204441,1768.023210684657
2023-05-12 22:15:00,1779.85,1775.16,1783.23,1773.61,6491.01,1773.7878188101438,1770.6275655012275,1769.792296271658,56.00514606631564,6.431078999618417,
2023-05-12 22:30:00,1775.15,1771.78,1775.47,1770.5,5159.78,1773.341636852334,1770.7488743958352,1769.8942297961883,52.20783053574333,6.326716213931389,
2023-05-12 22:45:00,1771.77,1766.44,1771.79,1764.24,5893.73,1771.8079397740375,1770.2953086699579,1769.71708980664,46.889531146523744,6.414093627222001,
2023-05-12 23:00:00,1766.43,1766.48,1771.11,1765.78,4477.26,1770.6239531575848,1769.893697231015,1769.5510852011712,46.932406611809974,6.336658368134709,1767.4736083102887
2023-05-12 23:15:00,1766.48,1762.19,1769.38,1761.08,4047.71,1768.7497413447882,1769.0827817330135,1769.173593652393,42.99120033071782,6.476897056125099,
2023-05-12 23:30:00,1762.2,1765.81,1768.21,1762.19,4333.74,1768.0964654903908,1768.7382783926962,1769.001101670219,46.970006456596025,6.444261552116162,
2023-05-12 23:45:00,1765.8,1765.55,1767.76,1762.6,4606.03,1767.530584270304,1768.4026701408334,1768.8241220973873,46.722024038424514,6.352528584107871,
2023-05-13 00:00:00,1765.54,1768.53,1768.53,1763.22,4171.02,1767.752676654681,1768.4160732839036,1768.8090389129059,49.930092027513425,6.27806225667159,1767.9439175746688
2023-05-13 00:15:00,1768.52,1773.56,1777.01,1768.14,7668.55,1769.0431929536408,1768.957539254019,1769.0526779430131,54.794828025207075,6.463200666909326,
2023-05-13 00:30:00,1773.57,1771.2,1775.11,1769.2,3626.44,1769.5224834083872,1769.193587753596,1769.1627970228585,52.27182512706735,6.423686333558649,
2023-05-13 00:45:00,1771.2,1769.59,1772.74,1767.48,2317.12,1769.5374870954122,1769.2353153584804,1769.18470486784,50.58925219625617,6.340565881161602,
2023-05-13 01:00:00,1769.59,1773.38,1773.73,1769.56,3558.6,1770.3913788519874,1769.6715979523246,1769.3998482079508,54.25909846039721,6.185525461078636,1768.6452692247424
2023-05-13 01:15:00,1773.39,1774.17,1776.48,1772.16,4431.97,1771.2310724404347,1770.1451139573433,1769.6444713767737,54.996801028859,6.0522736424301575,
2023-05-13 01:30:00,1774.18,1773.9,1777.6,1770.76,3229.45,1771.8241674536714,1770.540365119728,1769.862703613862,54.677686218696856,6.108539810827998,
2023-05-13 01:45:00,1773.9,1771.1,1774.95,1771.0,3124.01,1771.6632413528555,1770.5992740544934,1769.926154710587,51.40267279750509,5.954358395768859,
2023-05-13 02:00:00,1771.09,1773.95,1774.8,1770.8,2774.73,1772.1714099411097,1770.9519820487574,1770.1325057510696,54.34952700325181,5.8147613674996546,1768.9885427303552
2023-05-13 02:15:00,1773.96,1770.01,1774.48,1770.0,3160.41,1771.691096620863,1770.8528260436249,1770.1262234048609,49.91870295973895,5.719421269821109,
2023-05-13 02:30:00,1770.0,1772.23,1773.37,1769.86,3162.53,1771.8108529273377,1770.9977917232434,1770.2341093840987,52.24154327836937,5.561605464833887,
2023-05-13 02:45:00,1772.22,1770.19,1772.39,1770.0,2269.86,1771.4506633879294,1770.9127610155335,1770.2318473644013,49.985792348435105,5.335062217345759,
2023-05-13 03:00:00,1770.19,1767.92,1771.79,1763.92,5150.48,1770.666071523945,1770.5977335402142,1770.1132910893039,47.56593132192735,5.5161292018210535,1773.6599776791652
2023-05-13 03:15:00,1767.92,1755.77,1770.16,1742.69,17106.86,1767.3558334075128,1769.0369194833497,1769.3777377001088,37.325403162537654,7.084262830262409,
2023-05-13 03:30:00,1755.76,1770.22,1772.17,1752.62,14786.56,1767.99231487251,1769.161454274576,1769.4209306385646,50.692921181745824,7.974672628100821,
2023-05-13 03:45:00,1770.22,1790.01,1794.96,1767.32,23953.63,1772.88513378973,1771.3560380351469,1770.4767803494074,62.3404928661018,9.37933886895077,
2023-05-13 04:00:00,1790.0,1784.2,1793.24,1782.16,15085.29,1775.3995485031232,1772.7080340314471,1771.1805352032839,58.07591451842724,9.500814664025711,1776.8266493060173
2023-05-13 04:15:00,1784.2,1784.99,1788.87,1782.84,6979.58,1777.5307599468736,1774.0008725544528,1771.8887128851666,58.48478681077678,9.252899330881016,
2023-05-13 04:30:00,1784.99,1782.52,1786.8,1781.31,3000.26,1778.6394799586794,1774.8976228118788,1772.4339070961837,56.655590570965266,8.984120807246658,
2023-05-13 04:45:00,1782.52,1787.91,1789.75,1782.2,4335.14,1780.6995955234172,1776.2673467264178,1773.2275528861228,59.57680489941709,8.881683606729036,
2023-05-13 05:00:00,1787.9,1802.99,1818.63,1787.9,20467.34,1785.6530187404355,1779.0802575973212,1774.7538322252958,66.30413969145943,10.44227763481982,1783.1318383491246
2023-05-13 05:15:00,1802.98,1809.76,1809.79,1799.55,13213.8,1791.0101256870055,1782.3097041660242,1776.5490203163063,68.77435459724595,10.427829232332693,
2023-05-13 05:30:00,1809.77,1807.13,1809.77,1802.42,5072.9,1794.5923199787821,1784.9223668853901,1778.1172756847009,66.76121863076257,10.207984287166067,
2023-05-13 05:45:00,1807.13,1805.2,1808.54,1803.71,2680.69,1796.9495822057195,1787.0568545816648,1779.5061333418957,65.27655204166936,9.823842552368486,
2023-05-13 06:00:00,1805.21,1811.26,1816.89,1805.2,7067.0,1800.129675048893,1789.6045540993841,1781.13453676026,67.6670527278216,9.957139512913598,1787.4247631604303
2023-05-13 06:15:00,1811.26,1805.76,1812.37,1805.67,4333.45,1801.3808583713612,1791.3051273520805,1782.3973810289647,63.468152681676884,9.724486690562614,
2023-05-13 06:30:00,1805.77,1805.32,1807.58,1804.01,2328.01,1802.2562231777254,1792.7803771044933,1783.5728999505563,63.136295711428936,9.284880498379566,
2023-05-13 06:45:00,1805.32,1802.45,1805.95,1799.45,3934.43,1802.2992846937864,1793.7982321461257,1784.5409563633484,60.93580058332475,9.085960462781026,
2023-05-13 07:00:00,1802.45,1804.04,1806.33,1800.8,2879.61,1802.6861103173894,1794.8763129728493,1785.5409073190742,61.718454190632585,8.831963286868094,1791.8748157914458
2023-05-13 07:15:00,1804.04,1806.33,1806.99,1803.95,1795.56,1803.4958635801918,1796.081964238865,1786.6070146360446,62.85339124731966,8.418251623520371,
2023-05-13 07:30:00,1806.32,1808.57,1810.71,1804.25,3578.46,1804.6234494512603,1797.3964943189844,1787.7333215777858,63.960022524408714,8.278376507554633,
2023-05-13 07:45:00,1808.57,1807.45,1809.6,1806.04,3315.15,1805.2515717954248,1798.4547580748808,1788.7444332917453,62.966929631099056,7.94134961415787,
2023-05-13 08:00:00,1807.45,1804.35,1807.5,1804.24,3140.75,1805.0512225075527,1799.0753098564724,1789.5447187639634,60.22639442884289,7.606967498860878,1795.5915233933467
2023-05-13 08:15:00,1804.35,1802.81,1804.87,1802.12,1720.69,1804.5531730614298,1799.4684351347382,1790.2249895965806,58.87848076983629,7.260041248942244,
2023-05-13 08:30:00,1802.81,1803.19,1804.79,1801.16,2894.15,1804.2502457144453,1799.8601788047658,1790.889861924961,59.11753626422961,7.000752588303504,
2023-05-13 08:45:00,1803.19,1808.6,1809.59,1802.85,5020.7,1805.2168577779019,1800.7801599832114,1791.7980741339372,62.41152100733048,6.982127403424683,
2023-05-13 09:00:00,1808.59,1808.87,1811.13,1805.0,4369.54,1806.0286671605902,1801.6317220902417,1792.6735575116838,62.570882793928135,6.921261160322928,1798.611184861492
2023-05-13 09:15:00,1808.87,1812.19,1817.03,1808.87,5618.0,1807.3978522360146,1802.743119764953,1793.6744007162129,64.52883802007749,7.009742506014153,
2023-05-13 09:30:00,1812.2,1810.78,1813.92,1809.2,3713.28,1808.1494406280115,1803.589107158116,1794.5516109358944,63.04579446228395,6.846189469870287,
2023-05-13 09:45:00,1810.79,1809.18,1811.58,1808.61,2456.86,1808.3784538217867,1804.1776221941038,1795.3017847340534,61.351648776516654,6.569318793450983,
2023-05-13 10:00:00,1809.18,1806.05,1810.51,1805.74,1586.1,1807.8610196391674,1804.3747145947245,1795.8529752605123,58.116868571791734,6.440796022490197,1800.130921558938
2023-05-13 10:15:00,1806.05,1806.6,1808.68,1806.05,987.17,1807.5807930526857,1804.608955163701,1796.404104734332,58.52374266152045,6.168596306598047,
2023-05-13 10:30:00,1806.61,1807.8,1807.99,1806.03,1055.62,1807.6295057076445,1804.9448546201536,1796.9885096197506,59.434125111261174,5.867982284698189,
2023-05-13 10:45:00,1807.79,1805.45,1809.11,1805.09,1585.87,1807.1451711059458,1804.9980278180321,1797.422432203353,56.846859628617054,5.735983550076888,
2023-05-13 11:00:00,1805.45,1806.35,1806.79,1805.19,1484.68,1806.9684664157355,1805.140340679292,1797.8802561929247,57.59540185262145,5.440556153642818,1801.3484945458408
2023-05-13 11:15:00,1806.34,1807.52,1807.94,1805.61,2076.2,1807.091029434461,1805.3908311341033,1798.3746020291849,58.584265031829105,5.218373571239772,
2023-05-13 11:30:00,1807.51,1808.0,1808.1,1805.54,1619.43,1807.2930228934697,1805.6654804884083,1798.8682121815343,58.999592246267845,5.028489744722641,
