Open_Time,Open,Close,High,Low,Volume,ema_8_15m,ema_18_15m
2023-05-14 08:15:00,1796.2,1799.29,1799.69,1795.1,1907.81,1798.574060530892,1798.5244097207358
2023-05-14 08:30:00,1799.29,1795.0,1802.0,1789.82,5877.57,1797.7798248573604,1798.1534192238164
2023-05-14 08:45:00,1795.0,1800.29,1801.03,1793.24,2569.57,1798.3376415557248,1798.3783224634146
2023-05-14 09:00:00,1800.3,1795.11,1801.59,1793.8,2641.09,1797.6203878766746,1798.0342885198975
2023-05-14 09:15:00,1795.11,1796.49,1797.13,1791.62,2002.25,1797.369190570747,1797.8717318335923
2023-05-14 09:30:00,1796.5,1793.36,1797.73,1793.22,1089.35,1796.4782593328032,1797.3968126932143
2023-05-14 09:45:00,1793.35,1794.8,1795.39,1792.4,1229.0,1796.1053128144024,1797.1234639886654
2023-05-14 10:00:00,1794.79,1795.74,1795.85,1793.66,959.59,1796.0241321889796,1796.9778362003847
2023-05-14 10:15:00,1795.74,1798.15,1798.31,1794.94,1036.85,1796.4965472580952,1797.1012218635021
2023-05-14 10:30:00,1798.16,1796.8,1798.79,1795.79,857.65,1796.5639812007407,1797.069514298923
2023-05-14 10:45:00,1796.8,1799.2,1800.73,1796.79,975.56,1797.1497631561315,1797.2937759516678
2023-05-14 11:00:00,1799.19,1798.26,1799.8,1797.92,860.68,1797.3964824547688,1797.3954837462293
2023-05-14 11:15:00,1798.26,1801.62,1801.62,1797.6,1374.25,1798.3350419092646,1797.8401696676788
2023-05-14 11:30:00,1801.62,1803.54,1803.56,1800.47,1705.12,1799.4916992627614,1798.440151807923
2023-05-14 11:45:00,1803.53,1803.89,1805.8,1802.41,1961.2,1800.4690994265923,1799.013820038668
2023-05-14 12:00:00,1803.88,1802.45,1804.9,1801.44,1208.43,1800.9092995540163,1799.3755231924924
2023-05-14 12:15:00,1802.46,1802.72,1803.06,1801.0,1111.18,1801.3116774309017,1799.7275733827564
2023-05-14 12:30:00,1802.72,1802.11,1804.58,1801.8,1274.81,1801.4890824462568,1799.9783551319401
2023-05-14 12:45:00,1802.12,1802.94,1804.73,1800.94,2411.0,1801.8115085693107,1800.2901072233149
2023-05-14 13:00:00,1802.95,1803.64,1804.93,1802.94,1017.92,1802.2178399983527,1800.6427275155977
2023-05-14 13:15:00,1803.63,1803.27,1805.38,1803.27,1058.08,1802.451653332052,1800.919282513956
2023-05-14 13:30:00,1803.28,1803.39,1803.73,1801.27,1472.88,1802.6601748138182,1801.1793580388028
2023-05-14 13:45:00,1803.4,1802.92,1804.2,1802.0,765.2,1802.717913744081,1801.3625835084024
2023-05-14 14:00:00,1802.93,1806.61,1809.4,1802.92,5223.46,1803.582821800952,1801.914943139097
2023-05-14 14:15:00,1806.61,1808.5,1809.67,1806.24,2396.97,1804.6755280674072,1802.6081070191922
2023-05-14 14:30:00,1808.5,1807.01,1809.84,1806.5,2182.47,1805.1942996079833,1803.0714641750667
2023-05-14 14:45:00,1807.01,1805.83,1807.16,1805.67,992.44,1805.3355663617647,1803.3618363671649
2023-05-14 15:00:00,1805.83,1808.52,1809.31,1805.83,2001.67,1806.0432182813724,1803.904800960095
2023-05-14 15:15:00,1808.53,1805.99,1808.67,1805.81,1204.62,1806.0313919966231,1804.1242955958744
2023-05-14 15:30:00,1805.99,1805.35,1806.24,1805.21,919.38,1805.8799715529292,1804.253317112098
2023-05-14 15:45:00,1805.35,1805.21,1805.59,1804.41,1071.64,1805.7310889856114,1804.3540205739826
2023-05-14 16:00:00,1805.21,1802.43,1805.52,1802.27,1459.9,1804.9975136554756,1804.1514920925106
2023-05-14 16:15:00,1802.42,1803.5,1805.0,1802.42,1013.82,1804.6647328431477,1804.0829139775094
2023-05-14 16:30:00,1803.5,1804.0,1805.74,1802.85,1371.73,1804.5170144335593,1804.074186190403
2023-05-14 16:45:00,1804.0,1802.8,1804.01,1801.84,1240.41,1804.1354556705462,1803.9400613282553
2023-05-14 17:00:00,1802.79,1804.0,1806.79,1802.79,1483.2,1804.105354410425,1803.9463706621232
2023-05-14 17:15:00,1803.99,1802.13,1804.19,1799.91,2442.85,1803.666386763664,1803.7551737503206
2023-05-14 17:30:00,1802.12,1803.17,1803.92,1800.8,1499.51,1803.556078593961,1803.6935765134447
2023-05-14 17:45:00,1803.16,1803.62,1804.82,1803.16,1448.62,1803.5702833508587,1803.6858316172925
2023-05-14 18:00:00,1803.61,1802.15,1803.99,1801.81,1355.52,1803.2546648284456,1803.5241651312617
2023-05-14 18:15:00,1802.16,1802.74,1802.74,1800.67,1354.58,1803.1402948665689,1803.441621433234
2023-05-14 18:30:00,1802.73,1802.01,1803.71,1802.01,697.42,1802.8891182295536,1803.2909244402622
2023-05-14 18:45:00,1802.01,1802.19,1803.06,1800.93,1087.03,1802.7337586229862,1803.1750376570767
2023-05-14 19:00:00,1802.19,1802.63,1802.79,1802.05,412.36,1802.7107011512114,1803.1176652721213
2023-05-14 19:15:00,1802.63,1802.31,1803.17,1801.58,991.2,1802.6216564509423,1803.0326478750558
2023-05-14 19:30:00,1802.32,1802.14,1803.57,1801.85,812.6,1802.5146216840662,1802.9386849408393
2023-05-14 19:45:00,1802.14,1802.05,1802.36,1800.2,1384.58,1802.4113724209403,1802.845139157593
2023-05-14 20:00:00,1802.04,1801.45,1802.87,1800.4,1727.32,1802.1977341051756,1802.698282404162
2023-05-14 20:15:00,1801.46,1798.12,1801.46,1797.5,1947.34,1801.2915709706922,1802.216357940566
2023-05-14 20:30:00,1798.13,1803.41,1804.33,1798.03,2614.19,1801.7623329772052,1802.3420044731379
2023-05-14 20:45:00,1803.41,1808.3,1808.75,1803.24,3033.91,1803.2151478711596,1802.969161897018
2023-05-14 21:00:00,1808.29,1805.01,1813.21,1804.8,4498.89,1803.6140038997908,1803.1839869604898
2023-05-14 21:15:00,1805.01,1805.18,1806.22,1803.33,2194.52,1803.9620030331705,1803.3940935962278
2023-05-14 21:30:00,1805.17,1806.24,1806.51,1803.43,1760.0,1804.4682245813547,1803.6936626913616
2023-05-14 21:45:00,1806.25,1810.61,1812.77,1806.24,3400.43,1805.8330635632758,1804.4216981975342
2023-05-14 22:00:00,1810.61,1807.61,1812.98,1807.0,3182.98,1806.2279383269922,1804.7573089135833
2023-05-14 22:15:00,1807.6,1806.14,1808.2,1805.47,1569.76,1806.2083964765495,1804.9028553437324
2023-05-14 22:30:00,1806.14,1807.72,1809.02,1804.88,1808.2,1806.5443083706496,1805.1993968864974
2023-05-14 22:45:00,1807.73,1809.1,1809.59,1805.41,2495.56,1807.1122398438386,1805.6099866879185
2023-05-14 23:00:00,1809.1,1814.8,1820.91,1808.45,12833.77,1808.820630989652,1806.577356510243
2023-05-14 23:15:00,1814.8,1815.81,1818.55,1813.37,5662.47,1810.3738241030628,1807.5492137196911
2023-05-14 23:30:00,1815.81,1818.17,1818.94,1811.43,3859.43,1812.1063076357157,1808.6671912228815
2023-05-14 23:45:00,1818.16,1819.05,1824.0,1817.99,7401.57,1813.6493503833344,1809.7601184625782
2023-05-15 00:00:00,1819.06,1816.8,1821.87,1816.8,4296.98,1814.3494947425934,1810.501158624412
2023-05-15 00:15:00,1816.81,1813.47,1816.85,1811.31,3982.83,1814.1540514664616,1810.813668242895
2023-05-15 00:30:00,1813.47,1811.52,1814.6,1810.6,3222.42,1813.5687066961368,1810.888018954169
2023-05-15 00:45:00,1811.52,1807.69,1812.79,1806.02,5045.04,1812.2623274303287,1810.551385380046
2023-05-15 01:00:00,1807.7,1805.05,1807.7,1803.34,4866.8,1810.6595880013667,1809.9722921821462
2023-05-15 01:15:00,1805.05,1809.56,1809.57,1804.57,2077.31,1810.415235112174,1809.9288930050782
2023-05-15 01:30:00,1809.57,1807.73,1809.8,1806.27,1526.87,1809.8185161983574,1809.697430583491
2023-05-15 01:45:00,1807.74,1806.36,1807.74,1804.7,1281.79,1809.049957043167,1809.3461221010182
2023-05-15 02:00:00,1806.37,1805.59,1806.37,1804.4,1627.64,1808.281077700241,1808.9507408272268
2023-05-15 02:15:00,1805.58,1801.45,1805.96,1795.1,8532.53,1806.7630604335209,1808.1611891612029
2023-05-15 02:30:00,1801.46,1802.5,1803.07,1800.6,1751.57,1805.8157136705163,1807.5652745126552
2023-05-15 02:45:00,1802.5,1801.63,1802.51,1799.59,1562.25,1804.8855550770684,1806.940508774481
2023-05-15 03:00:00,1801.63,1797.54,1802.4,1797.09,4297.38,1803.2532095043866,1805.950981535062
2023-05-15 03:15:00,1797.54,1793.98,1798.87,1792.4,4701.44,1801.1924962811897,1804.6908782155817
2023-05-15 03:30:00,1793.99,1795.84,1795.97,1792.57,2131.61,1800.0030526631476,1803.7592068244678
2023-05-15 03:45:00,1795.84,1796.32,1798.31,1795.78,2029.7,1799.1845965157815,1802.9761324218923
2023-05-15 04:00:00,1796.32,1794.23,1796.32,1791.45,5213.69,1798.0835750678302,1802.0554869037983
2023-05-15 04:15:00,1794.23,1795.11,1795.15,1792.6,1045.84,1797.4227806083122,1801.3243830191877
2023-05-15 04:30:00,1795.11,1797.49,1798.52,1795.1,1596.22,1797.4377182509095,1800.92076375401
2023-05-15 04:45:00,1797.5,1798.47,1799.71,1796.84,1668.76,1797.667114195152,1800.662788622009
2023-05-15 05:00:00,1798.47,1797.29,1799.69,1794.64,3438.89,1797.5833110406736,1800.307758240745
2023-05-15 05:15:00,1797.29,1797.16,1799.03,1796.31,1182.53,1797.489241920524,1799.976415268035
2023-05-15 05:30:00,1797.17,1797.84,1798.69,1796.48,1019.59,1797.5671881604076,1799.7515294503469
2023-05-15 05:45:00,1797.84,1799.69,1800.6,1797.14,997.28,1798.0389241247615,1799.7450526660998
2023-05-15 06:00:00,1799.69,1799.19,1799.7,1795.03,2781.6,1798.2947187637033,1799.6866260696684
2023-05-15 06:15:00,1799.2,1798.91,1802.41,1798.9,1735.97,1798.4314479273248,1799.6048759570717
2023-05-15 06:30:00,1798.9,1799.99,1800.99,1798.41,1125.58,1798.777792832364,1799.6454153300115
2023-05-15 06:45:00,1800.0,1800.02,1801.75,1799.11,1065.72,1799.0538388696164,1799.6848452952734
2023-05-15 07:00:00,1800.01,1796.13,1800.12,1795.88,1701.21,1798.4040968985905,1799.3106510536657
2023-05-15 07:15:00,1796.13,1798.16,1799.56,1795.81,1636.68,1798.3498531433481,1799.1895298901218
2023-05-15 07:30:00,1798.17,1800.01,1801.77,1798.13,1298.61,1798.7187746670486,1799.2758951648457
2023-05-15 07:45:00,1800.01,1799.21,1800.02,1797.8,871.28,1798.827935852149,1799.268958831704
2023-05-15 08:00:00,1799.2,1799.01,1800.36,1797.26,1810.87,1798.8683945516714,1799.241700007314
2023-05-15 08:15:00,1799.0,1792.93,1799.01,1788.03,9123.76,1797.5487513179667,1798.5773105328599
2023-05-15 08:30:00,1792.92,1789.73,1795.75,1787.48,7966.9,1795.8112510250853,1797.6460146872957
2023-05-15 08:45:00,1789.73,1790.63,1791.36,1785.05,7515.64,1794.6598619083995,1796.9074868254752
2023-05-15 09:00:00,1790.64,1794.45,1794.5,1789.16,2751.63,1794.6132259287551,1796.648804001741
2023-05-15 09:15:00,1794.45,1808.25,1814.82,1793.11,11796.53,1797.6436201668096,1797.8699825278734
2023-05-15 09:30:00,1808.24,1819.52,1821.0,1807.2,20563.01,1802.5050379075185,1800.1489317354656
2023-05-15 09:45:00,1819.51,1823.7,1829.93,1816.6,16624.9,1807.2150294836256,1802.627991552785
2023-05-15 10:00:00,1823.7,1822.8,1828.38,1821.6,11363.39,1810.678356265042,1804.7513608630181
2023-05-15 10:15:00,1822.86,1823.59,1826.18,1820.02,3526.56,1813.547610428366,1806.7343755090162
2023-05-15 10:30:00,1823.6,1825.8,1826.39,1822.82,1981.9,1816.270363666507,1808.7412833501724
2023-05-15 10:45:00,1825.79,1823.2,1827.68,1823.2,3159.51,1817.8102828517276,1810.2632535238386
2023-05-15 11:00:00,1823.2,1827.09,1829.91,1823.15,3847.87,1819.8724422180103,1812.0344899950132
2023-05-15 11:15:00,1827.09,1828.03,1829.39,1826.41,2781.61,1821.6852328362302,1813.718227890275
2023-05-15 11:30:00,1828.04,1824.95,1835.85,1824.0,11570.67,1822.4107366504013,1814.9005196912988
2023-05-15 11:45:00,1824.94,1826.09,1827.97,1824.94,3010.58,1823.22835072809,1816.0783597237937
2023-05-15 12:00:00,1826.1,1823.68,1832.92,1823.65,5687.8,1823.3287172329588,1816.878532384447
2023-05-15 12:15:00,1823.69,1825.9,1826.21,1823.27,2481.76,1823.9001134034122,1817.8281605545053
2023-05-15 12:30:00,1825.91,1826.46,1828.12,1825.3,1663.64,1824.468977091543,1818.7367752329785
2023-05-15 12:45:00,1826.45,1828.01,1828.5,1825.65,2139.73,1825.2558710712,1819.7129041558228
2023-05-15 13:00:00,1828.01,1822.19,1831.1,1819.21,10797.86,1824.5745663887112,1819.973651086789
2023-05-15 13:15:00,1822.18,1822.94,1823.36,1821.36,3053.02,1824.2113294134422,1820.2858983408114
2023-05-15 13:30:00,1822.94,1827.04,1827.05,1822.24,4116.9,1824.8399228771216,1820.9968564101996
2023-05-15 13:45:00,1827.04,1825.73,1827.05,1824.22,2860.91,1825.037717793317,1821.495082051231
2023-05-15 14:00:00,1825.73,1825.06,1826.79,1822.81,2795.92,1825.042669394802,1821.870336572154
2023-05-15 14:15:00,1825.06,1832.68,1834.28,1823.0,12674.85,1826.7398539737349,1823.0081958803482
2023-05-15 14:30:00,1832.68,1829.78,1834.11,1828.48,7761.88,1827.4154419795716,1823.7210173666272
2023-05-15 14:45:00,1829.77,1832.2,1832.41,1827.77,3209.35,1828.4786770952223,1824.6135418543506
2023-05-15 15:00:00,1832.21,1833.74,1834.21,1831.09,1831.19,1829.6478599629509,1825.5742216591557
2023-05-15 15:15:00,1833.74,1830.91,1834.47,1829.31,2854.63,1829.9283355267396,1826.1358825371394
2023-05-15 15:30:00,1830.92,1829.05,1831.69,1829.0,2545.74,1829.7331498541307,1826.4426317437562
2023-05-15 15:45:00,1829.05,1828.72,1830.27,1826.99,2063.84,1829.5080054421016,1826.6823547180977
2023-05-15 16:00:00,1828.73,1827.46,1829.76,1827.4,2290.9,1829.0528931216347,1826.7642121161925
2023-05-15 16:15:00,1827.45,1828.72,1830.05,1827.0,2529.15,1828.9789168723826,1826.9700845250143
2023-05-15 16:30:00,1828.73,1831.2,1831.2,1828.49,1929.14,1829.472490900742,1827.415338785539
2023-05-15 16:45:00,1831.2,1831.61,1832.55,1830.67,3044.47,1829.9474929227995,1827.8568820712717
2023-05-15 17:00:00,1831.6,1829.87,1836.06,1829.76,3653.71,1829.9302722732884,1828.0687892216642
2023-05-15 17:15:00,1829.87,1828.41,1830.53,1827.1,3446.38,1829.5924339903354,1828.1047061456995
2023-05-15 17:30:00,1828.41,1828.31,1829.7,1827.88,1573.57,1829.3074486591497,1828.1263160250996
2023-05-15 17:45:00,1828.31,1828.66,1829.22,1825.64,2555.88,1829.1635711793388,1828.1824932856155
2023-05-15 18:00:00,1828.65,1827.19,1829.06,1826.6,1629.22,1828.7249998061525,1828.0780203081822
2023-05-15 18:15:00,1827.18,1827.93,1828.84,1825.75,1957.84,1828.548333182563,1828.0624392231105
2023-05-15 18:30:00,1827.94,1829.11,1829.12,1827.93,869.66,1828.6731480308824,1828.1727087785725
2023-05-15 18:45:00,1829.11,1828.73,1829.32,1828.14,1131.25,1828.6857818017975,1828.231371012407
2023-05-15 19:00:00,1828.74,1829.4,1830.6,1825.55,2059.01,1828.8444969569537,1828.3543845900483
2023-05-15 19:15:00,1829.4,1828.65,1829.4,1828.11,1165.01,1828.801275410964,1828.3855020016222
2023-05-15 19:30:00,1828.65,1825.52,1829.37,1825.51,3150.55,1828.0721030974164,1828.083870211978
2023-05-15 19:45:00,1825.52,1824.39,1827.19,1823.87,2878.79,1827.2538579646573,1827.6950417686116
2023-05-15 20:00:00,1824.39,1826.54,1826.55,1824.15,1487.94,1827.0952228614,1827.5734584245472
2023-05-15 20:15:00,1826.54,1824.69,1828.34,1824.69,2313.8,1826.5607288922001,1827.269936485121
2023-05-15 20:30:00,1824.69,1826.81,1827.2,1823.74,2238.74,1826.6161224717112,1827.2215221182662
2023-05-15 20:45:00,1826.8,1826.29,1827.8,1824.93,1744.2,1826.5436508113307,1827.1234671584486
2023-05-15 21:00:00,1826.29,1826.35,1827.16,1825.12,1726.94,1826.5006172977019,1827.0420495628225
2023-05-15 21:15:00,1826.36,1825.0,1826.37,1821.87,2903.49,1826.1671467871015,1826.8270969772623
2023-05-15 21:30:00,1825.01,1827.16,1828.6,1824.04,4048.39,1826.3877808344123,1826.8621394007082
2023-05-15 21:45:00,1827.15,1823.99,1827.76,1821.08,3098.27,1825.8549406489874,1826.5598089374757
2023-05-15 22:00:00,1823.99,1818.08,1824.0,1817.07,5203.88,1824.1271760603236,1825.6671974703731
2023-05-15 22:15:00,1818.08,1819.78,1820.6,1812.97,8438.95,1823.1611369358072,1825.0474924734917
2023-05-15 22:30:00,1819.78,1820.74,1822.33,1819.05,2360.9,1822.623106505628,1824.5940722131243
2023-05-15 22:45:00,1820.73,1824.64,1836.28,1820.48,9637.46,1823.0713050599327,1824.598906717006
2023-05-15 23:00:00,1824.63,1826.2,1826.4,1821.67,3058.96,1823.7665706021698,1824.7674428520581
2023-05-15 23:15:00,1826.2,1829.13,1830.38,1824.73,2924.23,1824.9584438016877,1825.2266593939466
2023-05-15 23:30:00,1829.12,1828.21,1829.78,1826.06,2699.51,1825.681011845757,1825.5406952472154
2023-05-15 23:45:00,1828.21,1827.84,1829.42,1825.33,2264.6,1826.1607869911445,1825.7827273264559
2023-05-16 00:00:00,1827.85,1833.56,1833.78,1826.4,5781.76,1827.8050565486678,1826.6013876078814
2023-05-16 00:15:00,1833.55,1836.81,1839.2,1833.23,9190.65,1829.8061550934085,1827.675978385999
2023-05-16 00:30:00,1836.81,1829.56,1839.13,1827.05,8427.05,1829.75145396154,1827.874296450631
2023-05-16 00:45:00,1829.55,1834.24,1835.93,1828.61,5306.23,1830.7489086367534,1828.5443705084592
2023-05-16 01:00:00,1834.25,1843.43,1846.0,1834.24,13237.91,1833.5669289396972,1830.1112788759897
2023-05-16 01:15:00,1843.43,1835.21,1846.7,1834.38,8991.35,1833.9320558419868,1830.6479863627276
2023-05-16 01:30:00,1835.21,1831.88,1836.76,1830.64,5889.57,1833.4760434326563,1830.7776720087563
2023-05-16 01:45:00,1831.88,1833.92,1834.71,1828.7,2247.55,1833.5747004476216,1831.1084433762555
2023-05-16 02:00:00,1833.92,1833.62,1835.0,1831.65,1578.08,1833.5847670148166,1831.3728177577023
2023-05-16 02:15:00,1833.61,1828.0,1833.63,1826.39,3952.6,1832.3437076781906,1831.017784309523
2023-05-16 02:30:00,1828.0,1829.42,1830.2,1827.11,2296.46,1831.693994860815,1830.849596487468
2023-05-16 02:45:00,1829.43,1829.66,1830.76,1827.79,1858.56,1831.2419960028562,1830.7243758045765
2023-05-16 03:00:00,1829.67,1830.23,1831.0,1828.57,1402.43,1831.0171080022214,1830.6723362461998
2023-05-16 03:15:00,1830.23,1828.91,1830.23,1823.73,4111.57,1830.5488617795056,1830.4868271676523
2023-05-16 03:30:00,1828.91,1828.8,1829.64,1826.64,1761.68,1830.1602258285043,1830.3092664131625
2023-05-16 03:45:00,1828.81,1828.74,1829.16,1826.8,1398.21,1829.8446200888366,1830.144080474935
2023-05-16 04:00:00,1828.74,1829.26,1829.75,1827.09,1055.45,1829.7147045135396,1830.0510193723103
2023-05-16 04:15:00,1829.26,1825.01,1829.26,1824.4,1827.23,1828.669214621642,1829.5203857541724
2023-05-16 04:30:00,1825.0,1825.65,1825.79,1824.6,1754.14,1827.9982780390549,1829.1129767274174
2023-05-16 04:45:00,1825.65,1825.64,1826.36,1825.18,1226.76,1827.4742162525981,1828.7474002297945
2023-05-16 05:00:00,1825.65,1825.84,1826.26,1824.7,925.27,1827.111057085354,1828.4413581003423
2023-05-16 05:15:00,1825.85,1825.54,1825.85,1825.21,846.48,1826.7619332886088,1828.1359519845169
2023-05-16 05:30:00,1825.54,1825.41,1826.15,1824.85,980.39,1826.4615036689179,1827.8490096703572
2023-05-16 05:45:00,1825.41,1825.1,1825.76,1823.76,1751.62,1826.1589472980472,1827.5596402313722
2023-05-16 06:00:00,1825.11,1823.19,1825.11,1820.63,3338.62,1825.4991812318144,1827.099678101754
2023-05-16 06:15:00,1823.19,1825.63,1825.63,1822.89,967.74,1825.528252069189,1826.9449751436748
2023-05-16 06:30:00,1825.62,1821.87,1825.63,1819.49,1901.86,1824.7153071649248,1826.4107672338143
2023-05-16 06:45:00,1821.87,1823.18,1823.81,1819.91,1976.85,1824.3741277949414,1826.0706864723602
2023-05-16 07:00:00,1823.17,1822.91,1823.25,1820.47,2273.98,1824.0487660627323,1825.7379826331644
2023-05-16 07:15:00,1822.91,1821.97,1823.0,1821.0,1129.58,1823.5868180487919,1825.341352882305
2023-05-16 07:30:00,1821.97,1818.84,1821.97,1818.09,2657.03,1822.531969593505,1824.6569999473256
2023-05-16 07:45:00,1818.83,1816.2,1818.84,1813.0,6178.17,1821.1248652393926,1823.7667894265544
2023-05-16 08:00:00,1816.21,1817.79,1818.07,1814.11,3771.53,1820.3837840750832,1823.1376536974435
2023-05-16 08:15:00,1817.8,1821.85,1822.69,1816.4,2133.05,1820.7096098361758,1823.0021112029756
2023-05-16 08:30:00,1821.85,1816.13,1821.96,1813.4,3359.22,1819.69191876147,1822.2787310763467
2023-05-16 08:45:00,1816.12,1813.02,1817.39,1803.67,8836.8,1818.20927014781,1821.3041278051523
2023-05-16 09:00:00,1813.02,1812.01,1815.59,1809.53,4877.69,1816.8316545594078,1820.3257985625046
2023-05-16 09:15:00,1812.01,1799.96,1812.18,1796.51,23052.07,1813.0823979906504,1818.1820302927672
2023-05-16 09:30:00,1799.95,1803.8,1804.28,1796.2,9283.47,1811.019642881617,1816.6681323672128
2023-05-16 09:45:00,1803.81,1806.66,1807.7,1802.87,3583.09,1810.050833352369,1815.6146447496114
2023-05-16 10:00:00,1806.65,1808.35,1808.58,1805.35,2452.43,1809.6728703851759,1814.8499453022841
2023-05-16 10:15:00,1808.35,1805.77,1808.36,1804.04,2512.0,1808.8055658551368,1813.894161586254
2023-05-16 10:30:00,1805.78,1806.59,1808.08,1804.13,1758.65,1808.3132178873286,1813.1253024719115
2023-05-16 10:45:00,1806.59,1809.9,1810.11,1806.59,2371.52,1808.665836134589,1812.7857969485524
2023-05-16 11:00:00,1809.89,1811.16,1811.99,1809.0,3042.3,1809.220094771347,1812.6146604276523
2023-05-16 11:15:00,1811.16,1812.36,1814.74,1810.4,3835.0,1809.9178514888256,1812.5878540668468
2023-05-16 11:30:00,1812.35,1812.77,1814.3,1811.0,2681.39,1810.5516622690866,1812.6070273229682
2023-05-16 11:45:00,1812.77,1813.53,1813.61,1812.35,1587.91,1811.2135150981785,1812.7041823416032
2023-05-16 12:00:00,1813.53,1811.16,1814.92,1810.91,2334.55,1811.2016228541388,1812.541636831961
2023-05-16 12:15:00,1811.16,1812.52,1812.52,1810.7,1288.12,1811.494595553219,1812.5393592707019
2023-05-16 12:30:00,1812.52,1813.28,1813.4,1810.77,1331.31,1811.891352096948,1812.6173214527332
2023-05-16 12:45:00,1813.28,1812.3,1813.29,1811.66,755.13,1811.9821627420706,1812.5839191945508
2023-05-16 13:00:00,1812.3,1813.21,1814.93,1812.29,2444.02,1812.2550154660548,1812.64982243723
2023-05-16 13:15:00,1813.22,1812.72,1814.35,1812.6,916.54,1812.358345362487,1812.6572095491003
2023-05-16 13:30:00,1812.71,1810.49,1812.72,1809.88,1461.18,1811.9431575041565,1812.4290822281425
2023-05-16 13:45:00,1810.5,1810.75,1811.59,1809.06,1996.62,1811.6780113921218,1812.2523367304434
2023-05-16 14:00:00,1810.75,1808.13,1810.93,1806.03,2621.06,1810.8895644160948,1811.8184065482915
2023-05-16 14:15:00,1808.14,1810.73,1810.73,1808.13,1367.58,1810.8541056569627,1811.703837437945
2023-05-16 14:30:00,1810.72,1811.25,1812.92,1810.72,1875.25,1810.9420821776378,1811.656065076056
2023-05-16 14:45:00,1811.24,1811.83,1813.25,1810.04,1862.01,1811.1393972492738,1811.6743740154184
2023-05-16 15:00:00,1811.83,1814.21,1814.58,1811.67,2046.59,1811.8217534161017,1811.9412820137954
2023-05-16 15:15:00,1814.21,1817.63,1821.12,1813.68,5478.64,1813.1124748791901,1812.540094433396
2023-05-16 15:30:00,1817.62,1822.11,1823.61,1816.83,12593.46,1815.1119249060366,1813.547452914091
2023-05-16 15:45:00,1822.11,1822.68,1823.46,1820.65,4277.41,1816.7937193713617,1814.5087736599762
2023-05-16 16:00:00,1822.68,1824.01,1826.99,1819.42,3972.93,1818.3973372888368,1815.5089027483998
2023-05-16 16:15:00,1824.02,1822.35,1827.18,1821.89,6160.81,1819.2757067802065,1816.2290182485683
2023-05-16 16:30:00,1822.35,1820.98,1822.37,1820.0,1948.83,1819.6544386068274,1816.7291215908242
2023-05-16 16:45:00,1820.98,1819.8,1821.35,1818.09,1678.97,1819.6867855830878,1817.0523719496848
2023-05-16 17:00:00,1819.8,1818.77,1821.22,1818.72,1507.39,1819.4830554535126,1817.2331749023494
2023-05-16 17:15:00,1818.76,1819.85,1820.92,1818.74,1833.56,1819.5645986860654,1817.5086301757863
2023-05-16 17:30:00,1819.86,1819.32,1821.16,1817.0,3580.02,1819.5102434224953,1817.6993006835983
2023-05-16 17:45:00,1819.32,1816.88,1819.32,1815.6,2787.7,1818.9257448841631,1817.6130585063775
2023-05-16 18:00:00,1816.87,1816.63,1817.68,1814.6,2625.75,1818.4155793543491,1817.509578663601
2023-05-16 18:15:00,1816.64,1813.38,1816.64,1812.01,5550.32,1817.2965617200493,1817.0748861726956
2023-05-16 18:30:00,1813.39,1814.18,1815.16,1813.38,2062.92,1816.6039924489273,1816.7701613124118
2023-05-16 18:45:00,1814.18,1812.66,1814.19,1811.67,1501.77,1815.727549682499,1816.3375127532106
2023-05-16 19:00:00,1812.66,1815.2,1815.76,1811.93,1943.43,1815.6103164197216,1816.2177745686622
2023-05-16 19:15:00,1815.21,1815.41,1816.67,1813.99,1331.22,1815.5658016597833,1816.1327456666977
2023-05-16 19:30:00,1815.4,1817.35,1820.0,1815.0,1395.82,1815.9622901798316,1816.2608777017822
2023-05-16 19:45:00,1817.35,1816.53,1819.04,1816.1,1796.88,1816.0884479176466,1816.2892063647525
2023-05-16 20:00:00,1816.54,1817.03,1817.55,1814.53,1403.58,1816.2976817137253,1816.367184642147
2023-05-16 20:15:00,1817.03,1814.42,1820.81,1814.3,2320.26,1815.8804191106751,1816.1622178377106
2023-05-16 20:30:00,1814.43,1822.79,1823.17,1810.0,9365.92,1817.4158815305252,1816.8598791179518
2023-05-16 20:45:00,1822.8,1818.92,1823.24,1818.35,3311.69,1817.7501300792974,1817.076733947641
2023-05-16 21:00:00,1818.93,1819.6,1820.7,1817.0,3473.0,1818.1612122838978,1817.3423409005209
2023-05-16 21:15:00,1819.59,1819.4,1819.65,1817.24,1280.47,1818.4364984430317,1817.5589365952028
2023-05-16 21:30:00,1819.4,1819.42,1821.4,1813.36,4237.85,1818.65505434458,1817.754838006234
2023-05-16 21:45:00,1819.42,1814.2,1821.6,1813.84,4498.21,1817.6650422680068,1817.3806445318935
2023-05-16 22:00:00,1814.2,1813.63,1818.14,1810.71,6753.99,1816.7683662084496,1816.985839844326
2023-05-16 22:15:00,1813.63,1815.7,1816.42,1812.13,2790.31,1816.5309514954608,1816.8504882817654
2023-05-16 22:30:00,1815.69,1813.86,1817.75,1811.05,3894.4,1815.9374067186918,1816.5357000415795
2023-05-16 22:45:00,1813.86,1816.21,1817.75,1813.04,3815.44,1815.997983003427,1816.5014158266765
