Close_Time,Open,Close,High,Low,Volume,ema_8_15m,ema_18_15m,ema_38_15m,bb_u_15m,bb_m_15m,bb_l_15m,rsi_15m,ema_8_1h,ema_18_1h,ema_38_1h,bb_u_1h,bb_m_1h,bb_l_1h,rsi_1h,ema_8_4h,ema_18_4h,ema_38_4h,bb_u_4h,bb_m_4h,bb_l_4h,rsi_4h,ema_8_1d,ema_18_1d,ema_38_1d,bb_u_1d,bb_m_1d,bb_l_1d,rsi_1d
2023-03-02 02:59:59,1655.24,1656.67,1657.09,1653.91,1707.88,1654.6858955502473,1652.5597459846376,1644.6057852256934,1663.4093152262662,1651.3176666666666,1639.226018107067,66.78487619592451,1649.8821536469643,,,,,,66.78487619592451,,,,,,,66.78487619592451,,,,,,,66.78487619592451
2023-03-02 03:14:59,1656.66,1655.31,1656.79,1655.02,1861.61,1654.82458542797,1652.8492464073074,1645.1547193166834,1663.221053236414,1651.8336666666664,1640.4462800969188,64.0944903067568,,,,,,,64.0944903067568,,,,,,,64.0944903067568,,,,,,,64.0944903067568
2023-03-02 03:29:59,1655.31,1653.82,1655.67,1653.22,1806.88,1654.6013442217545,1652.9514309960118,1645.5990926850586,1662.595558757265,1652.3483333333336,1642.1011079094021,61.23299588728278,,,,,,,61.23299588728278,,,,,,,61.23299588728278,,,,,,,61.23299588728278
2023-03-02 03:44:59,1653.82,1655.19,1655.49,1653.26,2105.69,1654.73215661692,1653.187069838537,1646.0909340858248,1661.1926996717123,1653.0003333333334,1644.8079669949545,62.84778138737383,,,,,,,62.84778138737383,,,,,,,62.84778138737383,,,,,,,62.84778138737383
2023-03-02 03:59:59,1655.18,1656.33,1656.41,1653.96,2782.86,1655.0872329242711,1653.517904592375,1646.616014389116,1660.1760290948705,1653.554,1646.9319709051297,64.16298296672423,1651.3150083920832,,,,,,64.16298296672423,,,,,,,64.16298296672423,,,,,,,64.16298296672423
2023-03-02 04:14:59,1656.33,1655.44,1657.23,1655.36,2119.51,1655.1656256077665,1653.7202304247567,1647.0685264717254,1658.6986465759505,1654.0420000000001,1649.3853534240498,62.3387740900591,,,,,,,62.3387740900591,,,,,,,62.3387740900591,,,,,,,62.3387740900591
2023-03-02 04:29:59,1655.44,1657.74,1657.88,1655.13,2665.52,1655.7377088060407,1654.143364064256,1647.6157815244574,1658.4988234009968,1654.0003333333334,1649.50184326567,65.0571514085779,,,,,,,65.0571514085779,,,,,,,65.0571514085779,,,,,,,65.0571514085779
2023-03-02 04:44:59,1657.73,1653.78,1659.0,1653.77,3616.4,1655.3026624046984,1654.105115215387,1647.9318952924339,1658.5088242740733,1654.0183333333334,1649.5278423925936,57.492061399278604,,,,,,,57.492061399278604,,,,,,,57.492061399278604,,,,,,,57.492061399278604
2023-03-02 04:59:59,1653.77,1652.71,1653.81,1651.42,4073.2,1654.7265152036541,1653.9582609821884,1648.1769263030783,1658.3476080196606,1654.118,1649.8883919803393,55.640977997149825,1651.6250065271759,,,,,,55.640977997149825,,,,,,,55.640977997149825,,,,,,,55.640977997149825
2023-03-02 05:14:59,1652.72,1650.52,1653.16,1649.1,3657.46,1653.7917340472864,1653.5963387735371,1648.2970839285613,1658.2595832108686,1654.1483333333335,1650.0370834557984,52.01183404546442,,,,,,,52.01183404546442,,,,,,,52.01183404546442,,,,,,,52.01183404546442
2023-03-02 05:29:59,1650.51,1649.5,1653.3,1649.06,3305.0,1652.8380153701114,1653.1651452184278,1648.3587719322247,1658.3644377012356,1654.1123333333335,1649.8602289654314,50.39098731844517,,,,,,,50.39098731844517,,,,,,,50.39098731844517,,,,,,,50.39098731844517
2023-03-02 05:44:59,1649.5,1649.82,1652.69,1646.06,8061.28,1652.1673452878642,1652.8130246691196,1648.433706704931,1658.5032238138672,1654.0393333333334,1649.5754428527996,50.89926514298071,,,,,,,50.89926514298071,,,,,,,50.89926514298071,,,,,,,50.89926514298071
2023-03-02 05:59:59,1649.83,1651.4,1652.39,1648.95,2816.32,1651.996824112783,1652.6642852302648,1648.5858243098062,1658.5354348361418,1653.9843333333333,1649.4332318305248,53.395574637047545,1651.5750050766924,,,,,,53.395574637047545,,,,,,,53.395574637047545,,,,,,,53.395574637047545
2023-03-02 06:14:59,1651.41,1651.75,1652.95,1648.87,4164.2,1651.9419743099425,1652.5680446797105,1648.748089729816,1658.4269760967138,1653.8529999999998,1649.2790239032859,53.94476634030424,,,,,,,53.94476634030424,,,,,,,53.94476634030424,,,,,,,53.94476634030424
2023-03-02 06:29:59,1651.75,1654.61,1655.18,1650.53,3563.63,1652.534868907733,1652.7829873450041,1649.0487005129023,1658.428078055636,1653.8536666666666,1649.2792552776973,58.20597304050535,,,,,,,58.20597304050535,,,,,,,58.20597304050535,,,,,,,58.20597304050535
2023-03-02 06:44:59,1654.61,1656.2,1660.0,1647.55,12685.46,1653.3493424837923,1653.1426728876354,1649.415433819933,1658.5574173115294,1653.9106666666667,1649.2639160218039,60.364665685551614,,,,,,,60.364665685551614,,,,,,,60.364665685551614,,,,,,,60.364665685551614
2023-03-02 06:59:59,1656.2,1654.13,1669.65,1652.58,12708.28,1653.5228219318385,1653.246602057358,1649.6572064445518,1658.5822111494242,1653.944,1649.3057888505757,56.35243336288087,1652.1427817263163,,,,,,56.35243336288087,,,,,,,56.35243336288087,,,,,,,56.35243336288087
2023-03-02 07:14:59,1654.14,1653.53,1659.31,1648.27,15086.72,1653.5244170580966,1653.2764334197414,1649.855811242267,1658.5895873672334,1653.963,1649.3364126327665,55.22588346298332,,,,,,,55.22588346298332,,,,,,,55.22588346298332,,,,,,,55.22588346298332
2023-03-02 07:29:59,1653.54,1654.53,1659.0,1650.0,5563.15,1653.7478799340752,1653.4083877966107,1650.095513229843,1658.572225405898,1654.0836666666664,1649.5951079274348,56.75162132463341,,,,,,,56.75162132463341,,,,,,,56.75162132463341,,,,,,,56.75162132463341
2023-03-02 07:44:59,1654.52,1658.97,1661.1,1652.31,4850.56,1654.9083510598361,1653.9938206601255,1650.5506151154918,1659.0532507313455,1654.2343333333333,1649.415415935321,62.72330568242688,,,,,,,62.72330568242688,,,,,,,62.72330568242688,,,,,,,62.72330568242688
2023-03-02 07:59:59,1658.97,1657.47,1660.96,1655.34,3893.97,1655.4776063798724,1654.359734274849,1650.9054553659794,1659.3149882771825,1654.3863333333331,1649.4576783894838,59.771077180721846,1653.3266080093572,,,,,,59.771077180721846,,,,,,,59.771077180721846,,,,,,,59.771077180721846
2023-03-02 08:14:59,1657.46,1647.05,1657.6,1643.58,9138.65,1653.6048049621231,1653.590288561707,1650.7077397061855,1659.749746842292,1654.1626666666668,1648.5755864910416,44.40000682241443,,,,,,,44.40000682241443,,,,,,,44.40000682241443,,,,,,,44.40000682241443
2023-03-02 08:29:59,1647.04,1648.02,1650.24,1641.56,6221.05,1652.3637371927625,1653.003942397317,1650.56990690074,1659.5667546367301,1653.8103333333333,1648.0539120299366,45.77450494957897,,,,,,,45.77450494957897,,,,,,,45.77450494957897,,,,,,,45.77450494957897
2023-03-02 08:44:59,1648.02,1655.21,1657.49,1647.9,5034.83,1652.9962400388154,1653.236158987073,1650.8078603930098,1659.202282144203,1653.6976666666667,1648.1930511891303,54.585835311942326,,,,,,,54.585835311942326,,,,,,,54.585835311942326,,,,,,,54.585835311942326
2023-03-02 08:59:59,1655.21,1655.24,1659.5,1655.17,3899.53,1653.4948533635231,1653.4470896200128,1651.0351496036246,1659.2733437776055,1653.7413333333336,1648.2093228890617,54.618413998894965,1653.7518062295,,,,,,54.618413998894965,,,,,,,54.618413998894965,,,,,,,54.618413998894965
2023-03-02 09:14:59,1655.25,1657.07,1659.39,1654.24,3753.87,1654.2893303938513,1653.8284486073799,1651.344629111131,1659.5296846758429,1653.906,1648.282315324157,56.62799344227319,,,,,,,56.62799344227319,,,,,,,56.62799344227319,,,,,,,56.62799344227319
2023-03-02 09:29:59,1657.06,1655.6,1659.98,1655.47,3237.62,1654.5805903063288,1654.0149277013397,1651.5628532592782,1659.6370570506515,1653.9900000000002,1648.342942949349,54.57262272489571,,,,,,,54.57262272489571,,,,,,,54.57262272489571,,,,,,,54.57262272489571
2023-03-02 09:44:59,1655.61,1658.8,1659.16,1655.6,2112.14,1655.5182369049223,1654.5186195222514,1651.9339889895714,1660.0733484230961,1654.1826666666666,1648.291984910237,58.07965726969965,,,,,,,58.07965726969965,,,,,,,58.07965726969965,,,,,,,58.07965726969965
2023-03-02 09:59:59,1658.81,1656.56,1660.34,1655.78,3052.94,1655.7497398149396,1654.7335016778038,1652.1712203234395,1660.2235564850762,1654.2733333333335,1648.323110181591,54.936233834287016,1654.375849289611,,,,,,54.936233834287016,,,,,,,54.936233834287016,,,,,,,54.936233834287016
2023-03-02 10:14:59,1656.55,1656.61,1657.71,1655.85,1573.49,1655.940908744953,1654.9310278169824,1652.3988500504424,1660.319555403296,1654.3193333333334,1648.3191112633708,54.993803899266496,,,,,,,54.993803899266496,,,,,,,54.993803899266496,,,,,,,54.993803899266496
2023-03-02 10:29:59,1656.61,1653.23,1657.88,1651.93,2362.98,1655.3384845794078,1654.7519722573,1652.4414731247787,1660.1520643795773,1654.2046666666668,1648.2572689537562,50.38643344530083,,,,,,,50.38643344530083,,,,,,,50.38643344530083,,,,,,,50.38643344530083
2023-03-02 10:44:59,1653.23,1652.92,1656.62,1651.17,2014.02,1654.8010435617616,1654.559133072321,1652.4660129645335,1660.075067226509,1654.125,1648.174932773491,49.979800587642416,,,,,,,49.979800587642416,,,,,,,49.979800587642416,,,,,,,49.979800587642416
2023-03-02 10:59:59,1652.92,1655.01,1655.29,1652.54,1403.51,1654.8474783258146,1654.6065927489187,1652.5964738381472,1660.1219338999595,1654.1646666666666,1648.2073994333737,52.70448961446203,1654.5167716696976,,,,,,52.70448961446203,,,,,,,52.70448961446203,,,,,,,52.70448961446203
2023-03-02 11:14:59,1655.01,1654.37,1655.01,1652.1,2321.24,1654.741372031189,1654.5816882490326,1652.6874238977293,1660.0830453643296,1654.1373333333333,1648.1916213023371,51.7898014873163,,,,,,,51.7898014873163,,,,,,,51.7898014873163,,,,,,,51.7898014873163
2023-03-02 11:29:59,1654.37,1652.88,1655.19,1652.83,1656.4,1654.327733802036,1654.402563170187,1652.6972995952815,1659.92727518082,1654.0223333333333,1648.1173914858466,49.66505918102451,,,,,,,49.66505918102451,,,,,,,49.66505918102451,,,,,,,49.66505918102451
2023-03-02 11:44:59,1652.87,1652.0,1652.88,1650.08,3420.46,1653.8104596238056,1654.1496617838516,1652.6615406416772,1659.8316083349196,1653.9076666666665,1647.9837249984134,48.42274508670682,,,,,,,48.42274508670682,,,,,,,48.42274508670682,,,,,,,48.42274508670682
2023-03-02 11:59:59,1652.01,1634.79,1652.01,1631.03,17060.74,1649.5836908185154,1652.1118026487093,1651.7450513780013,1662.0603628315325,1653.1426666666666,1644.2249705018007,31.899731383690778,1650.133044631987,1647.535011217863,,,,,31.899731383690778,,,,,,,31.899731383690778,,,,,,,31.899731383690778
2023-03-02 12:14:59,1634.79,1639.73,1641.48,1631.44,7378.41,1647.3939817477342,1650.8084550014767,1651.128894897078,1662.8025324932137,1652.6743333333334,1642.546134173453,38.29861794785043,,,,,,,38.29861794785043,,,,,,,38.29861794785043,,,,,,,38.29861794785043
2023-03-02 12:29:59,1639.73,1639.27,1644.07,1637.82,5169.23,1645.58865247046,1649.5938807907949,1650.5207464408177,1663.4394619283717,1652.2263333333333,1641.013204738295,37.94706700504239,,,,,,,37.94706700504239,,,,,,,37.94706700504239,,,,,,,37.94706700504239
2023-03-02 12:44:59,1639.26,1642.26,1642.76,1637.93,3891.79,1644.8489519214688,1648.8218933391322,1650.0971184182115,1663.7105287320528,1651.951,1640.1914712679472,41.63429378948782,,,,,,,41.63429378948782,,,,,,,41.63429378948782,,,,,,,41.63429378948782
2023-03-02 12:59:59,1642.26,1642.54,1643.16,1640.73,2707.06,1644.3358514944757,1648.160641408697,1649.7095738839441,1663.928797541318,1651.719,1639.509202458682,41.976158631974464,1648.4457013804345,1647.0092205633512,,,,,41.976158631974464,,,,,,,41.976158631974464,,,,,,,41.976158631974464
2023-03-02 13:14:59,1642.54,1641.69,1642.6,1639.12,2999.39,1643.7478844957034,1647.4795212604133,1649.2983136847674,1664.1647348010395,1651.4479999999999,1638.7312651989603,41.200477157749305,,,,,,,41.200477157749305,,,,,,,41.200477157749305,,,,,,,41.200477157749305
2023-03-02 13:29:59,1641.68,1648.29,1648.76,1641.51,3631.73,1644.7572434966582,1647.5648348119487,1649.2466052906768,1664.111548308503,1651.3443333333332,1638.5771183581635,48.95542548568223,,,,,,,48.95542548568223,,,,,,,48.95542548568223,,,,,,,48.95542548568223
2023-03-02 13:44:59,1648.29,1655.64,1659.1,1647.13,9357.33,1647.1756338307343,1648.4148522001647,1649.5744716860268,1664.3337414178243,1651.474,1638.6142585821756,55.825257540778225,,,,,,,55.825257540778225,,,,,,,55.825257540778225,,,,,,,55.825257540778225
2023-03-02 13:59:59,1655.65,1657.01,1658.12,1653.52,4104.36,1649.3610485350155,1649.3196046001474,1649.9557808303332,1664.5202018082903,1651.554,1638.58779819171,56.96824740247231,1650.3488788514492,1648.0619341882616,,,,,56.96824740247231,,,,,,,56.96824740247231,,,,,,,56.96824740247231
2023-03-02 14:14:59,1657.0,1656.06,1658.2,1656.06,2549.8,1650.8497044161231,1650.0291199053952,1650.2688177108287,1664.508942312344,1651.5493333333332,1638.5897243543222,55.9061734893355,,,,,,,55.9061734893355,,,,,,,55.9061734893355,,,,,,,55.9061734893355
2023-03-02 14:29:59,1656.07,1650.33,1656.07,1648.0,3721.42,1650.7342145458736,1650.0607914943012,1650.2719552641195,1664.3531556322419,1651.4226666666666,1638.4921777010914,49.95802570221072,,,,,,,49.95802570221072,,,,,,,49.95802570221072,,,,,,,49.95802570221072
2023-03-02 14:44:59,1650.33,1654.74,1655.21,1648.87,1941.38,1651.6243890912351,1650.5533397580589,1650.5010857633954,1664.4270355342503,1651.463,1638.4989644657496,53.950604255471525,,,,,,,53.950604255471525,,,,,,,53.950604255471525,,,,,,,53.950604255471525
2023-03-02 14:59:59,1654.74,1656.53,1656.64,1653.06,2681.98,1652.7145248487384,1651.1824618887895,1650.8102608524518,1664.5764097936774,1651.5296666666668,1638.4829235396562,55.477252613651835,1651.722461328905,1648.9533095368656,,,,,55.477252613651835,,,,,,,55.477252613651835,,,,,,,55.477252613651835
2023-03-02 15:14:59,1656.52,1654.77,1657.13,1652.91,9185.61,1653.1712971045743,1651.5600974794431,1651.0133243984799,1664.2020799010602,1651.3896666666667,1638.5772534322732,53.62637896352411,,,,,,,53.62637896352411,,,,,,,53.62637896352411,,,,,,,53.62637896352411
2023-03-02 15:29:59,1654.77,1657.33,1657.44,1653.24,3085.84,1654.0954533035576,1652.167455639502,1651.337256480609,1664.1886502607645,1651.385,1638.5813497392355,55.89270869544763,,,,,,,55.89270869544763,,,,,,,55.89270869544763,,,,,,,55.89270869544763
2023-03-02 15:44:59,1657.32,1662.45,1663.88,1656.46,4400.95,1655.9520192361006,1653.2498287300807,1651.9071407636548,1665.191126451744,1651.8983333333333,1638.6055402149227,60.029341487011656,,,,,,,60.029341487011656,,,,,,,60.029341487011656,,,,,,,60.029341487011656
2023-03-02 15:59:59,1662.45,1665.22,1666.19,1662.44,7038.67,1658.011570516967,1654.5098467584933,1652.5898514937237,1666.5087680610263,1652.4716666666668,1638.4345652723073,62.067248305557705,1654.7219143669263,1650.6655927435115,,,,,62.067248305557705,,,,,,,62.067248305557705,,,,,,,62.067248305557705
2023-03-02 16:14:59,1665.23,1663.38,1668.0,1662.77,5388.39,1659.2045548465298,1655.4435470997046,1653.1431924427634,1667.2907976773804,1652.744,1638.1972023226194,59.91859532387108,,,,,,,59.91859532387108,,,,,,,59.91859532387108,,,,,,,59.91859532387108
2023-03-02 16:29:59,1663.38,1669.81,1677.86,1661.66,12781.29,1661.5613204361898,1656.9558052997356,1653.9979005226216,1668.9988860371848,1653.2296666666666,1637.4604472961485,64.4697238950555,,,,,,,64.4697238950555,,,,,,,64.4697238950555,,,,,,,64.4697238950555
2023-03-02 16:44:59,1669.8,1664.85,1670.77,1664.02,3858.38,1662.2921381170365,1657.7867731629215,1654.5544184445384,1669.750522970906,1653.489,1637.227477029094,58.998189389332325,,,,,,,58.998189389332325,,,,,,,58.998189389332325,,,,,,,58.998189389332325
2023-03-02 16:59:59,1664.84,1658.85,1664.85,1658.44,3425.19,1661.5272185354727,1657.8986917773507,1654.7747046781517,1669.9566747490362,1653.5973333333334,1637.2379919176306,53.21364091929416,1655.6392667298314,1651.527109296826,,,,,53.21364091929416,,,,,,,53.21364091929416,,,,,,,53.21364091929416
2023-03-02 17:14:59,1658.86,1658.83,1660.99,1656.05,3207.1,1660.9278366387011,1657.9967242218402,1654.9826685408104,1669.9589503415293,1653.5983333333336,1637.2377163251379,53.19523295238738,,,,,,,53.19523295238738,,,,,,,53.19523295238738,,,,,,,53.19523295238738
2023-03-02 17:29:59,1658.84,1653.73,1660.45,1651.88,4086.27,1659.3283173856564,1657.5475953563832,1654.918429128461,1669.8278162204788,1653.504,1637.180183779521,48.651212449655766,,,,,,,48.651212449655766,,,,,,,48.651212449655766,,,,,,,48.651212449655766
2023-03-02 17:44:59,1653.73,1646.34,1655.94,1645.5,10235.08,1656.4420246332882,1656.367848476764,1654.4785096859757,1669.640591456294,1653.1616666666666,1636.6827418770392,43.01387557933715,,,,,,,43.01387557933715,,,,,,,43.01387557933715,,,,,,,43.01387557933715
2023-03-02 17:59:59,1646.33,1650.0,1651.06,1644.43,5656.73,1655.0104636036685,1655.6975486371048,1654.2488425225922,1669.5718930052628,1653.054,1636.5361069947373,46.27818435605995,1654.3860963454244,1651.3663609497917,,,,,46.27818435605995,,,,,,,46.27818435605995,,,,,,,46.27818435605995
2023-03-02 18:14:59,1650.0,1649.9,1651.87,1648.26,2150.26,1653.8748050250756,1655.0872803595148,1654.025824957331,1669.5100305348346,1652.9533333333336,1636.3966361318326,46.201620848582316,,,,,,,46.201620848582316,,,,,,,46.201620848582316,,,,,,,46.201620848582316
2023-03-02 18:29:59,1649.9,1651.79,1651.8,1647.01,3350.01,1653.4115150195032,1654.740198216408,1653.9111672672113,1669.3897179215146,1652.8460000000002,1636.3022820784859,47.92568900054849,,,,,,,47.92568900054849,,,,,,,47.92568900054849,,,,,,,47.92568900054849
2023-03-02 18:44:59,1651.79,1645.96,1652.4,1645.0,3106.33,1651.755622792947,1653.8159668252074,1653.5034150996619,1669.2807151227394,1652.5656666666666,1635.850618210594,43.38468370913401,,,,,,,43.38468370913401,,,,,,,43.38468370913401,,,,,,,43.38468370913401
2023-03-02 18:59:59,1645.97,1648.18,1649.95,1644.99,3294.59,1650.9610399500698,1653.2227071593961,1653.2304194535252,1669.197270786474,1652.409,1635.6207292135261,45.46794391857637,1653.006963824219,1651.0309545340242,,,,,45.46794391857637,,,,,,,45.46794391857637,,,,,,,45.46794391857637
2023-03-02 19:14:59,1648.18,1648.77,1649.14,1644.12,3810.19,1650.4741421833878,1652.7540011426177,1653.00167999437,1669.1400686249815,1652.3013333333333,1635.4625980416852,46.02681323081456,,,,,,,46.02681323081456,,,,,,,46.02681323081456,,,,,,,46.02681323081456
2023-03-02 19:29:59,1648.77,1649.55,1651.07,1647.7,2371.57,1650.268777253746,1652.4167378644474,1652.8246707638896,1668.3720952296524,1652.7933333333335,1637.2145714370147,46.79015072306136,,,,,,,46.79015072306136,,,,,,,46.79015072306136,,,,,,,46.79015072306136
2023-03-02 19:44:59,1649.56,1648.54,1650.04,1646.23,2926.09,1649.8846045306914,1652.0086601945056,1652.6049440580489,1667.9870520357024,1653.087,1638.1869479642976,45.90012460358861,,,,,,,45.90012460358861,,,,,,,45.90012460358861,,,,,,,45.90012460358861
