,Close_Time,Open,Close,High,Low,sma,bb_u,bb_l,rsi,position,entry_p,stop_loss,size,exit_p,amt
29,2022-09-20 21:59:59.999000064,1340.36,1343.84,1351.89,1339.43,1354.6696666666664,1369.429595738977,1339.9097375943559,41.78256935663607,Buy,1340.36,1330.81,1.0,,1340.36
30,2022-09-20 23:14:59.999000064,1359.67,1362.66,1367.23,1356.73,1352.7783333333332,1366.4733242261002,1339.0833424405662,60.03601169182937,Sell,,,-1.0,1366.4733242261002,-1366.4733
31,2022-09-22 06:14:59.999000064,1253.12,1231.87,1255.5,1227.42,1328.919,1407.0722418350695,1250.7657581649307,25.727546975280475,Buy,1253.11,1241.36,1.0,,1253.11
32,2022-09-22 06:29:59.999000064,1231.86,1233.11,1235.21,1220.0,1325.2686666666666,1410.4362412058445,1240.1010921274888,26.275434475604982,Stop,,,-1.0,1241.36,-1241.36
33,2022-09-22 06:44:59.999000064,1233.1,1234.22,1238.93,1230.63,1321.7983333333334,1412.8362983198513,1230.7603683468155,26.79601072531071,Buy,1233.11,1220.0,1.0,,1233.11
34,2022-09-22 14:29:59.999000064,1266.14,1271.12,1274.73,1265.49,1256.3556666666666,1273.4066581790073,1239.3046751543259,55.519508051390865,Sell,,,-1.0,1273.4066581790073,-1273.4067
35,2022-09-22 23:29:59.999000064,1265.8,1268.18,1268.92,1259.37,1290.0563333333334,1315.0509319409016,1265.0617347257653,38.44636500536336,Buy,1265.79,1256.69,1.0,,1265.79
36,2022-09-23 00:14:59.999000064,1271.24,1255.77,1274.16,1252.7,1287.756,1317.0664557453126,1258.4455442546875,33.90449819573415,Stop,,,-1.0,1256.69,-1256.69
37,2022-09-25 05:59:59.999000064,1328.33,1322.96,1328.33,1319.42,1338.9350000000002,1349.0342418856071,1328.8357581143932,31.77662465063024,Buy,1328.33,1323.4,1.0,,1328.33
38,2022-09-25 06:14:59.999000064,1322.98,1316.31,1322.99,1312.36,1338.044,1350.8823971999627,1325.2056028000375,27.03930047418025,Stop,,,-1.0,1323.4,-1323.4
39,2022-09-25 07:14:59.999000064,1314.5,1314.78,1317.66,1310.53,1335.2046666666668,1354.3556880376782,1316.0536452956553,31.234053382841267,Buy,1314.49,1306.52,1.0,,1314.49
40,2022-09-25 07:29:59.999000064,1314.79,1315.25,1318.49,1314.08,1334.387,1354.7435217394996,1314.0304782605003,31.991005352047807,Buy,1314.78,1310.53,1.0,,1314.78
41,2022-09-25 15:29:59.999000064,1327.69,1334.42,1337.0,1327.69,1324.2469999999998,1331.5254378358864,1316.9685621641133,65.66331047299226,Sell,,,-2.0,1331.5254378358864,-2663.0509
42,2022-09-25 22:14:59.999000064,1306.11,1305.47,1307.28,1299.21,1324.9226666666666,1340.5100161811424,1309.3353171521908,25.549786563357216,Buy,1306.11,1298.15,1.0,,1306.11
43,2022-09-25 22:29:59.999000064,1305.48,1305.21,1309.05,1301.52,1324.2193333333332,1341.3231932744823,1307.1154733921842,25.347194652734913,Buy,1305.47,1299.21,1.0,,1305.47
44,2022-09-25 22:44:59.999000064,1305.21,1305.7,1307.3,1302.77,1323.486,1341.77545969671,1305.1965403032902,26.529568539171564,Buy,1305.21,1301.52,1.0,,1305.21
45,2022-09-26 01:14:59.999000064,1303.54,1290.86,1304.39,1281.91,1316.2469999999998,1336.1837641305633,1296.3102358694364,27.512097148471014,Stop,,,-3.0,1301.52,-3904.56
46,2022-09-28 00:44:59.999000064,1344.56,1332.53,1344.65,1327.65,1381.8363333333334,1411.3524141405535,1352.3202525261133,21.07163785944121,Buy,1344.55,1338.36,1.0,,1344.55
47,2022-09-28 00:59:59.999000064,1332.53,1331.83,1335.32,1320.11,1380.2836666666667,1414.8294104404667,1345.7379228928667,20.87315445043332,Stop,,,-1.0,1338.36,-1338.36
48,2022-09-28 01:14:59.999000064,1331.84,1322.73,1331.84,1319.75,1378.194,1418.369621994723,1338.0183780052769,18.44126088279866,Buy,1331.83,1320.11,1.0,,1331.83
49,2022-09-28 01:44:59.999000064,1324.45,1318.78,1328.57,1312.02,1373.9379999999999,1422.7563736994891,1325.1196263005106,18.77809685517579,Stop,,,-1.0,1320.11,-1320.11
50,2022-09-28 01:59:59.999000064,1318.77,1314.3,1320.94,1308.5,1371.4753333333333,1424.4484922557406,1318.502174410926,17.637349241781436,Buy,1318.78,1312.02,1.0,,1318.78
51,2022-09-28 02:14:59.999000064,1314.31,1310.03,1317.41,1310.0,1368.869,1425.8339280054238,1311.904071994576,16.602120995768743,Buy,1314.3,1308.5,1.0,,1314.3
52,2022-09-28 08:14:59.999000064,1328.01,1335.49,1337.03,1328.01,1323.4856666666667,1335.221519066603,1311.7498142667305,54.50021112194479,Sell,,,-2.0,1335.221519066603,-2670.443
53,2022-09-29 14:14:59.999000064,1332.36,1324.12,1332.36,1322.5,1339.181,1348.2379830884245,1330.1240169115756,34.13179278801073,Buy,1332.35,1329.23,1.0,,1332.35
54,2022-09-29 14:29:59.999000064,1324.12,1324.73,1326.78,1322.14,1338.7373333333333,1349.173433413643,1328.3012332530236,35.04067367306659,Stop,,,-1.0,1329.23,-1329.23
55,2022-09-29 15:44:59.999000064,1319.98,1316.51,1319.99,1313.55,1335.9413333333332,1351.6838318501816,1320.1988348164848,31.824237686257348,Buy,1319.98,1315.04,1.0,,1319.98
56,2022-09-29 21:44:59.999000064,1325.75,1304.07,1328.25,1303.15,1328.09,1344.7438436003301,1311.4361563996697,31.08538523436141,Stop,,,-1.0,1315.04,-1315.04
57,2022-09-29 22:14:59.999000064,1301.1,1292.48,1301.37,1290.7,1326.025666666667,1348.9175608263877,1303.1337725069461,26.170662259424844,Buy,1301.1,1294.34,1.0,,1301.1
58,2022-09-30 08:44:59.999000064,1332.61,1329.14,1352.3,1327.5,1332.8733333333334,1339.2040296262421,1326.5426370404248,46.13188585158639,Sell,,,-1.0,1339.2040296262421,-1339.204
59,2022-09-30 21:29:59.999000064,1323.4,1321.37,1324.8,1320.17,1337.0983333333331,1350.0201165779026,1324.1765500887636,35.283562461841726,Buy,1323.39,1318.26,1.0,,1323.39
60,2022-09-30 22:59:59.999000064,1345.74,1360.09,1364.27,1345.34,1338.3176666666666,1353.7225322904324,1322.9128010429008,69.193110690634,Sell,,,-1.0,1353.7225322904324,-1353.7225
