Open_Time,Open,Close,High,Low,Volume
2023-05-12 10:45:00,1781.84,1770.15,1783.25,1760.0,22287.4485
2023-05-12 11:00:00,1770.15,1765.99,1773.93,1763.23,9046.3574
2023-05-12 11:15:00,1765.99,1771.42,1771.83,1765.16,6815.6048
2023-05-12 11:30:00,1771.43,1769.43,1771.43,1766.4,4786.6461
2023-05-12 11:45:00,1769.43,1763.25,1769.44,1758.21,6697.3564
2023-05-12 12:00:00,1763.25,1762.52,1763.59,1755.0,12262.2436
2023-05-12 12:15:00,1762.51,1765.01,1766.3,1761.01,3811.9572
2023-05-12 12:30:00,1765.01,1765.4,1766.12,1762.68,2763.6266
2023-05-12 12:45:00,1765.4,1769.09,1770.03,1764.39,4241.8115
2023-05-12 13:00:00,1769.08,1765.19,1769.4,1764.78,3784.0179
2023-05-12 13:15:00,1765.19,1766.33,1766.34,1763.82,2053.0781
2023-05-12 13:30:00,1766.33,1762.86,1766.68,1762.09,1759.2562
2023-05-12 13:45:00,1762.87,1748.47,1762.87,1740.0,25635.1042
2023-05-12 14:00:00,1748.47,1744.55,1751.95,1741.83,7800.7001
2023-05-12 14:15:00,1744.55,1744.85,1749.14,1743.17,8294.4154
2023-05-12 14:30:00,1744.85,1753.12,1753.53,1744.4,13552.326
2023-05-12 14:45:00,1753.12,1755.43,1757.88,1753.0,17067.6351
2023-05-12 15:00:00,1755.43,1756.39,1763.01,1755.0,17742.5951
2023-05-12 15:15:00,1756.4,1760.04,1761.88,1755.66,7763.3783
2023-05-12 15:30:00,1760.04,1760.02,1761.32,1757.46,10374.3502
2023-05-12 15:45:00,1760.03,1759.47,1762.45,1758.67,7436.0106
2023-05-12 16:00:00,1759.48,1761.01,1761.62,1759.16,3706.2811
2023-05-12 16:15:00,1761.02,1756.46,1762.0,1756.46,5092.7731
2023-05-12 16:30:00,1756.46,1762.78,1763.64,1755.29,4577.0178
2023-05-12 16:45:00,1762.79,1760.71,1762.79,1760.71,1701.419
2023-05-12 17:00:00,1760.71,1765.88,1767.53,1760.71,7403.2182
2023-05-12 17:15:00,1765.89,1763.21,1767.4,1762.1,3945.5121
2023-05-12 17:30:00,1763.21,1765.36,1765.68,1760.95,4319.0136
2023-05-12 17:45:00,1765.37,1766.42,1769.1,1763.8,4637.4521
2023-05-12 18:00:00,1766.42,1769.09,1769.18,1765.0,2782.7148
2023-05-12 18:15:00,1769.09,1766.87,1771.87,1764.77,4049.6974
2023-05-12 18:30:00,1766.86,1767.01,1767.74,1765.36,2380.1562
2023-05-12 18:45:00,1767.0,1765.26,1769.72,1764.68,4152.4152
2023-05-12 19:00:00,1765.26,1766.76,1767.16,1764.62,1827.5276
2023-05-12 19:15:00,1766.77,1764.66,1768.92,1763.31,3607.8619
2023-05-12 19:30:00,1764.67,1764.56,1765.44,1762.91,2083.7321
2023-05-12 19:45:00,1764.56,1764.86,1767.19,1763.47,2336.4861
2023-05-12 20:00:00,1764.86,1767.8,1767.8,1763.96,1663.4716
2023-05-12 20:15:00,1767.79,1767.69,1769.64,1763.84,3486.8986
2023-05-12 20:30:00,1767.68,1773.63,1776.47,1767.68,6532.3853
2023-05-12 20:45:00,1773.62,1772.54,1777.34,1770.48,3849.827
2023-05-12 21:00:00,1772.53,1770.31,1774.72,1769.3,2744.9393
2023-05-12 21:15:00,1770.31,1772.43,1774.4,1768.6,3097.385
2023-05-12 21:30:00,1772.42,1774.97,1777.59,1770.28,4687.8586
2023-05-12 21:45:00,1774.97,1773.51,1777.45,1771.64,5208.9612
2023-05-12 22:00:00,1773.51,1779.71,1782.2,1769.3,8950.1646
2023-05-12 22:15:00,1779.85,1775.16,1783.23,1773.61,6491.0127
2023-05-12 22:30:00,1775.15,1771.78,1775.47,1770.5,5159.7774
2023-05-12 22:45:00,1771.77,1766.44,1771.79,1764.24,5893.7268
2023-05-12 23:00:00,1766.43,1766.48,1771.11,1765.78,4477.2599
2023-05-12 23:15:00,1766.48,1762.19,1769.38,1761.08,4047.7132
2023-05-12 23:30:00,1762.2,1765.81,1768.21,1762.19,4333.7372
2023-05-12 23:45:00,1765.8,1765.55,1767.76,1762.6,4606.0258
2023-05-13 00:00:00,1765.54,1768.53,1768.53,1763.22,4171.022
2023-05-13 00:15:00,1768.52,1773.56,1777.01,1768.14,7668.5499
2023-05-13 00:30:00,1773.57,1771.2,1775.11,1769.2,3626.4358
2023-05-13 00:45:00,1771.2,1769.59,1772.74,1767.48,2317.1164
2023-05-13 01:00:00,1769.59,1773.38,1773.73,1769.56,3558.601
2023-05-13 01:15:00,1773.39,1774.17,1776.48,1772.16,4431.9669
2023-05-13 01:30:00,1774.18,1773.9,1777.6,1770.76,3229.4481
2023-05-13 01:45:00,1773.9,1771.1,1774.95,1771.0,3124.0054
2023-05-13 02:00:00,1771.09,1773.95,1774.8,1770.8,2774.7326
2023-05-13 02:15:00,1773.96,1770.01,1774.48,1770.0,3160.4125
2023-05-13 02:30:00,1770.0,1772.23,1773.37,1769.86,3162.5315
2023-05-13 02:45:00,1772.22,1770.19,1772.39,1770.0,2269.8583
2023-05-13 03:00:00,1770.19,1767.92,1771.79,1763.92,5150.4801
2023-05-13 03:15:00,1767.92,1755.77,1770.16,1742.69,17106.8621
2023-05-13 03:30:00,1755.76,1770.22,1772.17,1752.62,14786.5591
2023-05-13 03:45:00,1770.22,1790.01,1794.96,1767.32,23953.6314
2023-05-13 04:00:00,1790.0,1784.2,1793.24,1782.16,15085.2852
2023-05-13 04:15:00,1784.2,1784.99,1788.87,1782.84,6979.5797
2023-05-13 04:30:00,1784.99,1782.52,1786.8,1781.31,3000.2581
2023-05-13 04:45:00,1782.52,1787.91,1789.75,1782.2,4335.1354
2023-05-13 05:00:00,1787.9,1802.99,1818.63,1787.9,20467.3374
2023-05-13 05:15:00,1802.98,1809.76,1809.79,1799.55,13213.8007
2023-05-13 05:30:00,1809.77,1807.13,1809.77,1802.42,5072.9021
2023-05-13 05:45:00,1807.13,1805.2,1808.54,1803.71,2680.6934
2023-05-13 06:00:00,1805.21,1811.26,1816.89,1805.2,7066.9993
2023-05-13 06:15:00,1811.26,1805.76,1812.37,1805.67,4333.4486
2023-05-13 06:30:00,1805.77,1805.32,1807.58,1804.01,2328.0053
2023-05-13 06:45:00,1805.32,1802.45,1805.95,1799.45,3934.427
2023-05-13 07:00:00,1802.45,1804.04,1806.33,1800.8,2879.6065
2023-05-13 07:15:00,1804.04,1806.33,1806.99,1803.95,1795.5555
2023-05-13 07:30:00,1806.32,1808.57,1810.71,1804.25,3578.4573
2023-05-13 07:45:00,1808.57,1807.45,1809.6,1806.04,3315.1531
2023-05-13 08:00:00,1807.45,1804.35,1807.5,1804.24,3140.7526
2023-05-13 08:15:00,1804.35,1802.81,1804.87,1802.12,1720.6879
2023-05-13 08:30:00,1802.81,1803.19,1804.79,1801.16,2894.1474
2023-05-13 08:45:00,1803.19,1808.6,1809.59,1802.85,5020.7033
2023-05-13 09:00:00,1808.59,1808.87,1811.13,1805.0,4369.5444
2023-05-13 09:15:00,1808.87,1812.19,1817.03,1808.87,5617.9986
2023-05-13 09:30:00,1812.2,1810.78,1813.92,1809.2,3713.2833
2023-05-13 09:45:00,1810.79,1809.18,1811.58,1808.61,2456.8627
2023-05-13 10:00:00,1809.18,1806.05,1810.51,1805.74,1586.0964
2023-05-13 10:15:00,1806.05,1806.6,1808.68,1806.05,987.1714
2023-05-13 10:30:00,1806.61,1807.8,1807.99,1806.03,1055.6236
2023-05-13 10:45:00,1807.79,1805.45,1809.11,1805.09,1585.866
2023-05-13 11:00:00,1805.45,1806.35,1806.79,1805.19,1484.6835
2023-05-13 11:15:00,1806.34,1807.52,1807.94,1805.61,2076.2022
2023-05-13 11:30:00,1807.51,1808.0,1808.1,1805.54,1619.4283
2023-05-13 11:45:00,1807.99,1805.61,1808.33,1805.2,1916.2722
2023-05-13 12:00:00,1805.62,1805.99,1806.84,1805.28,1150.7044
2023-05-13 12:15:00,1806.0,1805.49,1806.53,1805.04,1044.2692
2023-05-13 12:30:00,1805.49,1803.99,1805.63,1803.81,1391.0894
2023-05-13 12:45:00,1803.99,1801.74,1804.6,1798.56,2898.9075
2023-05-13 13:00:00,1801.74,1803.32,1803.33,1800.95,1753.2279
2023-05-13 13:15:00,1803.32,1803.37,1806.1,1802.8,2116.1971
2023-05-13 13:30:00,1803.36,1799.47,1803.6,1799.0,2524.2274
2023-05-13 13:45:00,1799.48,1797.94,1800.2,1796.8,5697.3525
2023-05-13 14:00:00,1797.94,1798.53,1799.13,1796.84,1285.6964
2023-05-13 14:15:00,1798.53,1799.07,1799.07,1797.38,959.4021
2023-05-13 14:30:00,1799.07,1797.52,1799.65,1797.08,1222.1993
2023-05-13 14:45:00,1797.51,1797.31,1797.97,1797.1,911.8489
2023-05-13 15:00:00,1797.32,1799.12,1801.07,1796.8,1735.1013
2023-05-13 15:15:00,1799.12,1799.7,1801.26,1799.11,2074.8632
2023-05-13 15:30:00,1799.69,1803.36,1804.71,1799.69,2245.3542
2023-05-13 15:45:00,1803.37,1802.98,1806.1,1802.97,1354.8875
2023-05-13 16:00:00,1802.98,1805.4,1805.8,1801.86,2164.4226
2023-05-13 16:15:00,1805.39,1802.4,1805.4,1801.34,1370.4409
2023-05-13 16:30:00,1802.39,1801.97,1802.75,1801.28,1024.1966
2023-05-13 16:45:00,1801.96,1804.2,1805.3,1801.24,1514.3283
2023-05-13 17:00:00,1804.2,1803.19,1805.6,1803.0,1476.6307
2023-05-13 17:15:00,1803.2,1804.45,1806.03,1803.02,1566.0768
2023-05-13 17:30:00,1804.44,1805.3,1809.36,1804.44,2122.7137
2023-05-13 17:45:00,1805.31,1807.42,1808.76,1804.98,2791.213
2023-05-13 18:00:00,1807.43,1806.46,1811.46,1803.4,3247.1958
2023-05-13 18:15:00,1806.45,1804.75,1806.46,1804.15,1931.7916
2023-05-13 18:30:00,1804.75,1804.68,1805.53,1804.49,1443.2225
2023-05-13 18:45:00,1804.68,1805.95,1807.35,1803.33,1691.2913
2023-05-13 19:00:00,1805.95,1805.58,1806.64,1804.42,1328.7046
2023-05-13 19:15:00,1805.58,1803.86,1806.93,1802.89,2264.1674
2023-05-13 19:30:00,1803.85,1803.54,1804.37,1803.26,1405.3486
2023-05-13 19:45:00,1803.54,1803.78,1803.89,1802.33,1822.2767
2023-05-13 20:00:00,1803.79,1801.41,1804.48,1800.12,2251.6424
2023-05-13 20:15:00,1801.41,1803.78,1805.48,1801.4,1476.2893
2023-05-13 20:30:00,1803.78,1804.64,1809.91,1802.72,2659.7632
2023-05-13 20:45:00,1804.65,1804.11,1807.82,1797.54,3832.575
2023-05-13 21:00:00,1804.12,1805.91,1807.0,1802.39,2223.7926
2023-05-13 21:15:00,1805.91,1800.67,1806.57,1800.66,2597.6976
2023-05-13 21:30:00,1800.66,1799.0,1802.06,1797.57,2821.7661
2023-05-13 21:45:00,1799.01,1801.23,1801.23,1797.07,2451.1582
2023-05-13 22:00:00,1801.22,1800.25,1802.8,1798.91,1592.4062
2023-05-13 22:15:00,1800.26,1792.89,1800.26,1785.23,6658.8517
2023-05-13 22:30:00,1792.88,1794.8,1797.22,1790.5,5079.7264
2023-05-13 22:45:00,1794.79,1793.51,1797.2,1791.11,2683.2559
2023-05-13 23:00:00,1793.51,1795.14,1796.79,1789.33,4791.1482
2023-05-13 23:15:00,1795.14,1796.12,1797.39,1793.95,2726.7864
2023-05-13 23:30:00,1796.13,1796.25,1798.5,1795.61,1709.2124
2023-05-13 23:45:00,1796.25,1795.9,1796.69,1794.89,1157.4968
2023-05-14 00:00:00,1795.91,1794.35,1795.91,1793.28,1457.5508
2023-05-14 00:15:00,1794.35,1793.75,1795.26,1791.3,1329.8846
2023-05-14 00:30:00,1793.74,1794.59,1795.19,1791.12,1468.6686
2023-05-14 00:45:00,1794.58,1794.12,1795.3,1792.43,1203.1594
2023-05-14 01:00:00,1794.12,1792.49,1794.12,1790.35,2358.1867
2023-05-14 01:15:00,1792.49,1797.21,1798.49,1792.48,5914.0886
2023-05-14 01:30:00,1797.2,1794.03,1798.13,1792.91,2088.8396
2023-05-14 01:45:00,1794.03,1793.55,1794.03,1792.19,969.6504
2023-05-14 02:00:00,1793.56,1794.0,1794.75,1791.28,1242.6826
2023-05-14 02:15:00,1794.01,1793.53,1794.6,1792.94,660.721
2023-05-14 02:30:00,1793.53,1796.27,1798.02,1793.2,1611.1853
2023-05-14 02:45:00,1796.28,1789.18,1806.45,1786.12,9566.8009
2023-05-14 03:00:00,1789.18,1795.59,1796.7,1787.46,4677.4054
2023-05-14 03:15:00,1795.6,1797.13,1800.58,1793.6,2529.3192
2023-05-14 03:30:00,1797.14,1791.6,1797.14,1790.72,2140.3577
2023-05-14 03:45:00,1791.6,1792.83,1794.4,1789.04,1496.5393
2023-05-14 04:00:00,1792.84,1794.51,1796.67,1792.38,1618.135
2023-05-14 04:15:00,1794.51,1796.61,1797.73,1793.8,1180.2054
2023-05-14 04:30:00,1796.61,1798.39,1798.52,1796.0,1118.755
2023-05-14 04:45:00,1798.39,1802.75,1804.4,1797.23,1990.8669
2023-05-14 05:00:00,1802.76,1800.37,1804.89,1799.72,2313.3559
2023-05-14 05:15:00,1800.36,1801.2,1803.0,1797.95,1997.8029
2023-05-14 05:30:00,1801.2,1802.07,1804.04,1800.6,1346.2903
2023-05-14 05:45:00,1802.07,1799.84,1803.2,1799.59,1148.0881
2023-05-14 06:00:00,1799.84,1798.68,1802.32,1798.68,3762.6113
2023-05-14 06:15:00,1798.68,1797.57,1799.46,1797.29,740.4488
2023-05-14 06:30:00,1797.57,1800.32,1801.4,1797.57,778.5945
2023-05-14 06:45:00,1800.32,1801.83,1802.0,1800.31,635.3455
2023-05-14 07:00:00,1801.83,1804.33,1804.59,1801.08,1623.6513
2023-05-14 07:15:00,1804.33,1801.9,1804.72,1801.2,1421.4796
2023-05-14 07:30:00,1801.9,1796.81,1802.6,1796.81,1692.0826
2023-05-14 07:45:00,1796.81,1795.11,1797.78,1793.91,1324.4425
2023-05-14 08:00:00,1795.12,1796.19,1798.58,1793.05,3382.1243
2023-05-14 08:15:00,1796.2,1799.29,1799.69,1795.1,1907.8071
2023-05-14 08:30:00,1799.29,1795.0,1802.0,1789.82,5877.5661
2023-05-14 08:45:00,1795.0,1800.29,1801.03,1793.24,2569.5738
2023-05-14 09:00:00,1800.3,1795.11,1801.59,1793.8,2641.0854
2023-05-14 09:15:00,1795.11,1796.49,1797.13,1791.62,2002.2486
2023-05-14 09:30:00,1796.5,1793.36,1797.73,1793.22,1089.3503
2023-05-14 09:45:00,1793.35,1794.8,1795.39,1792.4,1229.0046
2023-05-14 10:00:00,1794.79,1795.74,1795.85,1793.66,959.5935
2023-05-14 10:15:00,1795.74,1798.15,1798.31,1794.94,1036.8531
2023-05-14 10:30:00,1798.16,1796.8,1798.79,1795.79,857.6482
2023-05-14 10:45:00,1796.8,1799.2,1800.73,1796.79,975.5563
2023-05-14 11:00:00,1799.19,1798.26,1799.8,1797.92,860.6755
2023-05-14 11:15:00,1798.26,1801.62,1801.62,1797.6,1374.2542
2023-05-14 11:30:00,1801.62,1803.54,1803.56,1800.47,1705.1162
2023-05-14 11:45:00,1803.53,1803.89,1805.8,1802.41,1961.202
2023-05-14 12:00:00,1803.88,1802.45,1804.9,1801.44,1208.4313
2023-05-14 12:15:00,1802.46,1802.72,1803.06,1801.0,1111.1775
2023-05-14 12:30:00,1802.72,1802.11,1804.58,1801.8,1274.8063
2023-05-14 12:45:00,1802.12,1802.94,1804.73,1800.94,2410.9989
2023-05-14 13:00:00,1802.95,1803.64,1804.93,1802.94,1017.9234
2023-05-14 13:15:00,1803.63,1803.27,1805.38,1803.27,1058.085
2023-05-14 13:30:00,1803.28,1803.39,1803.73,1801.27,1472.8809
2023-05-14 13:45:00,1803.4,1802.92,1804.2,1802.0,765.1973
2023-05-14 14:00:00,1802.93,1806.61,1809.4,1802.92,5223.4556
2023-05-14 14:15:00,1806.61,1808.5,1809.67,1806.24,2396.9655
2023-05-14 14:30:00,1808.5,1807.01,1809.84,1806.5,2182.4749
2023-05-14 14:45:00,1807.01,1805.83,1807.16,1805.67,992.4444
2023-05-14 15:00:00,1805.83,1808.52,1809.31,1805.83,2001.6656
2023-05-14 15:15:00,1808.53,1805.99,1808.67,1805.81,1204.6171
2023-05-14 15:30:00,1805.99,1805.35,1806.24,1805.21,919.3762
2023-05-14 15:45:00,1805.35,1805.21,1805.59,1804.41,1071.639
2023-05-14 16:00:00,1805.21,1802.43,1805.52,1802.27,1459.9013
2023-05-14 16:15:00,1802.42,1803.5,1805.0,1802.42,1013.8187
2023-05-14 16:30:00,1803.5,1804.0,1805.74,1802.85,1371.7298
2023-05-14 16:45:00,1804.0,1802.8,1804.01,1801.84,1240.4145
2023-05-14 17:00:00,1802.79,1804.0,1806.79,1802.79,1483.195
2023-05-14 17:15:00,1803.99,1802.13,1804.19,1799.91,2442.8532
2023-05-14 17:30:00,1802.12,1803.17,1803.92,1800.8,1499.507
2023-05-14 17:45:00,1803.16,1803.62,1804.82,1803.16,1448.6194
2023-05-14 18:00:00,1803.61,1802.15,1803.99,1801.81,1355.5204
2023-05-14 18:15:00,1802.16,1802.74,1802.74,1800.67,1354.5811
2023-05-14 18:30:00,1802.73,1802.01,1803.71,1802.01,697.415
2023-05-14 18:45:00,1802.01,1802.19,1803.06,1800.93,1087.0309
2023-05-14 19:00:00,1802.19,1802.63,1802.79,1802.05,412.3596
2023-05-14 19:15:00,1802.63,1802.31,1803.17,1801.58,991.2027
2023-05-14 19:30:00,1802.32,1802.14,1803.57,1801.85,812.6041
2023-05-14 19:45:00,1802.14,1802.05,1802.36,1800.2,1384.5849
2023-05-14 20:00:00,1802.04,1801.45,1802.87,1800.4,1727.3157
2023-05-14 20:15:00,1801.46,1798.12,1801.46,1797.5,1947.3426
2023-05-14 20:30:00,1798.13,1803.41,1804.33,1798.03,2614.1869
2023-05-14 20:45:00,1803.41,1808.3,1808.75,1803.24,3033.9063
2023-05-14 21:00:00,1808.29,1805.01,1813.21,1804.8,4498.8855
2023-05-14 21:15:00,1805.01,1805.18,1806.22,1803.33,2194.5205
2023-05-14 21:30:00,1805.17,1806.24,1806.51,1803.43,1759.9994
2023-05-14 21:45:00,1806.25,1810.61,1812.77,1806.24,3400.4256
2023-05-14 22:00:00,1810.61,1807.61,1812.98,1807.0,3182.9819
2023-05-14 22:15:00,1807.6,1806.14,1808.2,1805.47,1569.7576
2023-05-14 22:30:00,1806.14,1807.72,1809.02,1804.88,1808.205
2023-05-14 22:45:00,1807.73,1809.1,1809.59,1805.41,2495.5568
2023-05-14 23:00:00,1809.1,1814.8,1820.91,1808.45,12833.7695
2023-05-14 23:15:00,1814.8,1815.81,1818.55,1813.37,5662.4653
2023-05-14 23:30:00,1815.81,1818.17,1818.94,1811.43,3859.4318
2023-05-14 23:45:00,1818.16,1819.05,1824.0,1817.99,7401.5731
2023-05-15 00:00:00,1819.06,1816.8,1821.87,1816.8,4296.9819
2023-05-15 00:15:00,1816.81,1813.47,1816.85,1811.31,3982.8335
2023-05-15 00:30:00,1813.47,1811.52,1814.6,1810.6,3222.4166
2023-05-15 00:45:00,1811.52,1807.69,1812.79,1806.02,5045.0368
2023-05-15 01:00:00,1807.7,1805.05,1807.7,1803.34,4866.8014
2023-05-15 01:15:00,1805.05,1809.56,1809.57,1804.57,2077.3134
2023-05-15 01:30:00,1809.57,1807.73,1809.8,1806.27,1526.8706
2023-05-15 01:45:00,1807.74,1806.36,1807.74,1804.7,1281.7895
2023-05-15 02:00:00,1806.37,1805.59,1806.37,1804.4,1627.6401
2023-05-15 02:15:00,1805.58,1801.45,1805.96,1795.1,8532.5328
2023-05-15 02:30:00,1801.46,1802.5,1803.07,1800.6,1751.5742
2023-05-15 02:45:00,1802.5,1801.63,1802.51,1799.59,1562.2456
2023-05-15 03:00:00,1801.63,1797.54,1802.4,1797.09,4297.3793
2023-05-15 03:15:00,1797.54,1793.98,1798.87,1792.4,4701.4385
2023-05-15 03:30:00,1793.99,1795.84,1795.97,1792.57,2131.6124
2023-05-15 03:45:00,1795.84,1796.32,1798.31,1795.78,2029.7042
2023-05-15 04:00:00,1796.32,1794.23,1796.32,1791.45,5213.6914
2023-05-15 04:15:00,1794.23,1795.11,1795.15,1792.6,1045.8393
2023-05-15 04:30:00,1795.11,1797.49,1798.52,1795.1,1596.2217
2023-05-15 04:45:00,1797.5,1798.47,1799.71,1796.84,1668.7616
2023-05-15 05:00:00,1798.47,1797.29,1799.69,1794.64,3438.8883
2023-05-15 05:15:00,1797.29,1797.16,1799.03,1796.31,1182.5341
2023-05-15 05:30:00,1797.17,1797.84,1798.69,1796.48,1019.5935
2023-05-15 05:45:00,1797.84,1799.69,1800.6,1797.14,997.2836
2023-05-15 06:00:00,1799.69,1799.19,1799.7,1795.03,2781.603
2023-05-15 06:15:00,1799.2,1798.91,1802.41,1798.9,1735.9742
2023-05-15 06:30:00,1798.9,1799.99,1800.99,1798.41,1125.5812
2023-05-15 06:45:00,1800.0,1800.02,1801.75,1799.11,1065.7189
2023-05-15 07:00:00,1800.01,1796.13,1800.12,1795.88,1701.2077
2023-05-15 07:15:00,1796.13,1798.16,1799.56,1795.81,1636.6787
2023-05-15 07:30:00,1798.17,1800.01,1801.77,1798.13,1298.6119
2023-05-15 07:45:00,1800.01,1799.21,1800.02,1797.8,871.2786
2023-05-15 08:00:00,1799.2,1799.01,1800.36,1797.26,1810.8742
2023-05-15 08:15:00,1799.0,1792.93,1799.01,1788.03,9123.7566
2023-05-15 08:30:00,1792.92,1789.73,1795.75,1787.48,7966.901
2023-05-15 08:45:00,1789.73,1790.63,1791.36,1785.05,7515.6409
2023-05-15 09:00:00,1790.64,1794.45,1794.5,1789.16,2751.6316
2023-05-15 09:15:00,1794.45,1808.25,1814.82,1793.11,11796.5268
2023-05-15 09:30:00,1808.24,1819.52,1821.0,1807.2,20563.0081
2023-05-15 09:45:00,1819.51,1823.7,1829.93,1816.6,16624.9017
2023-05-15 10:00:00,1823.7,1822.8,1828.38,1821.6,11363.3913
2023-05-15 10:15:00,1822.86,1823.59,1826.18,1820.02,3526.5554
2023-05-15 10:30:00,1823.6,1825.8,1826.39,1822.82,1981.8998
2023-05-15 10:45:00,1825.79,1823.2,1827.68,1823.2,3159.5134
2023-05-15 11:00:00,1823.2,1827.09,1829.91,1823.15,3847.8688
2023-05-15 11:15:00,1827.09,1828.03,1829.39,1826.41,2781.6091
