,Close_Time,Open,Close,High,Low,Volume,ema_8_15m,ema_18_15m,ema_38_15m,rsi_15m,atr,ema_8_1h,ema_18_1h,ema_38_1h,rsi_1h,ema_8_4h,ema_18_4h,ema_38_4h,rsi_4h,slow_k,slow_d,kd_cross,c1,c2,c3,signal,open_entry
68,2023-04-22 10:59:59,1851.48,1854.84,1858.0,1851.47,3121.12,1853.0583436212382,1852.2867480432642,1859.3491113903265,47.126047885531236,6.688181470193571,1856.0374295533338,,,,,,,,77.4473358116476,71.17738541835888,True,False,True,False,False,False
69,2023-04-22 11:14:59,1854.84,1854.82,1856.24,1854.03,2118.36,1853.4498228165187,1852.5534061439732,1859.1168492677455,47.10882769950249,6.368311365179748,,,,,,,,,70.83665338645342,68.28384109164303,False,False,False,False,False,False
70,2023-04-22 11:29:59,1854.83,1857.86,1858.89,1852.8,2917.2,1854.4298621906257,1853.1119949709234,1859.052395459143,50.04654193798261,6.348431981952634,,,,,,,,,92.00930954227935,80.09776624679346,False,False,False,False,False,False
71,2023-04-22 11:44:59,1857.86,1857.49,1859.5,1856.0,3169.96,1855.109892814931,1853.5728376055629,1858.9722726150844,49.69086587032417,6.144972554670303,,,,,,,,,85.11111111111119,82.6523580132813,False,False,False,False,False,False
72,2023-04-22 11:59:59,1857.49,1859.73,1862.74,1857.0,5897.78,1856.136583300502,1854.220959962872,1859.0111304296954,51.8829124562674,6.116045943622424,1856.858000763704,1869.864857215017,,32.39660554601046,,,,,82.0191158900837,86.37984551449141,False,False,False,False,False,False
73,2023-04-22 12:14:59,1859.73,1857.99,1860.19,1857.0,2323.99,1856.5484536781682,1854.617701019412,1858.958764766634,50.08792750154295,5.907042661935113,,,,32.71572460691809,,,,,71.62485065710874,79.58502588610119,False,True,False,False,False,False
74,2023-04-22 12:29:59,1858.0,1860.83,1860.84,1857.22,5477.69,1857.4999084163533,1855.271627227895,1859.0547255478323,52.903812369348394,5.743682471796882,,,,33.03484366782572,,,,,88.59020310633166,80.74472321784135,True,True,True,False,False,False
75,2023-04-22 12:44:59,1860.84,1861.0,1863.07,1859.31,3826.34,1858.2777065460527,1855.8746138354848,1859.154483212046,53.07161511518351,5.601990866668532,,,,33.35396272873335,,,,,87.87346221441157,82.69617199261732,False,True,False,False,False,False
76,2023-04-22 12:59:59,1861.0,1861.07,1863.7,1860.94,2897.11,1858.8982162024854,1856.4214965896442,1859.2527148421973,53.144401057037236,5.398991519049351,1857.794000593992,1868.939082771331,,33.673081789640975,,,,,81.56972669936852,86.01113067337057,False,True,False,False,False,False
77,2023-04-22 13:14:59,1861.07,1859.11,1861.64,1858.56,6999.75,1858.9452792685997,1856.7044969486292,1859.245396132341,50.808112020605805,5.233349267688694,,,,34.55831469796982,,,,,62.49999999999884,77.31439630459296,False,True,False,False,False,False
78,2023-04-22 13:29:59,1859.1,1860.31,1860.69,1858.6,1791.61,1859.2485505422442,1857.0840235856156,1859.2999912024775,52.17114937200565,5.008824319996655,,,,35.443547606298665,,,,,72.30392156862665,72.12454942266466,True,True,True,False,False,False
79,2023-04-22 13:44:59,1860.31,1861.81,1862.1,1860.3,1425.92,1859.8177615328566,1857.5814947871297,1859.4287096023504,53.86313227086843,4.779622582854033,,,,36.3287805146275,,,,,84.55882352941096,73.1209150326788,False,True,False,False,False,False
80,2023-04-22 13:59:59,1861.8,1864.85,1864.85,1861.23,2388.75,1860.9360367477773,1858.3466005990108,1859.7067244945374,57.11837353756203,4.696792398364451,1859.3620004619938,1868.5086530059277,,37.21401342295635,,,,,100.0,85.62091503267919,False,True,False,False,False,False
81,2023-04-22 14:14:59,1864.84,1857.92,1865.15,1857.56,6241.89,1860.2658063593824,1858.3016952727992,1859.6150975973815,48.80654826962649,4.903450084195572,,,,36.17687644783296,,,,,47.149122807017655,77.23598211214285,False,True,False,False,False,False
82,2023-04-22 14:29:59,1857.92,1854.99,1857.93,1854.29,10026.83,1859.0934049461864,1857.9530957703992,1859.3779131052079,45.821522676807554,4.813203649610181,,,,35.13973947270958,,,,,17.732793522267453,54.96063877642835,False,True,False,False,False,False
83,2023-04-22 14:44:59,1854.99,1856.91,1856.92,1852.6,3117.08,1858.608203847034,1857.8432962156203,1859.251353458787,48.027011429338444,4.7779748174951795,,,,34.10260249758619,,,,,34.342629482072596,33.07484860378588,True,True,True,False,False,False
84,2023-04-22 14:59:59,1856.92,1856.46,1856.98,1855.3,1654.15,1858.1308252143597,1857.6976860876603,1859.108207127567,47.54668863500464,4.556690901959814,1858.7171114704397,1867.240373742146,,33.0654655224628,,,,,30.756972111554354,27.61079837196478,False,True,False,False,False,False
85,2023-04-22 15:14:59,1856.46,1854.98,1856.67,1854.97,1292.85,1857.4306418333908,1857.4116138679065,1858.8965041979482,45.94649404480118,4.352641551819831,,,,32.45577698832915,,,,,18.964143426295415,28.021248339974097,False,True,False,False,False,False
86,2023-04-22 15:29:59,1854.97,1855.48,1855.49,1853.55,1505.27,1856.9971658704153,1857.2082860923374,1858.7212988544634,46.58949421088302,4.180310012404132,,,,31.84608845419549,,,,,22.94820717131528,24.223107569721662,False,True,False,False,False,False
87,2023-04-22 15:44:59,1855.47,1852.42,1855.65,1851.35,2147.07,1855.980017899212,1856.7042559773545,1858.398155323465,43.25522402784485,4.188859297232422,,,,31.23639992006183,,,,,7.753623188406881,16.55532459533917,False,True,False,False,False,False
88,2023-04-22 15:59:59,1852.41,1850.8,1853.18,1848.09,8581.63,1854.8289028104982,1856.0827553481595,1858.008506332518,41.586877440332685,4.253226490287259,1856.9577533658974,1865.509808085078,,30.626711385928175,,,,,15.885111371629595,15.52898057711723,True,True,True,False,False,False
89,2023-04-22 16:14:59,1850.8,1851.25,1851.49,1850.8,1625.22,1854.033591074832,1855.5740442588794,1857.6619162641837,42.24208709193567,3.998710312409602,,,,30.46234482541006,,,,,18.52286049238013,14.053865017472182,False,True,False,False,False,False
90,2023-04-22 16:29:59,1851.25,1849.67,1854.79,1849.67,2659.73,1853.063904169314,1854.9525659158394,1857.2520744044818,40.55109862658984,4.078802432951766,,,,30.297978264891945,,,,,9.26143024619073,14.556467370066796,False,True,False,False,False,False
91,2023-04-22 16:44:59,1849.67,1852.12,1853.14,1849.16,4003.48,1852.8541476872442,1854.6544010825933,1856.9888911016878,44.21738772064927,4.071745116312355,,,,30.13361170437383,,,,,23.62250879249667,17.135599843689153,True,True,True,False,False,False
92,2023-04-22 16:59:59,1852.13,1849.21,1852.67,1845.39,3223.56,1852.044337090079,1854.081306231794,1856.5899736092933,41.03476395361703,4.300906179432899,1855.236030395698,1863.7940388129646,,29.969245143855716,,,,,19.331983805667704,17.405307614785013,False,True,False,False,False,False
93,2023-04-22 17:14:59,1849.2,1851.97,1852.01,1848.79,1861.66,1852.0278177367281,1853.8590634705527,1856.35305188574,45.00959620919842,4.2236985951876935,,,,30.1107524104873,,,,,33.29959514170005,25.418029246621455,False,True,False,False,False,False
94,2023-04-22 17:29:59,1851.97,1850.55,1853.68,1850.54,2159.7,1851.699413795233,1853.5107409999682,1856.055459481343,43.41530211415707,4.146291552674294,,,,30.252259677118886,,,,,26.113360323885914,26.248313090417867,False,True,False,False,False,False
95,2023-04-22 17:44:59,1850.55,1852.73,1852.9,1850.0,1390.33,1851.9284329518482,1853.4285577368137,1855.8849230976841,46.49594764661552,4.057270727483279,,,,30.39376694375047,,,,,58.532695374800156,39.31521694679535,True,True,True,False,False,False
96,2023-04-22 17:59:59,1852.73,1849.78,1853.7,1849.62,2601.76,1851.451003406993,1853.0444990276753,1855.5718501183158,43.13140929266235,4.05889424694877,1854.0235791966538,1862.3188768326524,,30.535274210382056,,,,,37.877480586711854,40.841178761799284,False,True,False,False,False,False
97,2023-04-22 18:14:59,1849.77,1850.39,1850.54,1846.32,3589.16,1851.2152248721059,1852.7650780773938,1855.3061142148124,44.018335704816394,4.0704018007381455,,,,30.421242520834888,,,,,43.14063848144983,46.516938147653924,False,True,False,False,False,False
98,2023-04-22 18:29:59,1850.4,1849.42,1850.74,1841.64,4668.64,1850.8162860116379,1852.412964595563,1855.0042622037963,42.89202766892757,4.429658814971129,,,,30.30721083128772,,,,,51.763140385894786,44.260419818018796,True,True,True,False,False,False
99,2023-04-22 18:44:59,1849.43,1846.41,1850.17,1844.85,2547.49,1849.837111342385,1851.7810735855037,1854.5635308087296,39.565730133707426,4.493254613901774,,,,30.19317914174055,,,,,34.04710920770867,42.983629358351074,False,True,False,False,False,False
100,2023-04-22 18:59:59,1846.41,1848.77,1850.41,1846.13,1766.69,1849.5999754885217,1851.46411847124,1854.266426664692,43.22117318496022,4.478022141480217,1852.856117152953,1860.8926792713205,,30.079147452193382,,,,,50.892219842968494,45.56748981219062,True,True,True,False,False,False
101,2023-04-22 19:14:59,1848.77,1851.66,1852.97,1848.08,1150.0,1850.0577587132948,1851.4847375795307,1854.1327637588101,47.35033390673052,4.507449131374495,,,,30.943038401732856,,,,,76.19771863117936,53.71234922728548,False,True,False,False,False,False
102,2023-04-22 19:29:59,1851.67,1850.8,1852.23,1849.13,1330.63,1850.2227012214514,1851.41265993958,1853.9618527968198,46.2896560107956,4.406917050562024,,,,31.80692935127233,,,,,69.6577946768057,65.58257771698449,False,True,False,False,False,False
103,2023-04-22 19:44:59,1850.79,1852.13,1852.78,1848.64,2450.07,1850.6465453944622,1851.4881694196242,1853.867911627752,48.19007858062347,4.387851546950442,,,,32.670820300811805,,,,,79.77186311787162,75.20912547528553,False,True,False,False,False,False
104,2023-04-22 19:59:59,1852.12,1852.09,1854.65,1852.0,2059.45,1850.9673130845817,1851.5515200070322,1853.7767366724825,48.13584194369084,4.2637192935968455,1852.6858688967413,1859.9660814532867,,33.53471125035128,,,,,80.32282859338835,76.58416212935519,False,True,False,False,False,False
105,2023-04-22 20:14:59,1852.1,1852.84,1854.09,1851.7,1728.5,1851.3834657324524,1851.6871494799761,1853.7286988944063,49.26936477981497,4.129882201197062,,,,34.56869213259319,,,,,86.08762490391872,82.06077220505954,False,True,False,False,False,False
106,2023-04-22 20:29:59,1852.83,1854.01,1855.99,1852.64,2939.22,1851.9671400141297,1851.9316600610312,1853.7431245921289,51.036946957067,4.074176329682979,,,,35.602673014835105,,,,,86.20209059233429,84.20418136321376,False,True,False,False,False,False
107,2023-04-22 20:44:59,1854.01,1856.64,1856.74,1854.0,2393.12,1853.005553344323,1852.427274791449,1853.8916823053528,54.78643151336836,3.9788780204199097,,,,36.63665389707701,,,,,99.33774834437146,90.5424879468748,False,True,False,False,False,False
108,2023-04-22 20:59:59,1856.63,1856.3,1856.97,1855.0,2180.91,1853.7376526011403,1852.8349300765594,1854.015185776873,54.21810985814713,3.8353867332470606,1853.4890091419097,1859.5801781424143,,37.670634779318924,,,,,95.62948467058007,93.72310786909524,False,True,False,False,False,False
109,2023-04-22 21:14:59,1856.29,1858.52,1858.53,1855.01,2456.7,1854.8003964675536,1853.4333584895533,1854.2462018908795,57.28171401970934,3.8128591094436977,,,,36.852375751816695,,,,,99.94079336885737,98.3026754612696,False,True,False,False,False,False
110,2023-04-22 21:29:59,1858.52,1852.81,1859.25,1852.8,1869.58,1854.3580861414305,1853.3677418064424,1854.17255051186,48.4518156399051,4.0012263159120085,,,,36.03411672431446,,,,,63.42986939239017,86.33338247727585,False,True,False,False,False,False
111,2023-04-22 21:44:59,1852.8,1849.44,1853.94,1845.91,7927.11,1853.2651781100014,1852.9542953005011,1853.9298556138158,44.19459431669041,4.288995864775434,,,,35.21585769681223,,,,,44.293015332197605,69.22122603114835,False,True,False,False,False,False
112,2023-04-22 21:59:59,1849.44,1850.22,1852.0,1847.3,2009.51,1852.5884718633342,1852.6664747425536,1853.739606607979,45.37092203006309,4.318353303005764,1852.7625626659296,1858.5948962326866,,34.39759866931,,,,,37.291666666667254,48.33818379708498,False,True,False,False,False,False
113,2023-04-22 22:14:59,1850.23,1850.3,1851.96,1849.42,1557.73,1852.079922560371,1852.4173721380744,1853.5632165255186,45.49568964582443,4.191328067076777,,,,37.451148190987205,,,,,32.90854572713568,38.16440924200015,False,True,False,False,False,False
114,2023-04-22 22:29:59,1850.3,1852.78,1856.49,1849.4,2754.5,1852.235495324733,1852.4555434919612,1853.523051575492,49.29670371676505,4.398376062285573,,,,40.50469771266441,,,,,51.49925037481209,40.56648758953832,True,True,True,False,False,False
115,2023-04-22 22:44:59,1852.78,1854.78,1856.32,1852.77,2145.67,1852.8009408081257,1852.7002231243864,1853.5875104690565,52.14631680682149,4.3377777721223145,,,,43.55824723434161,,,,,66.49175412293812,50.29985007496194,False,True,False,False,False,False
116,2023-04-22 22:59:59,1854.77,1865.34,1869.0,1854.77,10324.0,1855.58739840632,1854.0307259533984,1854.190202239874,63.587234742513814,5.044365074113579,1855.5575487401675,1859.3049071555615,,46.61179675601881,,,,,84.148982243395,67.37999558038172,False,True,False,False,False,False
