,Close_Time,Open,Close,High,Low,Volume,ema_8,ema_14,ema_50,ema_200,atr,slowk,slowd,kd_cross,c1,c2,c3,c4,signal,openbuy,entry_p,stop_loss,take_profit,position,status,profit
35,2023-01-01 23:59:59,1196.08,1196.81,1196.81,1195.6,573.3049,1195.785139473802,1195.7727240841089,,,1.0578762687110699,67.8423236514528,50.90711863650581,False,False,True,True,False,False,False,,,,,,
36,2023-01-02 00:14:59,1196.81,1196.07,1197.74,1195.88,1242.7586,1195.848441812957,1195.8123608728943,,,1.1151708209459863,60.23809523809393,59.763365436300155,False,False,True,True,False,False,False,,,,,,
37,2023-01-02 00:29:59,1196.07,1197.7,1197.71,1196.06,3257.3197,1196.2598991878554,1196.0640460898417,,,1.1533729051641366,99.04761904761992,75.70934597905556,False,False,True,True,False,False,False,,,,,,
38,2023-01-02 00:44:59,1197.71,1196.88,1198.35,1196.6,3277.6349,1196.3976993683318,1196.1728399445296,,,1.1959891262238411,69.43866943867326,76.24146124146237,False,False,True,True,False,False,False,,,,,,
39,2023-01-02 00:59:59,1196.88,1197.34,1197.98,1196.8,889.9693,1196.6070995087025,1196.3284612852592,,,1.1948470457792857,79.00207900207896,82.49612249612404,False,False,True,True,False,False,False,,,,,,
40,2023-01-02 01:14:59,1197.35,1198.13,1198.68,1197.34,1235.3748,1196.945521840102,1196.5686664472246,,,1.2052151139379188,87.80487804878148,78.7485421631779,True,True,True,True,False,False,False,,,,,,
41,2023-01-02 01:29:59,1198.13,1200.88,1203.5,1198.12,6835.3622,1197.8198503200792,1197.143510920928,,,1.5034140343709324,71.82795698924835,79.54497134670292,False,False,True,True,False,False,False,,,,,,
42,2023-01-02 01:44:59,1200.88,1201.02,1201.68,1200.36,1427.5987,1198.5309946933949,1197.660376131471,,,1.4903130319158773,73.333333333333,77.65538945712095,False,False,True,True,False,False,False,,,,,,
43,2023-01-02 01:59:59,1201.02,1200.68,1201.08,1200.44,930.7081,1199.008551428196,1198.0629926472748,,,1.4295763867790199,69.67741935483924,71.61290322580686,False,False,True,True,False,False,False,,,,,,
44,2023-01-02 02:14:59,1200.67,1201.86,1202.91,1200.67,2545.1178,1199.6422066663747,1198.569260294305,,,1.4874637877233763,82.3655913978483,75.12544802867352,True,True,True,True,False,False,False,,,,,,
45,2023-01-02 02:29:59,1201.86,1201.56,1202.0,1201.14,834.1322,1200.068382962736,1198.9680255883977,,,1.442644945743128,78.82096069868955,76.95465715045903,False,False,True,True,False,False,False,,,,,,
46,2023-01-02 02:44:59,1201.56,1201.48,1201.86,1201.04,1182.1923,1200.3820756376836,1199.3029555099447,,,1.3981703067614715,77.9475982532755,79.71138344993778,False,False,True,True,False,False,False,,,,,,
47,2023-01-02 02:59:59,1201.47,1200.92,1201.48,1200.77,707.716,1200.501614384865,1199.518561441952,,,1.3490152848499404,68.87816646562197,75.21557513919566,False,False,True,True,False,False,False,,,,,,
48,2023-01-02 03:14:59,1200.93,1203.33,1203.39,1200.92,2032.4596,1201.1301445215618,1200.0267532496916,,,1.4290856216463752,97.84810126582188,81.55795532823979,True,True,True,True,False,False,False,,,,,,
49,2023-01-02 03:29:59,1203.33,1203.62,1204.51,1202.22,2359.3542,1201.6834457389925,1200.5058528163995,1197.5996932021003,,1.4905795058144888,89.68713789107633,85.47113520750672,False,False,True,True,True,False,False,,,,,,
50,2023-01-02 03:44:59,1203.62,1202.51,1203.7,1202.5,1239.8669,1201.8671244636607,1200.7730724408796,1197.7922542529984,,1.4698238268277428,76.33136094674569,87.9555333678813,False,False,True,True,True,False,False,,,,,,
51,2023-01-02 03:59:59,1202.51,1201.78,1202.73,1201.5,1018.9498,1201.847763471736,1200.9073294487623,1197.9486364391555,,1.4526935534829053,65.48672566371694,77.16840816717966,False,False,False,True,True,False,False,,,,,,
52,2023-01-02 04:14:59,1201.77,1202.19,1202.27,1201.44,1124.2485,1201.9238160335724,1201.0783521889273,1198.1149644219338,,1.4082154425198354,69.90920881971563,70.57576514339276,False,False,True,True,True,False,False,,,,,,
53,2023-01-02 04:29:59,1202.19,1202.98,1204.67,1202.19,1842.7594,1202.1585235816674,1201.3319052304037,1198.3057501308776,,1.4847714823398486,76.9440654843108,70.7799999892478,True,True,True,True,True,True,False,,,,,,
54,2023-01-02 04:44:59,1202.98,1202.21,1203.59,1202.2,821.1889,1202.1699627857413,1201.4489845330165,1198.4588579688825,,1.478002090744136,62.44274809160354,69.76534079854333,False,False,True,True,True,False,True,1202.98,1198.5256855529806,1208.1767001881894,Buy,Stop,-4.454314447019442
55,2023-01-02 04:59:59,1202.2,1201.4,1202.5,1201.39,635.5676,1201.9988599444655,1201.4424532619478,1198.5741968720636,,1.4517162271195476,24.129930394435018,54.50558132344978,False,False,False,True,True,False,False,,,,,,
56,2023-01-02 05:14:59,1201.4,1200.95,1201.72,1200.65,1008.5009,1201.7657799568065,1201.3767928270213,1198.6673656221787,,1.4244507823252897,12.056737588652215,32.87647202489692,False,False,False,True,True,False,False,,,,,,
57,2023-01-02 05:29:59,1200.96,1202.12,1202.13,1200.95,650.5108,1201.8444955219607,1201.475887116752,1198.8027630487602,,1.406990012159202,36.56716417909966,24.251277387395632,True,True,True,True,True,True,False,,,,,,
58,2023-01-02 05:44:59,1202.12,1202.55,1202.73,1201.83,783.5873,1202.0012742948581,1201.6191021678517,1198.9497135174363,,1.3707764398621227,47.26368159203662,31.962527786596166,False,False,True,True,True,False,True,1202.12,1197.8990299635223,1207.044465042557,Buy,Stop,-4.220970036477638
59,2023-01-02 05:59:59,1202.55,1202.85,1203.08,1202.36,979.9881,1202.1898800071117,1201.7832218788049,1199.1026659285174,,1.3242924084434016,54.7263681591997,46.18573797677866,False,False,True,True,True,False,False,,,,,,
60,2023-01-02 06:14:59,1202.85,1202.45,1203.08,1202.4,826.5984,1202.2476844499756,1201.8721256282975,1199.2339339313207,,1.2782715221260041,44.77611940298414,48.92205638474015,False,False,True,True,True,False,False,,,,,,
61,2023-01-02 06:29:59,1202.45,1202.29,1202.64,1202.23,779.0281,1202.2570879055365,1201.927842211191,1199.3537796595044,,1.2162521276884384,40.79601990049453,46.76616915422613,False,False,True,True,True,False,False,,,,,,
62,2023-01-02 06:44:59,1202.28,1202.06,1202.46,1202.06,779.1246,1202.213290593195,1201.945463249699,1199.4599059473671,,1.1579484042821278,35.07462686566818,40.21558872304895,False,False,False,True,True,False,False,,,,,,
63,2023-01-02 06:59:59,1202.07,1201.03,1202.07,1200.45,879.2998,1201.9503371280407,1201.8234014830725,1199.5214782631565,,1.1909520896905395,13.744075829382073,29.871574198514924,False,False,False,True,True,False,False,,,,,,
64,2023-01-02 07:14:59,1201.04,1202.15,1202.49,1200.29,1864.0278,1201.9947066551429,1201.8669479519963,1199.6245575469545,,1.2630269404269328,42.46575342465938,30.42815203990321,True,True,True,True,True,True,False,,,,,,
65,2023-01-02 07:29:59,1202.14,1200.17,1202.37,1200.16,3531.8533,1201.5892162873333,1201.6406882250635,1199.645947447074,,1.3306678732535668,0.22172949002197173,18.810519581354473,False,False,False,False,True,False,True,1202.15,1198.3609191787193,1206.5705942914944,Buy,Stop,-3.789080821280777
66,2023-01-02 07:44:59,1200.16,1200.66,1201.3,1199.36,2594.3314,1201.382723779037,1201.509929795055,1199.6857142138554,,1.3741915965926015,24.48210922787457,22.389864047518643,True,True,False,False,True,False,False,,,,,,
67,2023-01-02 07:59:59,1200.66,1200.34,1201.0,1199.43,2458.3765,1201.1510073836955,1201.3539391557144,1199.7113724799788,,1.3881779111216968,23.167848699763923,15.957229139220155,False,False,False,False,True,False,False,,,,,,
68,2023-01-02 08:14:59,1200.33,1199.97,1201.04,1199.5,2168.895,1200.88856129843,1201.1694139349527,1199.7215147356658,,1.399022346041573,16.397849462368892,21.349269130002465,False,False,False,False,True,False,False,,,,,,
69,2023-01-02 08:29:59,1199.97,1198.17,1199.97,1197.99,1837.0153,1200.2844365654455,1200.769492076959,1199.6606710205417,,1.4405207498957477,3.536345776032742,14.367347979388517,False,False,False,False,True,False,False,,,,,,
70,2023-01-02 08:44:59,1198.17,1198.46,1198.76,1197.5,1492.0823,1199.8790062175688,1200.4615598000312,1199.6135858824814,,1.4276264106174794,17.204301075269694,12.379498771223775,True,True,False,False,True,False,False,,,,,,
71,2023-01-02 08:59:59,1198.46,1198.16,1198.61,1197.61,763.1153,1199.4970048358869,1200.1546851600272,1199.556582514541,,1.3970816670019452,11.827956989248934,10.85620128018379,False,False,False,False,True,False,False,,,,,,
72,2023-01-02 09:14:59,1198.16,1195.76,1198.31,1194.78,8246.6119,1198.6665593168009,1199.56872713869,1199.4076969257358,,1.5494329765018044,11.807228915662934,13.613162326727187,False,False,False,False,True,False,False,,,,,,
73,2023-01-02 09:29:59,1195.75,1196.09,1196.13,1193.0,3685.1617,1198.093990579734,1199.1048968535315,1199.2775911639424,,1.6623306210373978,30.654761904761315,18.09664926989106,True,True,False,False,False,False,False,,,,,,
74,2023-01-02 09:44:59,1196.09,1196.03,1196.44,1195.27,953.3041,1197.6353260064598,1198.694910606394,1199.1502346477093,,1.6271641481061603,31.431535269708935,24.631175363377725,False,False,False,False,False,False,False,,,,,,
75,2023-01-02 09:59:59,1196.03,1195.16,1196.03,1195.09,937.7949,1197.08525356058,1198.223589192208,1198.993754857603,,1.5780809946700098,22.760800842993465,28.282366005821242,False,False,False,False,False,False,False,,,,,,
76,2023-01-02 10:14:59,1195.15,1196.26,1196.41,1194.46,1355.2923,1196.901863880451,1197.9617772999136,1198.886548784756,,1.6046466379078694,34.351949420442445,29.514761844381614,True,True,False,False,False,False,False,,,,,,
77,2023-01-02 10:29:59,1196.27,1196.2,1196.42,1195.55,608.662,1196.7458941292396,1197.726873659925,1198.781193930452,,1.5521718780573157,33.71970495258211,30.277485072006005,False,False,False,False,False,False,False,,,,,,
78,2023-01-02 10:44:59,1196.21,1196.61,1196.61,1196.16,654.1274,1196.715695433853,1197.5779571719352,1198.6960490704344,,1.473445315338923,38.52721451440706,35.53295629581054,False,False,False,False,False,False,False,,,,,,
79,2023-01-02 10:59:59,1196.61,1196.79,1197.24,1196.6,541.9336,1196.7322075596635,1197.4728962156773,1198.6213020480645,,1.4139135071004356,45.66265060240945,39.30319002313288,False,False,True,False,False,False,False,,,,,,
80,2023-01-02 11:14:59,1196.79,1196.6,1197.47,1196.58,1570.7173,1196.7028281019604,1197.356510053587,1198.5420353010818,,1.376491113736126,44.77611940298414,42.98866150660022,False,False,False,False,False,False,False,,,,,,
81,2023-01-02 11:29:59,1196.61,1196.91,1197.24,1196.56,857.8667,1196.7488663015247,1197.2969753797754,1198.4780339167257,,1.3267417484692643,48.63184079602114,46.35687026713824,False,False,True,False,False,False,False,,,,,,
82,2023-01-02 11:44:59,1196.9,1197.73,1197.84,1196.9,732.6292,1196.966896012297,1197.3547119958052,1198.4486992533248,,1.2991173378643044,67.8622668579627,53.756742352322654,False,False,True,False,False,False,False,,,,,,
83,2023-01-02 11:59:59,1197.72,1201.94,1203.53,1197.4,5749.0388,1198.0720302317864,1197.9660837296979,1198.5856130080965,,1.6441803851597026,84.90028490028564,67.1314641847565,False,False,True,True,False,False,False,,,,,,
84,2023-01-02 12:14:59,1201.94,1200.47,1202.95,1200.14,1875.4869,1198.6049124025005,1198.2999392324048,1198.6595105371907,,1.7274532147911486,70.94017094017138,74.56757423280656,False,False,True,True,False,False,False,,,,,,
85,2023-01-02 12:29:59,1200.48,1200.84,1201.11,1199.87,2238.8339,1199.101598535278,1198.6386140014176,1198.7450199278892,,1.6926351280203529,74.4539411206072,76.76479898702141,False,False,True,True,False,False,False,,,,,,
86,2023-01-02 12:44:59,1200.85,1200.72,1201.98,1200.25,1522.7995,1199.4612433052164,1198.916132134562,1198.8224701267955,,1.6953040474474719,73.3143399810071,72.90281734726189,True,True,True,True,True,True,False,,,,,,
87,2023-01-02 12:59:59,1200.73,1201.85,1201.86,1200.57,800.7658,1199.9920781262795,1199.3073145166204,1198.9411967884898,,1.6663537583440784,81.47739801543467,76.41522637234965,False,False,True,True,True,False,True,1200.72,1195.6340878576575,1206.6535641660662,Buy,Sell,5.933564166066162
88,2023-01-02 13:14:59,1201.85,1201.21,1202.29,1201.1,1189.6371,1200.2627274315507,1199.5610059144042,1199.0301694634509,,1.6323284898909338,74.42116868798288,76.40430222814155,False,False,True,True,True,False,False,,,,,,
89,2023-01-02 13:29:59,1201.21,1201.9,1201.91,1200.15,1380.4792,1200.626565780095,1199.8728717924837,1199.1427118374334,,1.641447883470152,82.02866593164396,79.3090775450205,True,True,True,True,True,True,False,,,,,,
90,2023-01-02 13:44:59,1201.91,1202.55,1202.55,1201.14,1139.6957,1201.0539956067405,1200.2298222201525,1199.2763309810634,,1.624915891793702,87.71929824561383,81.38971095508022,False,False,True,True,True,False,True,1201.9,1196.9756563495896,1207.6450675921456,Buy,Sell,5.74506759214546
91,2023-01-02 13:59:59,1202.55,1202.35,1202.99,1202.34,965.983,1201.3419965830203,1200.512512590799,1199.3968670210218,,1.5552790423798728,83.98914518317393,84.57903645347724,False,False,True,True,True,False,False,,,,,,
92,2023-01-02 14:14:59,1202.36,1202.75,1204.19,1202.35,1620.2473,1201.654886231238,1200.810844245359,1199.5283624319623,,1.5756162536384637,81.12712975098252,84.27852439325676,False,False,True,True,True,False,False,,,,,,
93,2023-01-02 14:29:59,1202.75,1202.58,1203.72,1202.58,845.2657,1201.8604670687405,1201.0467316793113,1199.6480344934541,,1.544500806950009,78.89908256880597,81.33845250098749,False,False,True,True,True,False,False,,,,,,
94,2023-01-02 14:44:59,1202.58,1200.95,1202.59,1200.55,2176.3035,1201.6581410534648,1201.03383412207,1199.699091964299,,1.5798936064535771,57.536041939712156,72.52075141983354,False,False,False,True,True,False,False,,,,,,
95,2023-01-02 14:59:59,1200.95,1201.58,1201.58,1200.79,561.9059,1201.640776374917,1201.1066562391272,1199.7728530637382,,1.5234726345640333,64.1975308641956,66.87755179090458,False,False,False,True,True,False,False,,,,,,
96,2023-01-02 15:14:59,1201.58,1208.07,1208.14,1201.39,5467.5191,1203.0694927360466,1202.0351020739104,1200.0982313749641,,1.8967960178094594,99.3482309124752,73.69393457212766,True,True,True,True,True,True,False,,,,,,
97,2023-01-02 15:29:59,1208.08,1212.95,1220.0,1206.17,29824.9883,1205.265161016925,1203.490421797389,1200.602222301436,,2.749167730823064,64.97764530551457,76.17446902739512,False,False,True,True,True,False,True,1208.07,1202.3796119465715,1214.708786062333,Buy,Sell,6.638786062333111
98,2023-01-02 15:44:59,1212.95,1215.01,1216.37,1212.01,10255.2403,1207.4306807909418,1205.026365557737,1201.167233191576,,2.8642271786214093,75.21112767014415,79.84566796271132,False,False,True,True,True,False,False,,,,,,
99,2023-01-02 15:59:59,1215.01,1213.09,1215.37,1212.86,4143.371,1208.6883072818437,1206.1015168167055,1201.6347926742594,,2.8389252372913076,65.18891687657374,68.45922995074416,False,False,True,True,True,False,False,,,,,,
100,2023-01-02 16:14:59,1213.08,1214.61,1214.98,1212.74,3293.131,1210.0042389969894,1207.2359812411446,1202.1436243340922,,2.7961448631990717,72.84634760705227,71.08213071792339,True,True,True,True,True,True,False,,,,,,
101,2023-01-02 16:29:59,1214.61,1215.24,1216.23,1213.62,3697.0553,1211.1677414421029,1208.3031837423252,1202.6572076935397,,2.7828488015420043,76.0201511335012,71.35180520570907,False,False,True,True,True,False,True,1214.61,1206.2215654104027,1224.3965070211966,Buy,Sell,9.786507021196712
102,2023-01-02 16:44:59,1215.23,1215.62,1217.27,1215.23,2367.4605,1212.1571322327468,1209.2787592433485,1203.1655524898715,,2.72978817286043,77.93450881612026,75.60033585222457,False,False,True,True,True,False,False,,,,,,
103,2023-01-02 16:59:59,1215.62,1215.94,1216.68,1214.67,2160.4422,1212.9977695143587,1210.1669246775689,1203.666511215759,,2.678374731941827,79.12596401028311,77.69354131996819,False,False,True,True,True,False,False,,,,,,
104,2023-01-02 17:14:59,1215.93,1216.8,1218.86,1215.74,4704.7121,1213.842709622279,1211.0513347205597,1204.1815499916117,,2.7099193939459743,83.54755784061678,80.20267688900672,False,False,True,True,True,False,False,,,,,,
105,2023-01-02 17:29:59,1216.8,1217.1,1218.48,1216.68,2433.8415,1214.5665519284391,1211.857823424485,1204.6881558742937,,2.644925151521259,85.08997429305869,82.5878320479862,False,False,True,True,True,False,False,,,,,,
106,2023-01-02 17:44:59,1217.1,1218.48,1219.32,1217.06,2933.8703,1215.4362070554525,1212.7407803012204,1205.2290125066743,,2.6174304978411684,92.18508997429318,86.94087403598955,False,False,True,True,True,False,False,,,,,,
107,2023-01-02 17:59:59,1218.48,1217.18,1218.61,1216.91,3647.5816,1215.8237165986852,1213.3326762610577,1205.6976786828832,,2.551899747995358,85.50128534704406,87.59211653813198,False,False,True,True,True,False,False,,,,,,
108,2023-01-02 18:14:59,1217.18,1220.01,1224.29,1216.61,22666.6255,1216.7540017989775,1214.222986092917,1206.2589461855152,,2.9181926231385513,81.78723404255331,86.49120312129685,False,False,True,True,True,False,False,,,,,,
109,2023-01-02 18:29:59,1220.0,1218.35,1220.62,1217.75,6269.2073,1217.1086680658714,1214.7732546138614,1206.7331051586323,,2.9147502929143614,74.06113537117865,80.44988492025868,False,False,True,True,True,False,False,,,,,,
110,2023-01-02 18:44:59,1218.35,1217.24,1219.46,1217.13,2827.1033,1217.1378529401222,1215.1021539986798,1207.1451402504506,,2.872982414849045,61.0927152317881,72.31369488184002,False,False,True,True,True,False,False,,,,,,
111,2023-01-02 18:59:59,1217.24,1217.75,1218.19,1217.23,1515.2005,1217.273885620095,1215.455200132189,1207.561017103374,,2.7363408137884013,46.74267100977217,60.632173870912986,False,False,True,True,True,False,False,,,,,,
112,2023-01-02 19:14:59,1217.74,1217.34,1217.88,1216.97,1347.9868,1217.2885777045183,1215.7065067812305,1207.944506628732,,2.605887898517807,39.8268398268392,49.22074202279983,False,False,True,True,True,False,False,,,,,,
113,2023-01-02 19:29:59,1217.33,1215.94,1217.34,1215.93,1820.4077,1216.988893770181,1215.7376392104,1208.2580553883895,,2.5204673343379533,27.70562770562821,38.09171284741319,False,False,False,True,True,False,False,,,,,,
114,2023-01-02 19:44:59,1215.93,1216.48,1216.95,1214.29,3418.6657,1216.8758062656962,1215.8366206490132,1208.580484588845,,2.53043395331382,26.804123711341216,31.44553041460288,False,False,False,True,True,False,False,,,,,,
115,2023-01-02 19:59:59,1216.48,1217.35,1217.48,1216.47,1181.135,1216.981182651097,1216.038404562478,1208.9243871539884,,2.4218315280771177,30.599999999999454,28.36991713898963,True,True,True,True,True,True,False,,,,,,
116,2023-01-02 20:14:59,1217.35,1217.4,1218.31,1216.96,2430.0765,1217.0742531730755,1216.2199506208142,1209.2567641283417,,2.34527213321446,31.100000000001273,29.50137457044732,False,False,True,True,True,False,True,1217.35,1210.0845054157685,1225.8264103482697,Buy,Stop,-7.265494584231419
117,2023-01-02 20:29:59,1217.4,1217.7,1218.67,1217.17,1452.8092,1217.213308023503,1216.4172905380392,1209.5878714174264,,2.28489555227057,34.10000000000082,31.933333333333852,False,False,True,True,True,False,False,,,,,,
118,2023-01-02 20:44:59,1217.7,1217.0,1218.07,1217.0,1147.9654,1217.1659062405024,1216.4949851329673,1209.878543126547,,2.1981172985369533,27.100000000000364,30.76666666666749,False,False,False,True,True,False,False,,,,,,
119,2023-01-02 20:59:59,1217.01,1216.62,1217.45,1216.61,694.9747,1217.044593742613,1216.511653781905,1210.1429139843294,,2.1011089200700384,23.299999999999272,28.166666666666824,False,False,False,True,True,False,False,,,,,,
120,2023-01-02 21:14:59,1216.62,1216.29,1217.01,1215.52,1839.5988,1216.8769062442545,1216.4820999443177,1210.3839761810225,,2.057458282922179,20.0,23.46666666666655,False,False,False,True,True,False,False,,,,,,
121,2023-01-02 21:29:59,1216.28,1216.3,1216.45,1215.33,881.6007,1216.7487048566425,1216.457819951742,1210.6159771151001,,1.9904969769991747,20.09999999999991,21.133333333333066,False,False,False,True,True,False,False,,,,,,
122,2023-01-02 21:44:59,1216.3,1214.08,1216.35,1214.04,2676.8199,1216.1556593329442,1216.14077729151,1210.751821149802,,2.01331862149923,0.6079027355617639,13.569300911853896,False,False,False,True,True,False,False,,,,,,
123,2023-01-02 21:59:59,1214.08,1214.95,1215.37,1214.08,1521.2744,1215.8877350367343,1215.9820069859754,1210.9164556145158,,1.9616530056778536,16.789667896680253,12.499190210747315,True,True,False,False,True,False,False,,,,,,
124,2023-01-02 22:14:59,1214.95,1216.4,1218.39,1214.94,4801.0372,1216.0015716952378,1216.0377393878455,1211.1314965708093,,2.0679635052722958,50.97192224622185,22.78983095948796,False,False,True,False,True,False,False,,,,,,
125,2023-01-02 22:29:59,1216.39,1215.75,1217.25,1215.34,1613.7783,1215.9456668740738,1215.9993741361327,1211.3126143523464,,2.056680397752852,36.93304535637141,34.898211833091175,False,False,False,False,True,False,False,,,,,,
126,2023-01-02 22:44:59,1215.75,1216.47,1216.48,1214.92,1872.465,1216.0621853465018,1216.062124251315,1211.5148647699016,,2.0212032264847872,52.48380129589647,46.79625629949658,False,False,True,True,True,False,False,,,,,,
