Open_Time,Open,Close,High,Low,Volume
2023-05-15 01:00:00,1807.7,1806.36,1809.8,1803.34,9752.7749
2023-05-15 02:00:00,1806.37,1801.63,1806.37,1795.1,13473.9927
2023-05-15 03:00:00,1801.63,1796.32,1802.4,1792.4,13160.1344
2023-05-15 04:00:00,1796.32,1798.47,1799.71,1791.45,9524.514
2023-05-15 05:00:00,1798.47,1799.69,1800.6,1794.64,6638.2995
2023-05-15 06:00:00,1799.69,1800.02,1802.41,1795.03,6708.8773
2023-05-15 07:00:00,1800.01,1799.21,1801.77,1795.81,5507.7769
2023-05-15 08:00:00,1799.2,1790.63,1800.36,1785.05,26417.1727
2023-05-15 09:00:00,1790.64,1823.7,1829.93,1789.16,51736.0682
2023-05-15 10:00:00,1823.7,1823.2,1828.38,1820.02,20031.3599
2023-05-15 11:00:00,1823.2,1826.09,1835.85,1823.15,21210.7222
2023-05-15 12:00:00,1826.1,1828.01,1832.92,1823.27,11972.9223
2023-05-15 13:00:00,1828.01,1825.73,1831.1,1819.21,20828.6923
2023-05-15 14:00:00,1825.73,1832.2,1834.28,1822.81,26441.994
2023-05-15 15:00:00,1832.21,1828.72,1834.47,1826.99,9295.3956
2023-05-15 16:00:00,1828.73,1831.61,1832.55,1827.0,9793.6576
2023-05-15 17:00:00,1831.6,1828.66,1836.06,1825.64,11229.5325
2023-05-15 18:00:00,1828.65,1828.73,1829.32,1825.75,5587.9686
2023-05-15 19:00:00,1828.74,1824.39,1830.6,1823.87,9253.3669
2023-05-15 20:00:00,1824.39,1826.29,1828.34,1823.74,7784.6774
2023-05-15 21:00:00,1826.29,1823.99,1828.6,1821.08,11777.0759
2023-05-15 22:00:00,1823.99,1824.64,1836.28,1812.97,25641.1886
2023-05-15 23:00:00,1824.63,1827.84,1830.38,1821.67,10947.3018
2023-05-16 00:00:00,1827.85,1834.24,1839.2,1826.4,28705.6935
2023-05-16 01:00:00,1834.25,1833.92,1846.7,1828.7,30366.3843
2023-05-16 02:00:00,1833.92,1829.66,1835.0,1826.39,9685.6964
2023-05-16 03:00:00,1829.67,1828.74,1831.0,1823.73,8673.8874
2023-05-16 04:00:00,1828.74,1825.64,1829.75,1824.4,5863.5828
2023-05-16 05:00:00,1825.65,1825.1,1826.26,1823.76,4503.7588
2023-05-16 06:00:00,1825.11,1823.18,1825.63,1819.49,8185.0643
2023-05-16 07:00:00,1823.17,1816.2,1823.25,1813.0,12238.7621
2023-05-16 08:00:00,1816.21,1813.02,1822.69,1803.67,18100.5973
2023-05-16 09:00:00,1813.02,1806.66,1815.59,1796.2,40796.3191
2023-05-16 10:00:00,1806.65,1809.9,1810.11,1804.04,9094.6083
2023-05-16 11:00:00,1809.89,1813.53,1814.74,1809.0,11146.5956
2023-05-16 12:00:00,1813.53,1812.3,1814.92,1810.7,5709.1118
2023-05-16 13:00:00,1812.3,1810.75,1814.93,1809.06,6818.358
2023-05-16 14:00:00,1810.75,1811.83,1813.25,1806.03,7725.9001
2023-05-16 15:00:00,1811.83,1822.68,1823.61,1811.67,24396.0996
2023-05-16 16:00:00,1822.68,1819.8,1827.18,1818.09,13761.5509
2023-05-16 17:00:00,1819.8,1816.88,1821.22,1815.6,9708.6793
2023-05-16 18:00:00,1816.87,1812.66,1817.68,1811.67,11740.7717
2023-05-16 19:00:00,1812.66,1816.53,1820.0,1811.93,6467.3557
2023-05-16 20:00:00,1816.54,1818.92,1823.24,1810.0,16401.448
2023-05-16 21:00:00,1818.93,1814.2,1821.6,1813.36,13489.5308
2023-05-16 22:00:00,1814.2,1816.21,1818.14,1810.71,17254.142
2023-05-16 23:00:00,1816.21,1820.2,1822.98,1816.21,12184.1568
2023-05-17 00:00:00,1820.2,1823.72,1829.76,1817.82,17186.1656
2023-05-17 01:00:00,1823.73,1827.24,1828.8,1816.32,13455.7151
2023-05-17 02:00:00,1827.24,1825.91,1832.64,1822.58,14832.9523
2023-05-17 03:00:00,1825.91,1816.8,1827.26,1814.34,11837.4023
2023-05-17 04:00:00,1816.79,1821.25,1823.6,1814.84,7389.2139
2023-05-17 05:00:00,1821.24,1825.89,1829.34,1818.49,7445.3355
2023-05-17 06:00:00,1825.89,1823.4,1827.91,1822.77,7418.0044
2023-05-17 07:00:00,1823.41,1824.21,1826.32,1819.63,6878.6645
2023-05-17 08:00:00,1824.21,1825.43,1827.51,1817.71,10048.2667
2023-05-17 09:00:00,1825.44,1831.34,1837.5,1823.64,15025.8179
2023-05-17 10:00:00,1831.34,1823.21,1831.9,1823.05,9101.7642
2023-05-17 11:00:00,1823.2,1823.82,1826.46,1822.28,5396.999
2023-05-17 12:00:00,1823.81,1824.21,1826.69,1823.01,5944.5579
2023-05-17 13:00:00,1824.21,1818.76,1824.21,1818.28,7941.3304
2023-05-17 14:00:00,1818.75,1818.14,1819.32,1815.0,8199.2806
2023-05-17 15:00:00,1818.14,1807.75,1821.22,1803.33,18743.1608
2023-05-17 16:00:00,1807.74,1805.96,1808.56,1802.12,22569.1729
2023-05-17 17:00:00,1805.95,1806.98,1807.88,1800.87,20294.1398
2023-05-17 18:00:00,1806.98,1806.04,1807.52,1803.43,7895.4941
2023-05-17 19:00:00,1806.03,1790.2,1806.04,1788.1,30624.1299
2023-05-17 20:00:00,1790.2,1794.47,1797.83,1788.43,13987.245
2023-05-17 21:00:00,1794.47,1790.46,1799.89,1789.01,13524.0762
2023-05-17 22:00:00,1790.45,1798.14,1800.35,1783.68,22674.0523
2023-05-17 23:00:00,1798.13,1797.24,1800.2,1792.66,11174.5063
2023-05-18 00:00:00,1797.24,1804.25,1806.52,1794.68,18292.2526
2023-05-18 01:00:00,1804.25,1815.99,1821.49,1800.84,21889.5381
2023-05-18 02:00:00,1816.0,1818.41,1824.74,1815.99,18960.2531
2023-05-18 03:00:00,1818.41,1828.1,1833.93,1818.39,28881.8264
2023-05-18 04:00:00,1828.11,1826.59,1835.37,1822.92,13694.3639
2023-05-18 05:00:00,1826.6,1823.58,1830.25,1822.2,10578.5829
2023-05-18 06:00:00,1823.59,1820.32,1825.66,1819.26,8106.9947
2023-05-18 07:00:00,1820.32,1822.12,1824.2,1820.31,8550.1856
2023-05-18 08:00:00,1822.12,1820.69,1824.58,1818.28,8930.3029
2023-05-18 09:00:00,1820.69,1820.31,1824.97,1818.83,6403.0315
2023-05-18 10:00:00,1820.3,1825.59,1826.82,1818.8,6184.6914
2023-05-18 11:00:00,1825.58,1826.59,1827.82,1823.81,7435.3628
2023-05-18 12:00:00,1826.58,1823.25,1827.05,1822.61,5622.2004
2023-05-18 13:00:00,1823.24,1819.4,1824.47,1818.85,6616.4899
2023-05-18 14:00:00,1819.41,1817.64,1820.55,1814.92,8309.3898
2023-05-18 15:00:00,1817.65,1827.1,1831.92,1817.64,14292.9382
2023-05-18 16:00:00,1827.1,1826.38,1830.0,1824.86,8169.9107
2023-05-18 17:00:00,1826.38,1826.45,1828.61,1824.48,7002.2709
2023-05-18 18:00:00,1826.45,1826.48,1828.43,1825.14,5839.8478
2023-05-18 19:00:00,1826.48,1825.43,1826.78,1823.24,5098.8308
2023-05-18 20:00:00,1825.44,1818.52,1827.18,1817.78,11239.7059
2023-05-18 21:00:00,1818.53,1818.28,1820.31,1812.62,14475.756
2023-05-18 22:00:00,1818.29,1816.92,1824.34,1805.11,18726.8401
2023-05-18 23:00:00,1816.92,1807.99,1820.78,1806.64,14408.3393
2023-05-19 00:00:00,1807.99,1809.76,1812.7,1806.95,11702.4717
2023-05-19 01:00:00,1809.76,1778.44,1811.46,1771.12,43032.5984
2023-05-19 02:00:00,1778.44,1785.71,1788.71,1773.07,23965.7007
2023-05-19 03:00:00,1785.7,1795.2,1801.26,1783.32,16854.0957
2023-05-19 04:00:00,1795.2,1796.75,1800.19,1793.57,7722.2862
2023-05-19 05:00:00,1796.74,1814.67,1821.36,1796.74,20286.0463
2023-05-19 06:00:00,1814.67,1808.76,1815.73,1807.8,10116.6183
2023-05-19 07:00:00,1808.77,1800.56,1808.77,1799.73,11319.5853
2023-05-19 08:00:00,1800.56,1804.15,1807.59,1798.43,11638.2073
2023-05-19 09:00:00,1804.15,1799.3,1806.87,1796.81,8355.0755
2023-05-19 10:00:00,1799.29,1800.26,1802.0,1797.28,4932.7652
2023-05-19 11:00:00,1800.27,1801.35,1803.56,1797.92,5823.228
2023-05-19 12:00:00,1801.35,1804.68,1804.68,1799.13,5153.5323
2023-05-19 13:00:00,1804.68,1805.4,1806.67,1803.22,7563.0393
2023-05-19 14:00:00,1805.41,1807.32,1808.94,1803.71,9531.999
2023-05-19 15:00:00,1807.32,1805.62,1810.53,1805.61,8927.0345
2023-05-19 16:00:00,1805.61,1808.34,1810.15,1805.26,6711.1416
2023-05-19 17:00:00,1808.34,1807.58,1811.4,1806.67,6358.246
2023-05-19 18:00:00,1807.58,1806.99,1811.87,1805.95,8595.3177
2023-05-19 19:00:00,1807.0,1807.5,1809.36,1804.99,9780.4861
2023-05-19 20:00:00,1807.5,1814.75,1818.28,1807.5,16602.2853
2023-05-19 21:00:00,1814.74,1814.86,1818.8,1812.73,13514.0002
2023-05-19 22:00:00,1814.87,1811.14,1815.25,1807.23,13499.4952
2023-05-19 23:00:00,1811.15,1815.45,1829.54,1800.81,50604.5788
2023-05-20 00:00:00,1815.46,1812.21,1818.8,1811.25,12164.132
2023-05-20 01:00:00,1812.21,1818.93,1822.87,1810.42,11763.3122
2023-05-20 02:00:00,1818.92,1817.4,1822.2,1815.92,8349.4312
2023-05-20 03:00:00,1817.39,1811.44,1817.4,1806.97,9427.6605
2023-05-20 04:00:00,1811.44,1812.08,1815.82,1809.41,5198.1881
2023-05-20 05:00:00,1812.08,1813.82,1815.05,1811.8,2660.5459
2023-05-20 06:00:00,1813.82,1812.34,1814.75,1812.33,3700.6142
2023-05-20 07:00:00,1812.34,1812.32,1814.16,1811.05,2262.1515
2023-05-20 08:00:00,1812.31,1808.33,1813.7,1807.06,5931.8005
2023-05-20 09:00:00,1808.33,1809.89,1811.32,1808.0,3303.2377
2023-05-20 10:00:00,1809.9,1808.74,1811.96,1807.95,2846.4603
2023-05-20 11:00:00,1808.75,1813.43,1813.49,1808.2,3840.5222
2023-05-20 12:00:00,1813.43,1813.4,1813.94,1811.55,2849.9988
2023-05-20 13:00:00,1813.39,1810.6,1813.4,1809.46,4739.526
2023-05-20 14:00:00,1810.59,1809.92,1811.02,1808.41,4684.0583
2023-05-20 15:00:00,1809.91,1811.19,1811.6,1809.23,2761.7665
2023-05-20 16:00:00,1811.18,1814.55,1814.78,1811.18,3844.487
2023-05-20 17:00:00,1814.54,1813.2,1815.91,1812.53,4165.4575
2023-05-20 18:00:00,1813.2,1813.29,1815.99,1813.06,4034.9316
2023-05-20 19:00:00,1813.29,1813.39,1814.7,1811.63,5548.6658
2023-05-20 20:00:00,1813.38,1813.52,1817.6,1813.31,8206.5035
2023-05-20 21:00:00,1813.52,1814.26,1815.72,1812.69,4860.1777
2023-05-20 22:00:00,1814.25,1819.2,1820.0,1814.25,8123.1224
2023-05-20 23:00:00,1819.2,1817.5,1820.77,1816.7,5885.952
2023-05-21 00:00:00,1817.5,1815.88,1818.17,1815.06,2969.6825
2023-05-21 01:00:00,1815.89,1826.99,1827.57,1813.5,13723.0626
2023-05-21 02:00:00,1827.0,1820.0,1828.87,1819.68,11791.7266
2023-05-21 03:00:00,1819.99,1821.33,1822.51,1814.4,6731.4574
2023-05-21 04:00:00,1821.33,1816.48,1822.66,1815.45,4249.7237
2023-05-21 05:00:00,1816.48,1817.26,1817.67,1812.07,6891.5119
2023-05-21 06:00:00,1817.26,1818.34,1818.69,1815.67,3200.2992
2023-05-21 07:00:00,1818.34,1819.42,1820.16,1817.21,2570.3032
2023-05-21 08:00:00,1819.42,1826.72,1828.98,1816.78,10629.31
2023-05-21 09:00:00,1826.72,1817.72,1827.97,1817.36,6514.8254
2023-05-21 10:00:00,1817.72,1818.85,1819.92,1816.78,4072.575
2023-05-21 11:00:00,1818.86,1817.88,1819.35,1817.63,3210.2938
2023-05-21 12:00:00,1817.87,1817.17,1818.13,1815.64,4840.8267
2023-05-21 13:00:00,1817.18,1815.13,1817.45,1813.62,4912.9229
2023-05-21 14:00:00,1815.13,1815.45,1815.82,1813.51,3629.6251
2023-05-21 15:00:00,1815.46,1817.0,1817.48,1814.09,3953.2388
2023-05-21 16:00:00,1816.99,1815.47,1817.0,1813.43,4363.7528
2023-05-21 17:00:00,1815.46,1816.84,1817.36,1812.52,5365.3942
2023-05-21 18:00:00,1816.83,1810.17,1817.05,1808.05,9141.025
2023-05-21 19:00:00,1810.16,1809.48,1813.45,1806.54,13311.2925
2023-05-21 20:00:00,1809.49,1813.81,1815.23,1808.54,9233.1776
2023-05-21 21:00:00,1813.81,1812.43,1813.93,1812.05,3242.3223
2023-05-21 22:00:00,1812.43,1812.16,1817.76,1811.36,6268.9396
2023-05-21 23:00:00,1812.15,1807.33,1816.98,1802.58,13861.9054
2023-05-22 00:00:00,1807.34,1807.2,1810.53,1804.02,8823.2979
2023-05-22 01:00:00,1807.21,1806.65,1808.8,1802.37,6812.2241
2023-05-22 02:00:00,1806.65,1806.44,1808.61,1805.56,4090.8795
2023-05-22 03:00:00,1806.43,1810.08,1810.18,1805.84,3791.6675
2023-05-22 04:00:00,1810.07,1805.6,1811.72,1805.43,4660.6999
2023-05-22 05:00:00,1805.6,1803.32,1806.25,1797.21,16324.7366
2023-05-22 06:00:00,1803.33,1804.99,1807.0,1802.54,5790.5765
2023-05-22 07:00:00,1804.99,1804.91,1808.07,1802.64,4672.2962
2023-05-22 08:00:00,1804.91,1798.86,1806.76,1792.01,14565.3927
2023-05-22 09:00:00,1798.85,1793.96,1801.72,1792.6,11453.1009
2023-05-22 10:00:00,1793.96,1801.85,1803.78,1792.03,9232.2654
2023-05-22 11:00:00,1801.85,1800.98,1803.69,1800.35,4375.7602
2023-05-22 12:00:00,1800.98,1802.56,1804.84,1800.78,5629.6421
2023-05-22 13:00:00,1802.56,1803.99,1804.96,1802.56,5124.1266
2023-05-22 14:00:00,1803.99,1808.98,1815.0,1803.7,10820.8635
2023-05-22 15:00:00,1808.99,1811.19,1811.65,1808.15,5938.5459
2023-05-22 16:00:00,1811.19,1811.65,1817.4,1810.7,12624.0311
2023-05-22 17:00:00,1811.65,1817.5,1818.96,1811.64,9638.1186
2023-05-22 18:00:00,1817.5,1817.17,1820.17,1814.73,10301.7148
2023-05-22 19:00:00,1817.18,1814.32,1817.45,1812.78,4817.334
2023-05-22 20:00:00,1814.32,1810.39,1816.38,1809.5,9490.0311
2023-05-22 21:00:00,1810.4,1822.09,1828.27,1808.97,25180.8725
2023-05-22 22:00:00,1822.09,1819.35,1824.4,1808.54,21301.4725
2023-05-22 23:00:00,1819.34,1816.37,1821.32,1816.21,3221.8535
