,Close_Time,Open,Close,High,Low,sma,bb_u,bb_l,rsi,position,entry_p,stop_loss,size,exit_p,amt
22,2022-12-06 03:29:59.999000064,1259.11,1253.6,1259.11,1248.86,1273.529,1298.6979429522482,1248.3600570477518,25.84725713054361,Stop,,,-1.0,1255.0,-1255.0
23,2022-12-06 18:59:59.999000064,1251.19,1252.36,1254.08,1248.37,1259.3916666666667,1265.4669391342873,1253.316394199046,35.81429847776964,Buy,1251.2,1249.0,1.0,,1251.2
24,2022-12-06 19:14:59.999000064,1252.37,1250.69,1253.5,1250.52,1258.9516666666668,1265.5495755946909,1252.3537577386428,33.326725022740575,Buy,1252.36,1248.37,1.0,,1252.36
25,2022-12-06 23:29:59.999000064,1249.1,1252.05,1256.15,1247.84,1256.1286666666667,1263.3128580771543,1248.9444752561792,42.5284792045654,Buy,1249.1,1244.92,1.0,,1249.1
26,2022-12-07 07:14:59.999000064,1252.88,1264.22,1265.71,1252.87,1252.6493333333335,1260.203833861003,1245.094832805664,70.34163918521881,Sell,,,-3.0,1260.203833861003,-3780.6115
27,2022-12-07 14:44:59.999000064,1256.3,1255.45,1257.63,1254.46,1264.2936666666667,1272.9777831764636,1255.6095501568698,36.3150527063837,Buy,1256.3,1255.33,1.0,,1256.3
28,2022-12-07 14:59:59.999000064,1255.45,1250.22,1255.94,1248.0,1263.6483333333333,1273.4682669153765,1253.8283997512901,28.86935214532187,Stop,,,-1.0,1255.33,-1255.33
29,2022-12-07 15:44:59.999000064,1231.34,1227.32,1231.35,1226.51,1259.5453333333332,1281.4505039456749,1237.6401627209916,17.16297646371494,Buy,1231.35,1226.71,1.0,,1231.35
30,2022-12-07 15:59:59.999000064,1227.32,1224.63,1229.79,1219.0,1258.081,1283.040331908799,1233.1216680912007,16.099968237959146,Stop,,,-1.0,1226.71,-1226.71
31,2022-12-07 16:14:59.999000064,1224.63,1227.63,1227.78,1218.01,1256.5663333333334,1283.1646508156325,1229.9680158510344,21.908936625658754,Buy,1224.63,1219.0,1.0,,1224.63
32,2022-12-07 16:29:59.999000064,1227.63,1228.94,1229.14,1225.34,1255.2376666666667,1283.2057907526541,1227.2695425806792,24.371333520919094,Buy,1227.63,1218.01,1.0,,1227.63
33,2022-12-07 22:29:59.999000064,1233.2,1234.99,1235.5,1232.9,1228.5773333333334,1234.1674363338288,1222.987230332838,55.301261358631685,Sell,,,-2.0,1234.1674363338288,-2468.3349
34,2022-12-09 21:59:59.999000064,1271.88,1275.03,1277.47,1269.85,1282.6239999999998,1289.7662491321985,1275.481750867801,37.43024317663792,Buy,1271.87,1250.0,1.0,,1271.87
35,2022-12-09 22:44:59.999000064,1269.99,1274.83,1274.83,1265.4,1281.8519999999999,1291.3594404547036,1272.344559545296,41.36444599237209,Buy,1270.0,1267.09,1.0,,1270.0
36,2022-12-10 03:14:59.999000064,1268.85,1264.99,1269.15,1263.4,1275.9696666666669,1288.4141219067353,1263.5252114265984,33.27240414390988,Stop,,,-2.0,1267.09,-2534.18
37,2022-12-10 05:14:59.999000064,1262.36,1261.63,1263.52,1256.05,1271.1056666666668,1280.0387209160356,1262.172612417298,31.636767273142908,Buy,1262.37,1260.32,1.0,,1262.37
38,2022-12-10 05:29:59.999000064,1261.62,1257.74,1263.36,1257.6,1270.5293333333334,1280.541138276608,1260.5175283900587,27.161271115364613,Buy,1261.63,1256.05,1.0,,1261.63
39,2022-12-10 05:59:59.999000064,1259.06,1260.02,1260.63,1258.89,1269.7843333333335,1281.1920578313302,1258.3766088353368,33.30919140629456,Buy,1259.06,1255.83,1.0,,1259.06
40,2022-12-10 17:44:59.999000064,1261.83,1263.82,1263.83,1261.26,1264.2606666666666,1266.1688800253621,1262.352453307971,47.66866239683799,Buy,1261.83,1259.6,1.0,,1261.83
41,2022-12-10 18:14:59.999000064,1265.17,1266.11,1267.0,1265.17,1264.411,1266.3455445631328,1262.4764554368674,57.041331043251354,Sell,,,-4.0,1266.3455445631328,-5065.3822
42,2022-12-11 08:14:59.999000064,1266.35,1266.16,1266.82,1265.4,1270.8046666666667,1275.7080253341724,1265.901307999161,39.64192194757593,Buy,1266.35,1262.15,1.0,,1266.35
43,2022-12-11 12:14:59.999000064,1272.67,1274.03,1274.15,1272.67,1269.899,1274.059494682126,1265.738505317874,62.84060193572087,Sell,,,-1.0,1274.059494682126,-1274.0595
44,2022-12-12 04:59:59.999000064,1266.0,1265.57,1267.63,1265.22,1273.1486666666667,1280.2025048338487,1266.0948284994847,33.774832797109156,Buy,1266.0,1263.5,1.0,,1266.0
45,2022-12-12 06:44:59.999000064,1265.36,1262.45,1265.73,1255.85,1271.7836666666667,1281.2100784736854,1262.357254859648,33.05705890108591,Stop,,,-1.0,1263.5,-1263.5
46,2022-12-12 11:29:59.999000064,1245.86,1245.55,1245.91,1242.62,1259.6996666666666,1273.6535569087912,1245.745776424542,27.512051596065646,Buy,1245.85,1240.67,1.0,,1245.85
47,2022-12-12 11:44:59.999000064,1245.55,1244.57,1245.55,1243.41,1258.8176666666666,1273.135606633341,1244.4997266999922,26.56049253818206,Buy,1245.55,1242.62,1.0,,1245.55
48,2022-12-12 17:44:59.999000064,1249.95,1252.38,1254.91,1249.73,1247.201,1253.4227239840884,1240.9792760159116,60.90962372942753,Sell,,,-2.0,1253.4227239840884,-2506.8454
49,2022-12-13 15:44:59.999000064,1261.67,1264.84,1265.84,1260.51,1269.9160000000002,1276.2038286660086,1263.6281713339918,40.65851410161934,Buy,1261.67,1255.1,1.0,,1261.67
50,2022-12-13 17:59:59.999000064,1266.59,1278.04,1283.77,1266.59,1269.5223333333333,1276.8973590884514,1262.1473075782153,64.73455419455934,Sell,,,-1.0,1276.8973590884514,-1276.8974
51,2022-12-15 03:44:59.999000064,1315.59,1311.47,1316.07,1301.0,1333.2523333333334,1348.4149942108277,1318.089672455839,30.170782719132248,Buy,1315.59,1311.34,1.0,,1315.59
52,2022-12-15 03:59:59.999000064,1311.47,1307.54,1311.89,1306.08,1332.4696666666669,1350.2162565612334,1314.7230767721003,27.93984314437681,Buy,1311.47,1301.0,1.0,,1311.47
53,2022-12-15 04:59:59.999000064,1307.34,1308.51,1310.42,1305.52,1329.589,1353.5190560522503,1305.6589439477495,35.46022115278298,Buy,1307.35,1301.16,1.0,,1307.35
54,2022-12-15 09:44:59.999000064,1307.3,1289.56,1307.68,1288.0,1312.3293333333334,1333.7193471611347,1290.939319505532,26.9596974705711,Stop,,,-3.0,1301.16,-3903.48
55,2022-12-15 10:14:59.999000064,1286.0,1287.75,1288.17,1281.59,1308.469,1325.489739780187,1291.4482602198132,27.744668585765993,Buy,1286.01,1281.12,1.0,,1286.01
56,2022-12-15 10:29:59.999000064,1287.75,1287.57,1290.73,1286.84,1306.9636666666668,1323.1005110366316,1290.826822296702,27.63464626463373,Buy,1287.75,1281.59,1.0,,1287.75
57,2022-12-15 21:14:59.999000064,1286.66,1277.02,1286.66,1272.61,1287.73,1293.4297239698585,1282.0302760301415,28.38063449981358,Stop,,,-2.0,1281.59,-2563.18
58,2022-12-15 21:44:59.999000064,1277.25,1274.07,1280.27,1272.22,1286.7136666666665,1294.7773638886724,1278.6499694446607,25.653109270005345,Buy,1277.27,1273.8,1.0,,1277.27
59,2022-12-15 22:14:59.999000064,1275.5,1275.13,1276.96,1273.63,1285.664,1295.1631699286136,1276.1648300713864,29.20075562628911,Buy,1275.5,1271.73,1.0,,1275.5
60,2022-12-15 22:29:59.999000064,1275.14,1276.94,1277.41,1274.21,1285.2433333333333,1295.1251500803482,1275.3615165863184,34.292925393608044,Buy,1275.13,1273.63,1.0,,1275.13
61,2022-12-15 22:59:59.999000064,1276.17,1269.98,1276.26,1263.44,1284.1203333333333,1295.4698748610033,1272.7707918056633,26.01455104047318,Stop,,,-3.0,1273.63,-3820.89
62,2022-12-15 23:14:59.999000064,1269.99,1272.61,1273.61,1268.6,1283.53,1295.3604003876783,1271.6995996123217,32.6804465604384,Buy,1269.98,1263.44,1.0,,1269.98
63,2022-12-16 06:14:59.999000064,1264.44,1264.04,1265.12,1260.52,1270.6806666666666,1275.9857885523788,1265.3755447809544,30.797974179748678,Buy,1264.44,1260.0,1.0,,1264.44
64,2022-12-16 06:29:59.999000064,1264.03,1263.48,1264.04,1259.66,1270.464,1276.3635222405476,1264.5644777594523,29.94273132664688,Buy,1264.04,1260.52,1.0,,1264.04
65,2022-12-16 06:44:59.999000064,1263.49,1262.53,1263.91,1261.0,1270.1280000000002,1276.6189052270645,1263.6370947729358,28.49700280198732,Buy,1263.48,1259.66,1.0,,1263.48
66,2022-12-16 06:59:59.999000064,1262.53,1263.39,1264.69,1262.36,1269.854,1276.7527044194358,1262.9552955805643,31.71142498199852,Buy,1262.53,1261.0,1.0,,1262.53
67,2022-12-16 15:14:59.999000064,1271.14,1277.73,1278.17,1271.13,1270.475333333333,1274.3752469506164,1266.5754197160497,67.23067148179396,Sell,,,-5.0,1274.3752469506164,-6371.8762
68,2022-12-16 17:44:59.999000064,1214.0,1211.63,1214.04,1206.58,1265.0766666666668,1302.1521372038806,1228.001196129453,14.954481565347919,Buy,1214.0,1207.18,1.0,,1214.0
69,2022-12-16 17:59:59.999000064,1211.64,1212.89,1214.11,1209.51,1263.1343333333332,1304.5793818299776,1221.6892848366888,16.515981859769866,Buy,1211.63,1206.58,1.0,,1211.63
70,2022-12-16 18:14:59.999000064,1212.89,1209.51,1213.24,1209.5,1261.0903333333333,1306.6588869592272,1215.5217797074395,15.684064665892961,Buy,1212.89,1209.51,1.0,,1212.89
71,2022-12-16 18:29:59.999000064,1209.51,1209.02,1213.19,1205.5,1259.0620000000001,1308.1666651958903,1209.95733480411,15.561688600215618,Stop,,,-3.0,1209.51,-3628.53
72,2022-12-17 00:44:59.999000064,1194.77,1193.55,1196.51,1193.42,1209.2293333333334,1220.5422686240177,1197.9163980426492,25.540990977375188,Buy,1194.76,1188.76,1.0,,1194.76
73,2022-12-17 00:59:59.999000064,1193.55,1188.63,1193.92,1183.37,1208.3836666666668,1221.750229409493,1195.0171039238408,22.73086864403308,Stop,,,-1.0,1188.76,-1188.76
74,2022-12-17 01:14:59.999000064,1188.63,1192.77,1195.0,1188.0,1207.755,1222.1835769684924,1193.3264230315078,29.736351897992847,Buy,1188.63,1183.37,1.0,,1188.63
75,2022-12-17 06:44:59.999000064,1194.53,1182.19,1196.99,1179.34,1197.3066666666666,1207.9529822527415,1186.6603510805917,30.13488016009775,Stop,,,-1.0,1183.37,-1183.37
76,2022-12-17 07:59:59.999000064,1164.9,1166.83,1168.29,1162.35,1191.8096666666668,1215.987446263337,1167.6318870699965,26.85859469603912,Buy,1164.9,1155.32,1.0,,1164.9
77,2022-12-17 08:14:59.999000064,1166.82,1172.81,1174.76,1163.99,1191.118333333333,1216.2257240558247,1166.0109426108415,34.799034516736626,Buy,1166.83,1162.35,1.0,,1166.83
78,2022-12-17 14:44:59.999000064,1176.49,1180.85,1185.46,1176.48,1173.0476666666666,1183.164682937576,1162.9306503957573,55.576708976838134,Sell,,,-2.0,1183.164682937576,-2366.3294
79,2022-12-18 17:59:59.999000064,1178.6,1177.8,1179.82,1176.04,1186.5386666666666,1194.183964539135,1178.893368794198,35.01350280052078,Buy,1178.6,1170.32,1.0,,1178.6
80,2022-12-18 18:14:59.999000064,1177.81,1179.44,1179.64,1177.1,1186.3076666666668,1194.3669564343063,1178.2483768990273,39.31612141602503,Buy,1177.8,1176.04,1.0,,1177.8
81,2022-12-18 22:59:59.999000064,1176.95,1174.82,1177.07,1174.62,1181.525,1188.616914175314,1174.4330858246863,30.516683344198924,Stop,,,-2.0,1176.04,-2352.08
82,2022-12-20 00:59:59.999000064,1174.06,1175.93,1177.45,1173.64,1183.3303333333336,1189.9651093576003,1176.6955573090668,35.62348948332392,Buy,1174.06,1170.67,1.0,,1174.06
83,2022-12-20 01:29:59.999000064,1175.3,1172.48,1175.3,1171.44,1182.619,1190.735063660214,1174.5029363397857,30.24268865634653,Buy,1175.3,1173.83,1.0,,1175.3
84,2022-12-20 01:44:59.999000064,1172.47,1168.95,1174.52,1164.98,1182.0906666666667,1191.5263393096504,1172.654994023683,25.87860048112661,Stop,,,-2.0,1173.83,-2347.66
85,2022-12-20 01:59:59.999000064,1168.95,1173.56,1174.71,1168.67,1181.6426666666666,1191.3750112741543,1171.910322059179,38.38352012476575,Buy,1168.95,1164.98,1.0,,1168.95
86,2022-12-20 06:44:59.999000064,1171.87,1161.29,1171.87,1150.51,1174.4183333333335,1183.6802727752506,1165.1563938914164,28.3683219887252,Stop,,,-1.0,1164.98,-1164.98
87,2022-12-20 06:59:59.999000064,1161.29,1162.52,1163.28,1158.53,1173.6353333333332,1182.8163815428657,1164.4542851238007,31.13299729789206,Buy,1161.29,1150.51,1.0,,1161.29
88,2022-12-20 07:14:59.999000064,1162.52,1163.69,1169.68,1161.51,1172.9766666666667,1182.0816401551385,1163.8716931781948,33.75223941120575,Buy,1162.52,1158.53,1.0,,1162.52
89,2022-12-20 09:44:59.999000064,1177.27,1183.92,1192.59,1177.24,1171.8950000000002,1181.7681862471168,1162.0218137528836,65.91712343848926,Sell,,,-2.0,1181.7681862471168,-2363.5364
90,2022-12-22 23:29:59.999000064,1190.2,1188.55,1191.24,1188.15,1212.4540000000002,1229.2215405472127,1195.6864594527876,15.029085772503436,Buy,1190.21,1184.21,1.0,,1190.21
91,2022-12-23 00:14:59.999000064,1186.58,1186.58,1188.84,1185.3,1209.6580000000001,1232.2871654876878,1187.0288345123124,14.044693692534977,Buy,1186.59,1184.55,1.0,,1186.59
92,2022-12-23 04:29:59.999000064,1196.25,1218.59,1237.99,1196.25,1195.6356666666666,1215.397166396152,1175.8741669371811,77.80105068675786,Sell,,,-2.0,1215.397166396152,-2430.7943
93,2022-12-25 22:59:59.999000064,1211.95,1214.24,1215.26,1205.84,1218.6533333333332,1222.2890096424198,1215.0176570242465,35.81793288372839,Buy,1211.96,1193.18,1.0,,1211.96
94,2022-12-25 23:14:59.999000064,1214.25,1215.39,1217.66,1212.48,1218.5453333333332,1222.3651927842106,1214.7254738824558,40.973922173712275,Buy,1214.24,1205.84,1.0,,1214.24
95,2022-12-26 03:14:59.999000064,1209.05,1204.99,1209.07,1195.22,1213.6760000000002,1221.3327610211986,1206.0192389788017,23.75968271714484,Stop,,,-2.0,1205.84,-2411.68
96,2022-12-26 03:29:59.999000064,1204.98,1204.19,1206.76,1201.36,1213.231,1221.4675678128551,1204.9944321871449,22.486567587284597,Buy,1204.99,1195.22,1.0,,1204.99
97,2022-12-26 03:44:59.999000064,1204.19,1204.85,1205.66,1203.06,1212.7996666666668,1221.3840175191192,1204.2153158142144,26.009014730283795,Buy,1204.19,1201.36,1.0,,1204.19
98,2022-12-26 05:29:59.999000064,1207.23,1213.11,1217.54,1207.08,1210.3983333333335,1217.4588377221685,1203.3378289444986,57.660658595939914,Sell,,,-2.0,1217.4588377221685,-2434.9177
99,2022-12-26 21:29:59.999000064,1217.33,1217.8,1218.33,1216.61,1219.8263333333334,1221.5331548113286,1218.1195118553383,41.19804756558042,Buy,1217.33,1211.67,1.0,,1217.33
100,2022-12-26 21:44:59.999000064,1217.81,1216.04,1218.11,1215.88,1219.7006666666668,1221.8827631107047,1217.518570222629,35.15765235736745,Buy,1217.8,1216.61,1.0,,1217.8
101,2022-12-26 21:59:59.999000064,1216.04,1215.78,1217.26,1214.54,1219.5563333333334,1222.1458171089962,1216.9668495576707,34.35626943516313,Stop,,,-2.0,1216.61,-2433.22
102,2022-12-26 22:14:59.999000064,1215.78,1216.32,1216.66,1214.39,1219.441,1222.2768530760372,1216.6051469239628,37.540634697755664,Buy,1215.78,1214.54,1.0,,1215.78
103,2022-12-26 22:29:59.999000064,1216.32,1217.29,1217.31,1215.85,1219.3756666666668,1222.3145493723496,1216.436783960984,42.89904147882381,Buy,1216.32,1214.39,1.0,,1216.32
104,2022-12-27 01:14:59.999000064,1216.7,1214.11,1216.71,1213.98,1217.8906666666667,1221.9920678367318,1213.7892654966015,36.12003553830069,Stop,,,-2.0,1214.39,-2428.78
105,2022-12-27 17:14:59.999000064,1216.94,1217.56,1217.96,1216.14,1222.623,1226.8897806758018,1218.3562193241983,35.85458349154865,Buy,1216.95,1215.08,1.0,,1216.95
106,2022-12-27 17:29:59.999000064,1217.56,1218.46,1218.5,1216.8,1222.4646666666665,1226.9779736092114,1217.9513597241216,39.753078970923134,Buy,1217.56,1216.14,1.0,,1217.56
107,2022-12-27 22:44:59.999000064,1217.46,1212.28,1217.95,1205.25,1219.1833333333334,1223.8602591995154,1214.5064074671513,26.60418766315044,Stop,,,-2.0,1216.14,-2432.28
108,2022-12-27 22:59:59.999000064,1212.27,1209.95,1212.28,1207.89,1218.7216666666666,1224.1573391694744,1213.2859941638587,22.76733725656787,Buy,1212.28,1205.25,1.0,,1212.28
109,2022-12-27 23:29:59.999000064,1212.11,1215.65,1217.7,1211.53,1218.1876666666665,1223.9166728246141,1212.4586605087188,44.76099931733033,Buy,1212.1,1206.42,1.0,,1212.1
110,2022-12-28 01:44:59.999000064,1208.22,1205.18,1209.12,1200.58,1215.4886666666669,1224.3387916878883,1206.6385416454455,29.93291445550355,Stop,,,-2.0,1206.42,-2412.84
111,2022-12-28 01:59:59.999000064,1205.17,1207.37,1208.46,1203.97,1214.9769999999999,1223.8704569957756,1206.083543004224,36.365715660196344,Buy,1205.18,1200.58,1.0,,1205.18
112,2022-12-28 09:44:59.999000064,1211.6,1210.37,1215.78,1210.16,1210.2483333333332,1213.9452007763798,1206.5514658902866,48.91760250400706,Sell,,,-1.0,1213.9452007763798,-1213.9452
113,2022-12-30 04:59:59.999000064,1194.58,1196.38,1197.41,1194.17,1199.7276666666667,1204.6429236852262,1194.8124096481072,43.76125437287666,Buy,1194.59,1191.48,1.0,,1194.59
114,2022-12-30 07:14:59.999000064,1197.81,1202.46,1203.5,1197.08,1198.1653333333336,1202.275651191104,1194.055015475563,63.727768390109624,Sell,,,-1.0,1202.275651191104,-1202.2757
115,2022-12-30 14:14:59.999000064,1193.98,1194.45,1195.66,1193.09,1198.126,1202.5875321736319,1193.664467826368,38.879432270740175,Buy,1193.98,1191.48,1.0,,1193.98
116,2022-12-30 15:29:59.999000064,1193.13,1188.56,1193.14,1185.0,1196.802,1202.058927873745,1191.5450721262548,24.600295938821006,Stop,,,-1.0,1191.48,-1191.48
117,2022-12-30 15:59:59.999000064,1188.5,1188.26,1189.13,1187.11,1195.9893333333334,1202.29826654152,1189.680400125147,24.056476700964055,Buy,1188.51,1184.59,1.0,,1188.51
118,2022-12-30 16:14:59.999000064,1188.26,1189.81,1190.17,1188.16,1195.6006666666665,1201.947680522965,1189.253652810368,32.46361800605368,Buy,1188.26,1187.11,1.0,,1188.26
119,2022-12-30 22:44:59.999000064,1191.98,1192.08,1194.11,1189.29,1191.2356666666667,1194.0486967457111,1188.4226365876223,50.62243473673288,Sell,,,-2.0,1194.0486967457111,-2388.0974
120,2023-01-01 07:14:59.999000064,1196.18,1195.57,1196.19,1193.6,1200.944,1204.7925723763733,1197.0954276236266,29.33244416350692,Buy,1196.19,1193.08,1.0,,1196.19
121,2023-01-01 07:29:59.999000064,1195.58,1195.68,1196.7,1194.98,1200.7046666666668,1204.9221943261398,1196.4871390071937,30.014380969116488,Buy,1195.57,1193.6,1.0,,1195.57
122,2023-01-01 11:14:59.999000064,1195.41,1193.2,1195.41,1192.28,1197.774666666667,1204.231982380277,1191.3173509530568,36.29976463543285,Stop,,,-2.0,1193.6,-2387.2
